feature	pathway	gene_signature_definition
230	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
230	Putative ABC transport system	PA4065;PA4064
230	Quorum sensing PAO1	PA4776;PA1902;PA4777;PA1905
230	Nitrogen metabolism PAO1	PA3874;PA3876;PA3875;PA3872;PA3877
230	Pyrimidine metabolism PAO1	PA5541
230	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3554;PA3555;PA1179;PA3552;PA3553;PA3557;PA3558;PA3556;PA5538
230	Sulfur metabolism PAO1	PA2566
230	Cyanoamino acid metabolism PAO1	PA2193;PA2194;PA2195
230	Iron complex transport system	PA2912;PA2913
230	Base excision repair PAO1	PA4010
231	Pyruvate metabolism PAO1	PA5445;PA3471
231	Thiamine metabolism PAO1	PA3296;PA3814
231	Pentose phosphate pathway PAO1	PA3194;PA3181
231	Denitrification, nitrate => nitrogen	PA0524;PA0523
231	RNA degradation PAO1	PA4761;PA4385
231	Valine, leucine and isoleucine degradation PAO1	PA0130;PA2014
231	Ribosome PAO1	PA4256
231	Bacterial chemotaxis PAO1	PA4290;PA1946
231	Type VI secretion system	PA1660
231	Phosphonate and phosphinate metabolism PAO1	PA3378;PA3380;PA3377;PA3379
231	Aminobenzoate degradation PAO1	PA3910
231	Selenocompound metabolism PAO1	PA4443;PA4442;PA1927
231	Glycerophospholipid metabolism PAO1	PA4351
231	Peptidoglycan biosynthesis PAO1	PA4414;PA4410;PA4416;PA4417;PA4415;PA4411
231	Bacterial secretion system PAO1	PA3820;PA0681;PA0679;PA0677
231	Ribosome, bacteria	PA4271
231	Glutathione metabolism PAO1	PA3831
231	Phosphonate transport system	PA3383
231	Oxidative phosphorylation PAO1	PA1555;PA5554;PA1556;PA2649;PA1856
231	Microcin C transport system	PA1808;PA1809
232	Porphyrin and chlorophyll metabolism PAO1	PA0113
232	Dipeptide transport system	PA4504;PA4502
232	Phosphate transport system	PA5367;PA5368
232	Monobactam biosynthesis PAO1	PA2412
232	Type VI secretion system	PA1669;PA1667;PA1661;PA1657;PA1511;PA2367;PA1659;PA1666;PA1658;PA3294;PA1668;PA1656;PA1662;PA1660
232	Benzoate degradation PAO1	PA0232;PA0228;PA0230;PA0231
232	Glyoxylate and dicarboxylate metabolism PAO1	PA4613;PA5355
232	Glycerophospholipid metabolism PAO1	PA3584;PA4351
232	Bacterial secretion system PAO1	PA4144;PA1670
232	Alanine, aspartate and glutamate metabolism PAO1	PA5429
232	Butanoate metabolism PAO1	PA0227;PA5445
232	Amino sugar and nucleotide sugar metabolism PAO1	PA2232
232	Putative polar amino acid transport system	PA5154;PA5155
232	Quorum sensing PAO1	PA4910;PA4909;PA3319;PA4911;PA3361;PA3478;PA3479
232	Chloroalkane and chloroalkene degradation PAO1	PA5421
232	Glycerolipid metabolism PAO1	PA4899
232	Putrescine transport system	PA2592
233	Thiamine metabolism PAO1	PA3975
233	Arginine and proline metabolism PAO1	PA0899
233	Type II general secretion pathway	PA1382
233	Ribosome PAO1	PA5570
233	CusS-CusR (copper tolerance) two-component regulatory system	PA4885
233	Multidrug resistance, efflux pump AcrAB-TolC/SmeDEF	PA0564
233	Amino sugar and nucleotide sugar metabolism PAO1	PA1384
233	Purine metabolism PAO1	PA1933;PA1393;PA3751
233	Nitrogen metabolism PAO1	PA0660;PA4676
233	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA1165
234	Arginine biosynthesis PAO1	PA5171;PA5172
234	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA4846
234	Ribosome PAO1	PA3600
234	Bacterial chemotaxis PAO1	PA0177
234	Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP	PA3645
234	Glyoxylate and dicarboxylate metabolism PAO1	PA4236
234	Cysteine and methionine metabolism PAO1	PA5025;PA0654
234	Histidine metabolism PAO1	PA3151;PA3152
234	Folate biosynthesis PAO1	PA3914
234	Amino sugar and nucleotide sugar metabolism PAO1	PA3155
234	Quorum sensing PAO1	PA0768;PA2569;PA3822
234	Nitrogen metabolism PAO1	PA1174;PA5173;PA3875;PA3872
234	ABC-2 type transport system	PA5230
234	Type VI secretion system	PA2365;PA2366
234	Glycolysis / Gluconeogenesis PAO1	PA5427
235	Lysine biosynthesis PAO1	PA0530
235	Nicotinate and nicotinamide metabolism PAO1	PA3088
235	Ascorbate and aldarate metabolism PAO1	PA1253
235	Arginine and proline metabolism PAO1	PA1268;PA0899;PA4839;PA1254
235	Leucine degradation, leucine => acetoacetate + acetyl-CoA	PA2012
235	Glycine, serine and threonine metabolism PAO1	PA0399
235	Porphyrin and chlorophyll metabolism PAO1	PA4399;PA1778
235	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA3475
235	beta-Lactam resistance PAO1	PA4418
235	Dipeptide transport system	PA4506
235	Propanoate metabolism PAO1	PA0795;PA0796;PA2555
235	CusS-CusR (copper tolerance) two-component regulatory system	PA4885
235	Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP	PA0502
235	Fatty acid degradation PAO1	PA5349
235	Alanine, aspartate and glutamate metabolism PAO1	PA5549
235	Folate biosynthesis PAO1	PA2806
235	Putative ABC transport system	PA0072
235	Putative polar amino acid transport system	PA1256
235	Purine metabolism PAO1	PA0934
235	Phenylalanine metabolism PAO1	PA5304
235	Oxidative phosphorylation PAO1	PA4429;PA2647
235	Lipopolysaccharide biosynthesis PAO1	PA0011
235	Microcin C transport system	PA2059
236	One carbon pool by folate PAO1	PA0018
236	Pyruvate metabolism PAO1	PA1135;PA3687;PA4771
236	Fatty acid metabolism PAO1	PA2815
236	Pentose phosphate pathway PAO1	PA3183
236	Arginine and proline metabolism PAO1	PA3713
236	Leucine degradation, leucine => acetoacetate + acetyl-CoA	PA2249;PA2250;PA2248
236	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	PA3181;PA3182
236	Cytochrome c oxidase, cbb3-type	PA1556
236	Valine, leucine and isoleucine degradation PAO1	PA2011;PA2015
236	Bacterial chemotaxis PAO1	PA2573
236	Propanoate metabolism PAO1	PA0796
236	Fructose and mannose metabolism PAO1	PA3551;PA3545
236	Putative polar amino acid transport system	PA5137
236	Spermidine/putrescine transport system	PA3607;PA3609;PA3610;PA3608
236	Purine metabolism PAO1	PA4645
236	Hemophore/metalloprotease transport system	PA1247
236	Glycolysis / Gluconeogenesis PAO1	PA3195
237	Pyocyanine biosynthesis, chorismate => pyocyanine	PA4211
237	Pyruvate metabolism PAO1	PA5445;PA4771
237	Fatty acid metabolism PAO1	PA5174
237	Biotin metabolism PAO1	PA0420
237	Pentose phosphate pathway PAO1	PA3182
237	Gluconeogenesis, oxaloacetate => fructose-6P	PA3195
237	Glycine, serine and threonine metabolism PAO1	PA2445;PA2446;PA2444
237	beta-Lactam resistance PAO1	PA2019
237	Dissimilatory nitrate reduction, nitrate => ammonia	PA3875
237	Bacterial chemotaxis PAO1	PA2652;PA4310
237	Glyoxylate and dicarboxylate metabolism PAO1	PA2442
237	Selenocompound metabolism PAO1	PA1927
237	beta-Alanine metabolism PAO1	PA3713
237	Flagellar assembly PAO1	PA1092;PA3526
237	Folate biosynthesis PAO1	PA3914
237	Amino sugar and nucleotide sugar metabolism PAO1	PA3159;PA3155
237	Fructose and mannose metabolism PAO1	PA3540;PA3541;PA3551;PA3542;PA3547;PA3545
237	Spermidine/putrescine transport system	PA3608
237	Nitrogen metabolism PAO1	PA1174
237	Oxidative phosphorylation PAO1	PA0106;PA0108;PA1856;PA0107
237	Glycerolipid metabolism PAO1	PA3582
238	Pyruvate metabolism PAO1	PA0494;PA3452
238	Thiamine metabolism PAO1	PA3814
238	Pentose phosphate pathway PAO1	PA2323;PA2321
238	Arginine and proline metabolism PAO1	PA1254
238	Denitrification, nitrate => nitrogen	PA0523
238	Cytochrome c oxidase, cbb3-type	PA1856
238	Glyoxylate and dicarboxylate metabolism PAO1	PA5415;PA4810;PA2445;PA2446;PA2444
238	Glycerophospholipid metabolism PAO1	PA3584
238	Bacterial secretion system PAO1	PA1692;PA2367
238	D-Methionine transport system	PA3931
238	Ascorbate and aldarate metabolism PAO1	PA1253
238	Histidine metabolism PAO1	PA5100;PA5098
238	Putative polar amino acid transport system	PA4195;PA2204;PA4193;PA4192
238	Nitrogen metabolism PAO1	PA0524
238	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
238	Sulfur metabolism PAO1	PA4443;PA3446;PA1838;PA3443;PA0283;PA0281;PA2594;PA3444
238	Glycerolipid metabolism PAO1	PA3579;PA3582
238	C5-Branched dibasic acid metabolism PAO1	PA0882
238	Putative sorbitol/mannitol transport system	PA3187
239	Iron(III) transport system	PA5217
239	Arginine biosynthesis PAO1	PA5171;PA5172
239	Porphyrin and chlorophyll metabolism PAO1	PA4235;PA0510;PA0024
239	Glycine, serine and threonine metabolism PAO1	PA5416;PA5417
239	Cytochrome c oxidase, cbb3-type	PA1557;PA1556;PA1555
239	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA0025
239	Propanoate metabolism PAO1	PA0835
239	Aminobenzoate degradation PAO1	PA2514;PA2513
239	Glycine betaine/proline transport system	PA3236
239	Quorum sensing PAO1	PA1001;PA1000;PA0295
239	Purine metabolism PAO1	PA5497
239	Nitrogen metabolism PAO1	PA0523;PA0524;PA3392;PA0519;PA5173;PA3875;PA3877;PA3874;PA3872
239	Methane metabolism PAO1	PA0836
239	Sulfur metabolism PAO1	PA0518
239	Putrescine transport system	PA2592
239	Glycolysis / Gluconeogenesis PAO1	PA5427
240	Biotin metabolism PAO1	PA0500
240	Bacterial chemotaxis PAO1	PA4290
240	Chlorocyclohexane and chlorobenzene degradation PAO1	PA2682
240	Benzoate degradation PAO1	PA2507;PA0232;PA0231;PA0228;PA2509;PA0230;PA2508
240	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
240	Tryptophan metabolism PAO1	PA4236
240	Glycerophospholipid metabolism PAO1	PA3584
240	Flagellar assembly PAO1	PA3526
240	Styrene degradation PAO1	PA0226;PA0227
240	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
240	Oxidative phosphorylation PAO1	PA2648;PA4133;PA2644
240	Type VI secretion system	PA2368;PA2365;PA2366
240	Glycerolipid metabolism PAO1	PA3582
240	Glycolysis / Gluconeogenesis PAO1	PA4899;PA5015;PA3195;PA0887
241	Pyruvate metabolism PAO1	PA4771
241	Arginine biosynthesis PAO1	PA1638;PA5171
241	Nicotinate and nicotinamide metabolism PAO1	PA4918
241	Valine, leucine and isoleucine degradation PAO1	PA2015;PA0747;PA3570;PA2550
241	Porphyrin and chlorophyll metabolism PAO1	PA1277;PA2904
241	Bacterial chemotaxis PAO1	PA4500;PA1946
241	Fatty acid degradation PAO1	PA5427
241	beta-Alanine metabolism PAO1	PA3713
241	Folate biosynthesis PAO1	PA0975
241	Spermidine/putrescine transport system	PA3607;PA3609;PA3610;PA3608
241	Quorum sensing PAO1	PA0295
241	Purine metabolism PAO1	PA4645;PA0945;PA5497
241	Lipopolysaccharide biosynthesis PAO1	PA3337
242	Pyruvate metabolism PAO1	PA5445;PA3417;PA1984
242	Nicotinate and nicotinamide metabolism PAO1	PA2991
242	Valine, leucine and isoleucine degradation PAO1	PA3418;PA2012
242	beta-Lactam resistance PAO1	PA3719
242	Ribosome PAO1	PA4255
242	F-type ATPase, prokaryotes and chloroplasts	PA5554
242	Bacterial chemotaxis PAO1	PA1463;PA1561;PA2920
242	Thiamine metabolism PAO1	PA3814
242	Vitamin B6 metabolism PAO1	PA5516
242	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA5221
242	Bacterial secretion system PAO1	PA0081;PA0263
242	Fructose and mannose metabolism PAO1	PA3551
242	Putative polar amino acid transport system	PA4195
242	Pyrimidine metabolism PAO1	PA4740
242	Tryptophan metabolism PAO1	PA4163
242	Iron complex transport system	PA4158
242	Fatty acid biosynthesis PAO1	PA4389
243	Pyruvate metabolism PAO1	PA5435;PA4733
243	Iron(III) transport system	PA4687
243	Biotin metabolism PAO1	PA0501
243	Nicotinate and nicotinamide metabolism PAO1	PA3505
243	Putative sorbitol/mannitol transport system	PA2340
243	RNA degradation PAO1	PA4385;PA3861
243	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA3139
243	NitT/TauT family transport system	PA3514
243	Riboflavin metabolism PAO1	PA4053
243	Homologous recombination PAO1	PA3617
243	Histidine metabolism PAO1	PA3151;PA4939;PA3152
243	Vitamin B6 metabolism PAO1	PA2212
243	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA5063
243	Flagellar assembly PAO1	PA3352;PA1445
243	Glutamate/aspartate transport system	PA1342
243	Amino sugar and nucleotide sugar metabolism PAO1	PA3159
243	Ribosome, bacteria	PA3656
243	Caprolactam degradation PAO1	PA2574
243	Spermidine/putrescine transport system	PA0206
243	Quorum sensing PAO1	PA4047;PA3252;PA4211
243	Purine metabolism PAO1	PA5173;PA4971;PA3970
243	NADH:quinone oxidoreductase, prokaryotes	PA2647;PA2645
243	Citrate cycle (TCA cycle) PAO1	PA1586;PA1587
243	Microcin C transport system	PA1811
243	Sulfur metabolism PAO1	PA0589
243	Putrescine transport system	PA0301
244	Arginine and proline metabolism PAO1	PA4773;PA3366;PA4774;PA1421
244	Denitrification, nitrate => nitrogen	PA0524
244	Valine, leucine and isoleucine degradation PAO1	PA2000
244	Fructose and mannose metabolism PAO1	PA3560;PA3562;PA3561
244	Glyoxylate and dicarboxylate metabolism PAO1	PA4810;PA4812
244	Thiamine metabolism PAO1	PA4973
244	Cysteine and methionine metabolism PAO1	PA1843;PA1927
244	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
244	Bacterial chemotaxis PAO1	PA1946
244	Quorum sensing PAO1	PA4777;PA3364;PA4776
244	Glutathione metabolism PAO1	PA0164
244	Phospholipid transport system	PA4455
244	Phenylalanine metabolism PAO1	PA0872
244	Methane metabolism PAO1	PA4811
244	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3554;PA3555;PA1179;PA3552;PA3553;PA3557;PA3724;PA3558;PA3556;PA1180
244	Cyanoamino acid metabolism PAO1	PA2253
245	Arginine biosynthesis PAO1	PA0530
245	Cysteine biosynthesis, serine => cysteine	PA2105
245	Porphyrin and chlorophyll metabolism PAO1	PA2947;PA1277;PA2944;PA0510
245	NitT/TauT family transport system	PA3514
245	Bacterial chemotaxis PAO1	PA1930;PA0175;PA0177;PA0179;PA0174
245	Type VI secretion system	PA2368;PA2365;PA2366;PA2367
245	Glyoxylate and dicarboxylate metabolism PAO1	PA4812
245	Phenazine biosynthesis PAO1	PA4217
245	Amino sugar and nucleotide sugar metabolism PAO1	PA3148;PA2232;PA3155;PA3552;PA3559
245	Quorum sensing PAO1	PA1871;PA3724;PA3250;PA2570;PA3361;PA4211
245	Nitrogen metabolism PAO1	PA1173;PA3392;PA0523;PA0524;PA5508
245	Citrate cycle (TCA cycle) PAO1	PA3417
245	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1249;PA3556
245	Base excision repair PAO1	PA5147
246	Porphyrin and chlorophyll metabolism PAO1	PA2611
246	Type II general secretion pathway	PA0681;PA0680;PA0685
246	Phosphonate and phosphinate metabolism PAO1	PA3375;PA3379
246	Histidine metabolism PAO1	PA3151;PA3152
246	Aminobenzoate degradation PAO1	PA4163
246	Glycerophospholipid metabolism PAO1	PA2536
246	Bacterial secretion system PAO1	PA0679
246	Alanine, aspartate and glutamate metabolism PAO1	PA3459
246	Starch and sucrose metabolism PAO1	PA2144
246	Amino sugar and nucleotide sugar metabolism PAO1	PA3159;PA3156;PA3148;PA3155;PA2232;PA3158
246	Putative polar amino acid transport system	PA5075
246	Quorum sensing PAO1	PA1070
246	Phosphonate transport system	PA3382
246	Cyanoamino acid metabolism PAO1	PA2193
246	Fatty acid biosynthesis PAO1	PA0494
247	One carbon pool by folate PAO1	PA5420
247	Porphyrin and chlorophyll metabolism PAO1	PA2944
247	Putative sorbitol/mannitol transport system	PA3187
247	Glycine, serine and threonine metabolism PAO1	PA5372;PA5379;PA5416;PA5495;PA5373;PA5415;PA5419;PA5417;PA5418
247	Tyrosine metabolism PAO1	PA0865
247	Arginine and proline metabolism PAO1	PA4908
247	Tetrahydrofolate biosynthesis, GTP => THF	PA0582;PA0583
247	Bacterial chemotaxis PAO1	PA1646
247	Phosphonate and phosphinate metabolism PAO1	PA3380;PA3379
247	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
247	Glycerophospholipid metabolism PAO1	PA0844
247	Glycine betaine/proline transport system	PA5378;PA5376;PA5377;PA3236
247	Purine metabolism PAO1	PA5177
247	Pyrimidine metabolism PAO1	PA3232
247	Methane metabolism PAO1	PA3628;PA3629;PA5421
247	Sulfur metabolism PAO1	PA5175
248	Fatty acid metabolism PAO1	PA3333;PA2815
248	Putative sorbitol/mannitol transport system	PA3187
248	Tetrahydrofolate biosynthesis, GTP => THF	PA5539
248	Monobactam biosynthesis PAO1	PA2412
248	Type VI secretion system	PA0085;PA2368;PA2685;PA0084
248	Glyoxylate and dicarboxylate metabolism PAO1	PA4613
248	Alanine, aspartate and glutamate metabolism PAO1	PA3459
248	Zinc transport system	PA2408;PA2407
248	Amino sugar and nucleotide sugar metabolism PAO1	PA3540
248	Ribosome, bacteria	PA3601
248	Spermidine/putrescine transport system	PA3610
248	Nitrogen metabolism PAO1	PA1566;PA3877
248	ABC-2 type transport system	PA3672
248	Pyrimidine metabolism PAO1	PA5541;PA0849
248	Citrate cycle (TCA cycle) PAO1	PA3452
248	Oxidative phosphorylation PAO1	PA1317;PA1319;PA1318;PA1320;PA1321
248	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA0766;PA5538
249	Type III secretion system	PA1719;PA1725;PA1723;PA1717
249	Macrolide resistance, MacAB-TolC transporter	PA1180
249	Base excision repair PAO1	PA4010
249	Valine, leucine and isoleucine degradation PAO1	PA3569
249	Dipeptide transport system	PA4504;PA4505;PA4506;PA4502;PA4500
249	Bacterial chemotaxis PAO1	PA4307;PA4290
249	Propanoate metabolism PAO1	PA3568;PA0887
249	Chlorocyclohexane and chlorobenzene degradation PAO1	PA2682
249	Benzoate degradation PAO1	PA2508
249	Aminobenzoate degradation PAO1	PA2514;PA2512;PA3366;PA2513
249	Glyoxylate and dicarboxylate metabolism PAO1	PA5355
249	DNA replication PAO1	PA3232
249	Flagellar assembly PAO1	PA1081;PA1079
249	Styrene degradation PAO1	PA0227
249	Amino sugar and nucleotide sugar metabolism PAO1	PA2232
249	Quorum sensing PAO1	PA0999;PA0997;PA0998;PA1000;PA1001;PA0996;PA1904;PA4211;PA1432
249	Phospholipid transport system	PA4453
249	Type VI secretion system	PA1657
250	Arginine biosynthesis PAO1	PA5204
250	Pentose phosphate pathway PAO1	PA3183
250	Glycine, serine and threonine metabolism PAO1	PA2443
250	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	PA3194;PA3182
250	NitT/TauT family transport system	PA2295;PA2296
250	Monobactam biosynthesis PAO1	PA2412
250	Type VI secretion system	PA0085;PA1657;PA0078;PA0084
250	Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP	PA0098
250	Glyoxylate and dicarboxylate metabolism PAO1	PA3181;PA2446;PA5415;PA2445;PA2442;PA2444;PA5355
250	Tryptophan metabolism PAO1	PA3366
250	Glycolysis, core module involving three-carbon compounds	PA3195
250	Bacterial secretion system PAO1	PA0074
250	Phenazine biosynthesis PAO1	PA4217
250	Fructose and mannose metabolism PAO1	PA3547;PA3541;PA3545;PA5452
250	Putative polar amino acid transport system	PA5155;PA5154;PA4193;PA4192
250	Quorum sensing PAO1	PA0999;PA0997;PA1901;PA1902;PA3364;PA1903;PA1905
250	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
250	Oxidative phosphorylation PAO1	PA1317;PA1318;PA1320
251	Arginine biosynthesis PAO1	PA5173;PA5171;PA5172
251	Arginine and proline metabolism PAO1	PA4839
251	Glycine, serine and threonine metabolism PAO1	PA0851
251	Valine, leucine and isoleucine degradation PAO1	PA2247;PA2015;PA2553;PA2013;PA2001;PA2014;PA2248;PA2000;PA2250;PA1999;PA2012;PA2011
251	Tyrosine metabolism PAO1	PA0870;PA2008;PA0865;PA2007;PA2009
251	Glyoxylate and dicarboxylate metabolism PAO1	PA1787;PA2445;PA2446;PA2444
251	Cysteine and methionine metabolism PAO1	PA1927
251	Spermidine/putrescine transport system	PA3607
251	Quorum sensing PAO1	PA4909;PA4913;PA4206
251	Phenylalanine metabolism PAO1	PA0872
251	Citrate cycle (TCA cycle) PAO1	PA1585;PA1586;PA4470;PA2623
251	Oxidative phosphorylation PAO1	PA5559;PA2642;PA4431;PA2638;PA1555;PA4429;PA4430;PA5554;PA5556;PA1556
251	Lipopolysaccharide biosynthesis PAO1	PA3337
251	Sulfur metabolism PAO1	PA2600;PA3935
251	Glycerolipid metabolism PAO1	PA2862
251	Glycolysis / Gluconeogenesis PAO1	PA1982;PA2323
251	Iron complex transport system	PA4707
251	Putative sorbitol/mannitol transport system	PA3187
252	Pyruvate metabolism PAO1	PA4771
252	Nicotinate and nicotinamide metabolism PAO1	PA0195
252	Geraniol degradation PAO1	PA2011
252	Porphyrin and chlorophyll metabolism PAO1	PA4880
252	Arginine and proline metabolism PAO1	PA4773;PA4774;PA1421
252	Chlorocyclohexane and chlorobenzene degradation PAO1	PA0810
252	Degradation of aromatic compounds PAO1	PA4125
252	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
252	Vanadium resistance, efflux pump MexGHI-OpmD	PA4206;PA4205;PA4208;PA4207
252	Cysteine and methionine metabolism PAO1	PA1927
252	Histidine metabolism PAO1	PA5106
252	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
252	Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine	PA1326
252	Putative polar amino acid transport system	PA1260
252	Quorum sensing PAO1	PA4777;PA4776
252	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3554;PA3555;PA3558;PA3556;PA3557
252	Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate	PA4121
252	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1180;PA3552;PA3553
252	Glycerolipid metabolism PAO1	PA3582
253	Pentose phosphate pathway PAO1	PA3896
253	Arginine and proline metabolism PAO1	PA0896
253	Ribosome PAO1	PA2742;PA4251;PA4249;PA4246;PA4248
253	Bacterial chemotaxis PAO1	PA1946
253	Phosphate transport system	PA5366
253	Glyoxylate and dicarboxylate metabolism PAO1	PA2147;PA5353
253	Glycerophospholipid metabolism PAO1	PA3651;PA4351
253	Flagellar assembly PAO1	PA3351
253	Starch and sucrose metabolism PAO1	PA2144;PA2165
253	Amino sugar and nucleotide sugar metabolism PAO1	PA1384
253	Ribosome, bacteria	PA4240;PA4274
253	Quorum sensing PAO1	PA1637;PA4912
253	Purine metabolism PAO1	PA5272;PA1933
253	Phosphonate transport system	PA3383
253	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4226;PA4230;PA4228;PA4224
253	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA1179
253	Oxidative phosphorylation PAO1	PA3929
253	Methane metabolism PAO1	PA3629
253	Pantothenate and CoA biosynthesis PAO1	PA4279
254	Pyruvate metabolism PAO1	PA4640;PA5445
254	Nicotinate and nicotinamide metabolism PAO1	PA1602
254	Arginine and proline metabolism PAO1	PA0898;PA0896
254	Glycine, serine and threonine metabolism PAO1	PA5372;PA0035
254	Valine, leucine and isoleucine degradation PAO1	PA0132;PA0130;PA1999;PA2000
254	Tyrosine metabolism PAO1	PA0870;PA2008;PA0865;PA2007;PA2009
254	Bacterial chemotaxis PAO1	PA4290;PA4500
254	Glyoxylate and dicarboxylate metabolism PAO1	PA5355;PA4613;PA2634;PA5353;PA2446;PA5415;PA1566;PA2445;PA2444;PA4811;PA5508
254	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205;PA4208
254	Cysteine and methionine metabolism PAO1	PA3476;PA1432;PA1927
254	Vancomycin resistance PAO1	PA5302
254	Histidine metabolism PAO1	PA3151
254	Putative polar amino acid transport system	PA5152
254	Quorum sensing PAO1	PA1072;PA4207
254	Hemophore/metalloprotease transport system	PA1247
254	Phenylalanine metabolism PAO1	PA0872;PA5304
254	Oxidative phosphorylation PAO1	PA1317;PA1319
254	Methane metabolism PAO1	PA0887
254	Glycolysis / Gluconeogenesis PAO1	PA1982
255	Putative sorbitol/mannitol transport system	PA3187
255	Cytochrome c oxidase, cbb3-type	PA1557
255	Glycolysis / Gluconeogenesis PAO1	PA1982
255	Aminobenzoate degradation PAO1	PA2513
255	Glycerophospholipid metabolism PAO1	PA4351
255	Phenazine biosynthesis PAO1	PA0999;PA1002;PA0997;PA0998;PA1902;PA1905;PA1000;PA1001;PA1904;PA1903;PA4211;PA0996;PA4209;PA4217
255	Vancomycin resistance PAO1	PA5302
255	Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine	PA1326
255	Putative polar amino acid transport system	PA4195;PA4194;PA4192
255	Quorum sensing PAO1	PA1901
255	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
255	Phenylalanine metabolism PAO1	PA5304
255	Sulfur metabolism PAO1	PA4443;PA3445;PA3936;PA3446;PA3935;PA0283;PA0281;PA3444;PA3937;PA3938;PA4442
255	Cyanoamino acid metabolism PAO1	PA2194;PA2195;PA2193
256	Multidrug resistance, efflux pump MexPQ-OpmE	PA3523
256	Fructose and mannose metabolism PAO1	PA3547;PA3541
256	Type VI secretion system	PA1668;PA1661;PA1660
256	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA4975
256	Bacterial secretion system PAO1	PA0685
256	Biosynthesis of unsaturated fatty acids PAO1	PA4089
256	Glutamate/aspartate transport system	PA1340
256	Amino sugar and nucleotide sugar metabolism PAO1	PA3159
256	Putative polar amino acid transport system	PA1260
256	Spermidine/putrescine transport system	PA0323;PA0325
256	Quorum sensing PAO1	PA1130;PA4912
256	Purine metabolism PAO1	PA3516
256	ABC-2 type transport system	PA4038
256	Phenylalanine metabolism PAO1	PA5304;PA2922
256	Sulfur relay system PAO1	PA2607
256	Oxidative phosphorylation PAO1	PA1320;PA1856
257	Iron(III) transport system	PA4687
257	Arginine biosynthesis PAO1	PA5171;PA5172
257	Pentose phosphate pathway PAO1	PA2321;PA3183;PA3182
257	Arginine and proline metabolism PAO1	PA0896
257	Ribosome PAO1	PA4932
257	Aminobenzoate degradation PAO1	PA2514;PA3366;PA2513
257	Glyoxylate and dicarboxylate metabolism PAO1	PA2444
257	Vitamin B6 metabolism PAO1	PA1049
257	Bacterial secretion system PAO1	PA1723
257	Glycine betaine/proline transport system	PA5376
257	Quorum sensing PAO1	PA0222;PA0844
257	Nitrogen metabolism PAO1	PA5173;PA3392;PA0524;PA0519;PA0523
257	Oxidative phosphorylation PAO1	PA2691;PA1320;PA1856
257	Lipopolysaccharide biosynthesis PAO1	PA3337
257	Sulfur metabolism PAO1	PA0518
258	Nicotinate and nicotinamide metabolism PAO1	PA1602
258	Type III secretion system	PA1719;PA1723
258	Pentose phosphate pathway PAO1	PA3181;PA3194;PA2290;PA3183;PA3182
258	Gluconeogenesis, oxaloacetate => fructose-6P	PA3195
258	Porphyrin and chlorophyll metabolism PAO1	PA4880
258	Glycine, serine and threonine metabolism PAO1	PA5379
258	Valine, leucine and isoleucine degradation PAO1	PA1999;PA2012
258	Ribosome PAO1	PA5049
