feature	pathway	gene_signature_definition
239	Spermidine/putrescine transport system	PA0323
239	Quorum sensing PAO1	PA1871;PA3724;PA4206;PA2570;PA4207;PA3478;PA3479
239	Purine metabolism PAO1	PA0387
239	Phenylalanine metabolism PAO1	PA0872;PA3366
239	Pyrimidine metabolism PAO1	PA3480
239	Citrate cycle (TCA cycle) PAO1	PA2250;PA5445
239	Sulfur metabolism PAO1	PA4443;PA3445;PA3446;PA0283;PA0281;PA2594;PA3444;PA3938;PA4442
239	Glycerolipid metabolism PAO1	PA2862
240	Thiamine metabolism PAO1	PA4973;PA2062
240	Nicotinate and nicotinamide metabolism PAO1	PA1602
240	Degradation of aromatic compounds PAO1	PA2083
240	Denitrification, nitrate => nitrogen	PA0523
240	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	PA3182
240	NitT/TauT family transport system	PA2599
240	Ribosome PAO1	PA3600
240	Fructose and mannose metabolism PAO1	PA3560
240	Aminobenzoate degradation PAO1	PA2514;PA0202;PA2512
240	Glyoxylate and dicarboxylate metabolism PAO1	PA3181;PA2444
240	Cysteine and methionine metabolism PAO1	PA5025
240	D-Methionine transport system	PA3931
240	Histidine metabolism PAO1	PA5100
240	Glycine betaine/proline transport system	PA5103
240	Ribosome, bacteria	PA3601
240	Putative polar amino acid transport system	PA4195;PA2203;PA4193;PA4192;PA2204
240	Spermidine/putrescine transport system	PA0206;PA0204;PA0203
240	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1249;PA1179;PA1180;PA5538
240	Sulfur metabolism PAO1	PA4443;PA3442;PA3446;PA1756;PA3935;PA2594;PA2310;PA3938;PA4442;PA3443;PA0281;PA2600;PA3937;PA1838;PA0280;PA0283;PA3444;PA2598;PA3936;PA0282;PA3445;PA3449
240	Fatty acid biosynthesis PAO1	PA0494
240	Taurine and hypotaurine metabolism PAO1	PA1338
240	Putative sorbitol/mannitol transport system	PA3187
241	Pyruvate metabolism PAO1	PA4470;PA5435;PA1770;PA5436
241	Lysine biosynthesis PAO1	PA4759
241	Thiamine metabolism PAO1	PA4973
241	Arginine and proline metabolism PAO1	PA4163
241	Glycine, serine and threonine metabolism PAO1	PA1326
241	beta-Lactam resistance PAO1	PA2019;PA5471
241	Dipeptide transport system	PA4504
241	Bacterial chemotaxis PAO1	PA0174
241	Propanoate metabolism PAO1	PA0796
241	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA5223
241	Cysteine and methionine metabolism PAO1	PA0400;PA4773;PA4774;PA3004
241	SagS-HptB-HsbR (swarming activity and biofilm formation) two-component regulatory system	PA3345
241	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
241	Putative polar amino acid transport system	PA2204;PA2203
241	Quorum sensing PAO1	PA1072;PA2943;PA1073
241	Aminoacyl-tRNA biosynthesis, prokaryotes	PA2739
241	Aminoacyl-tRNA biosynthesis PAO1	PA0009
241	Glutathione metabolism PAO1	PA3831
241	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA1179;PA3556
241	Pyrimidine metabolism PAO1	PA3832
241	Oxidative phosphorylation PAO1	PA1317;PA0108;PA1319;PA1318;PA1320;PA0113;PA0107
241	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3554;PA3558;PA3552;PA3553
241	Sulfur metabolism PAO1	PA3445;PA3442;PA3446;PA1838;PA3443;PA3935;PA0283;PA3444;PA3937;PA3938
241	Putrescine transport system	PA0302
241	Fatty acid biosynthesis PAO1	PA5174
242	Pyruvate metabolism PAO1	PA1984
242	Pentose phosphate pathway PAO1	PA2321
242	Glycine, serine and threonine metabolism PAO1	PA2443
242	Valine, leucine and isoleucine degradation PAO1	PA2247;PA2553;PA2014;PA2248;PA2000;PA2249;PA2250;PA1999;PA3570;PA3569;PA2011
242	Tyrosine metabolism PAO1	PA2008;PA0865;PA2007;PA2009
242	Bacterial chemotaxis PAO1	PA4307
242	Glyoxylate and dicarboxylate metabolism PAO1	PA5353;PA2446;PA5415;PA5354;PA2445;PA2442;PA2444;PA5355
242	Glycerophospholipid metabolism PAO1	PA4024
242	Cysteine and methionine metabolism PAO1	PA4773;PA4774
242	Flagellar assembly PAO1	PA1094;PA1086;PA1095;PA1092;PA1087
242	Butanoate metabolism PAO1	PA5445
242	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
242	Fructose and mannose metabolism PAO1	PA3541
242	Putative polar amino acid transport system	PA5139
242	Quorum sensing PAO1	PA3479;PA1003;PA4776;PA4777
242	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3554;PA3556
242	Citrate cycle (TCA cycle, Krebs cycle)	PA1585
242	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3555;PA1179;PA3552;PA3553;PA3557;PA3558
243	Pyruvate metabolism PAO1	PA4771
243	Tyrosine metabolism PAO1	PA2008;PA2009
243	Synthesis and degradation of ketone bodies PAO1	PA2000
243	Type VI secretion system	PA1667;PA1657;PA1659;PA1666;PA1658;PA1668
243	Glyoxylate and dicarboxylate metabolism PAO1	PA4810;PA2444
243	Cysteine and methionine metabolism PAO1	PA3476;PA2105
243	Fatty acid biosynthesis, elongation	PA3333
243	SagS-HptB-HsbR (swarming activity and biofilm formation) two-component regulatory system	PA1976
243	Quorum sensing PAO1	PA0998
243	Glutathione metabolism PAO1	PA2813
243	Phenylalanine metabolism PAO1	PA5304
243	Oxidative phosphorylation PAO1	PA1555;PA1319;PA1320;PA1321
244	Lysine biosynthesis PAO1	PA4188
244	Pentose phosphate pathway PAO1	PA2321
244	Degradation of aromatic compounds PAO1	PA2507;PA4122;PA2509;PA4125;PA4123;PA2508;PA4124;PA4121
244	Arginine and proline metabolism PAO1	PA4773;PA4189;PA4774;PA4163
244	Putative sorbitol/mannitol transport system	PA3187
244	Cytochrome c oxidase, cbb3-type	PA4133
244	Valine, leucine and isoleucine degradation PAO1	PA2015;PA2013;PA2014;PA2012;PA2000
244	Tyrosine metabolism PAO1	PA4127;PA4128
244	Chlorocyclohexane and chlorobenzene degradation PAO1	PA2682
244	Benzoate degradation PAO1	PA0228
244	Aminobenzoate degradation PAO1	PA2514;PA2512;PA3366;PA2513
244	Bacterial secretion system PAO1	PA1696;PA0091;PA1701
244	Styrene degradation PAO1	PA0227;PA4073
244	Butanoate metabolism PAO1	PA4180
244	Phenazine biosynthesis PAO1	PA0997;PA4209;PA4217
244	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
244	Quorum sensing PAO1	PA1001;PA0996;PA0427;PA3364;PA1000
244	Nitrogen metabolism PAO1	PA0524;PA3877;PA0523;PA1024
244	Aminoacyl-tRNA biosynthesis, prokaryotes	PA4138
244	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3554;PA3552;PA1180
244	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3555;PA1179;PA3553;PA3557;PA3558;PA3556
244	Iron complex transport system	PA4158
244	Type III secretion system	PA1719;PA1722;PA1693
245	Pyruvate metabolism PAO1	PA5046
245	Arginine biosynthesis PAO1	PA0530;PA5508
245	Thiamine metabolism PAO1	PA4973
245	F-type ATPase, prokaryotes and chloroplasts	PA5558
245	Bacterial chemotaxis PAO1	PA2652
245	Type VI secretion system	PA2365;PA2366
245	Histidine metabolism PAO1	PA5141
245	D-Methionine transport system	PA3931
245	Folate biosynthesis PAO1	PA3030
245	Glycine betaine/proline transport system	PA5103
245	Putative polar amino acid transport system	PA4195
245	Quorum sensing PAO1	PA0768;PA0998;PA3250;PA4211;PA3254;PA3478;PA3479
245	Nitrogen metabolism PAO1	PA1174
245	Aminoacyl-tRNA biosynthesis, prokaryotes	PA0668
245	Protein export PAO1	PA3821
245	Pantothenate and CoA biosynthesis PAO1	PA0363
245	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1249;PA3552
245	Sulfur metabolism PAO1	PA3445;PA3936;PA3442;PA3446;PA4130;PA3443;PA3935;PA0283;PA2600;PA3444;PA3937;PA3938
245	Terpenoid backbone biosynthesis PAO1	PA4569
246	Thiamine metabolism PAO1	PA4973
246	Putative sorbitol/mannitol transport system	PA3187
246	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA0872
246	Fructose and mannose metabolism PAO1	PA5453
246	Glyoxylate and dicarboxylate metabolism PAO1	PA4811;PA1736
246	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA0865
246	Alanine, aspartate and glutamate metabolism PAO1	PA5429
246	Phenazine biosynthesis PAO1	PA1001;PA0997
246	Vancomycin resistance PAO1	PA5302
246	Flagellar assembly PAO1	PA1092
246	Quorum sensing PAO1	PA0999
246	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4226;PA4228;PA4231
246	Oxidative phosphorylation PAO1	PA1317;PA1319;PA1318;PA3929;PA1320;PA1321
246	Methane metabolism PAO1	PA3167
246	Sulfur metabolism PAO1	PA4513
247	Pyruvate metabolism PAO1	PA0836;PA5436
247	Arginine biosynthesis PAO1	PA5171;PA5172
247	Degradation of aromatic compounds PAO1	PA5427;PA2508
247	Porphyrin and chlorophyll metabolism PAO1	PA0024;PA0510;PA4235;PA3531
247	Chlorocyclohexane and chlorobenzene degradation PAO1	PA2682
247	Benzoate degradation PAO1	PA0228
247	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
247	Glyoxylate and dicarboxylate metabolism PAO1	PA4236
247	Vitamin B6 metabolism PAO1	PA1049
247	Glycerophospholipid metabolism PAO1	PA4351
247	Butanoate metabolism PAO1	PA0227
247	Purine metabolism PAO1	PA5497
247	Nitrogen metabolism PAO1	PA0524;PA0523;PA3392;PA3874;PA0519;PA5173;PA3877;PA3876;PA3875;PA3872
247	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4226;PA4225;PA4228;PA4230;PA4224
247	ABC-2 type transport system	PA5230
247	Oxidative phosphorylation PAO1	PA1856;PA0106;PA1557;PA1555;PA1317;PA4430;PA1319;PA1556;PA0107
247	Lipopolysaccharide biosynthesis PAO1	PA3337
247	Putative spermidine/putrescine transport system	PA0295
247	Sulfur metabolism PAO1	PA0518
247	Cyanoamino acid metabolism PAO1	PA2194;PA2193
248	Lysine biosynthesis PAO1	PA4188
248	Nicotinate and nicotinamide metabolism PAO1	PA2991
248	Arginine and proline metabolism PAO1	PA4114
248	RNA degradation PAO1	PA4944;PA3861
248	Tyrosine metabolism PAO1	PA2471
248	Porphyrin and chlorophyll metabolism PAO1	PA2903;PA1279
248	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA5038
248	beta-Lactam resistance PAO1	PA5471
248	Nucleotide excision repair PAO1	PA5443;PA4234
248	Homologous recombination PAO1	PA4283
248	Phosphonate and phosphinate metabolism PAO1	PA3380
248	Aminoglycoside resistance, protease FtsH	PA5199
248	Fatty acid degradation PAO1	PA5349
248	Glycerophospholipid metabolism PAO1	PA4957;PA4351
248	Bacterial secretion system PAO1	PA1668
248	Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate	PA3792
248	Purine metabolism PAO1	PA3043;PA5272
248	Terpenoid backbone biosynthesis PAO1	PA3803
249	Pyruvate metabolism PAO1	PA4771;PA5436
249	Nicotinate and nicotinamide metabolism PAO1	PA1602
249	Porphyrin and chlorophyll metabolism PAO1	PA0510;PA1923
249	Valine, leucine and isoleucine degradation PAO1	PA0132
249	beta-Lactam resistance PAO1	PA0958
249	Ribosome PAO1	PA3600
249	beta-Alanine metabolism PAO1	PA0130
249	Chlorocyclohexane and chlorobenzene degradation PAO1	PA2682
249	Aminobenzoate degradation PAO1	PA2514;PA2512;PA3366;PA2513
249	Glyoxylate and dicarboxylate metabolism PAO1	PA2444
249	Thiamine metabolism PAO1	PA4973
249	Zinc transport system	PA2409;PA2408;PA2407
249	Histidine metabolism PAO1	PA5140
249	Folate biosynthesis PAO1	PA3914;PA3870;PA5539
249	Ribosome, bacteria	PA3601
249	Putative ABC transport system	PA4065;PA4064
249	Quorum sensing PAO1	PA0999;PA1002;PA0998;PA1000;PA3364;PA2570;PA1001;PA1904
249	Nitrogen metabolism PAO1	PA0524;PA0523;PA3392;PA3874;PA0519;PA1566;PA3877;PA3876;PA3875;PA3872
249	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4230;PA4228
249	Phenylalanine metabolism PAO1	PA4980
249	Pyrimidine metabolism PAO1	PA5541
249	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3554;PA3552;PA5538
249	Sulfur metabolism PAO1	PA0518
249	Cyanoamino acid metabolism PAO1	PA2193
250	Fatty acid metabolism PAO1	PA3112
250	Iron(III) transport system	PA5217
250	Multidrug resistance, efflux pump MexPQ-OpmE	PA3523;PA3522
250	RNA degradation PAO1	PA2840
250	Dipeptide transport system	PA4500
250	Fructose and mannose metabolism PAO1	PA3540;PA3545;PA3551;PA3541;PA2232;PA3547;PA3542
250	Glyoxylate and dicarboxylate metabolism PAO1	PA5355
250	Glycerophospholipid metabolism PAO1	PA2584
250	Cysteine and methionine metabolism PAO1	PA3476
250	Bacterial secretion system PAO1	PA1695
250	Zinc transport system	PA5501
250	Glycine betaine/proline transport system	PA5376
250	Amino sugar and nucleotide sugar metabolism PAO1	PA3554;PA3555;PA3553
250	Purine metabolism PAO1	PA3217
250	Nitrogen metabolism PAO1	PA3876;PA3875;PA3877;PA5508
250	Methane metabolism PAO1	PA0887;PA5421
250	Glycerolipid metabolism PAO1	PA3582
250	Fatty acid biosynthesis PAO1	PA2950;PA2968
251	Thiamine metabolism PAO1	PA4973
251	Type II general secretion pathway	PA0678
251	Valine, leucine and isoleucine degradation PAO1	PA2250;PA3569;PA2247
251	Dipeptide transport system	PA4503
251	Ribosome PAO1	PA3600
251	Chlorocyclohexane and chlorobenzene degradation PAO1	PA2682
251	Benzoate degradation PAO1	PA2507;PA0232;PA0228;PA2509;PA2508;PA0447
251	Aminobenzoate degradation PAO1	PA2514;PA2512;PA3296;PA2513
251	Glycerophospholipid metabolism PAO1	PA4351
251	beta-Alanine metabolism PAO1	PA3713
251	Butanoate metabolism PAO1	PA0227;PA2003;PA0226
251	Phenazine biosynthesis PAO1	PA4217
251	Quorum sensing PAO1	PA3319;PA0844;PA1903;PA4211
251	Phosphonate transport system	PA3383
251	Oxidative phosphorylation PAO1	PA1555;PA1556;PA3929;PA3930
251	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3556
252	Pyruvate metabolism PAO1	PA4771
252	Pentose phosphate pathway PAO1	PA3181;PA2321
252	Putative sorbitol/mannitol transport system	PA3187
252	Glycine, serine and threonine metabolism PAO1	PA5416
252	Ribosome PAO1	PA3600
252	Type VI secretion system	PA0085;PA0084
252	Benzoate degradation PAO1	PA2083
252	Aminobenzoate degradation PAO1	PA3366;PA3426
252	D-Methionine transport system	PA3931
252	Glycine betaine/proline transport system	PA5103
252	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
252	Putative ABC transport system	PA4064
252	Putative polar amino acid transport system	PA4195;PA2203;PA4193;PA4192
252	Quorum sensing PAO1	PA3253;PA4909;PA1072
252	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3553
252	Oxidative phosphorylation PAO1	PA1317;PA1319;PA1318;PA1320;PA1321
252	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1179
252	Sulfur metabolism PAO1	PA4443;PA3442;PA3446;PA3935;PA2594;PA2310;PA3447;PA3938;PA4442;PA3443;PA0281;PA3937;PA0283;PA3444;PA0193;PA3936;PA3448;PA0186;PA0282;PA3445;PA3449;PA0184
253	Pentose and glucuronate interconversions PAO1	PA2022
253	Pyruvate metabolism PAO1	PA5297;PA5435
253	Porphyrin and chlorophyll metabolism PAO1	PA1280
253	Type II general secretion pathway	PA0677;PA0678
253	RNA degradation PAO1	PA5242
253	Valine, leucine and isoleucine degradation PAO1	PA2014;PA2000;PA2011
253	Tyrosine metabolism PAO1	PA2470
253	Phosphate transport system	PA5366;PA5367;PA5369
253	Phosphonate and phosphinate metabolism PAO1	PA3378;PA3375;PA3377;PA3379;PA3374
253	Geraniol degradation PAO1	PA2893
253	Aminobenzoate degradation PAO1	PA2514;PA3296;PA3910
253	Glycerophospholipid metabolism PAO1	PA2584;PA3319;PA0844;PA4351;PA0347;PA2352
253	Bacterial secretion system PAO1	PA0679
253	Imipenem resistance, repression of porin OprD	PA1799
253	Putative polar amino acid transport system	PA5074
253	Quorum sensing PAO1	PA0275
253	Phosphonate transport system	PA3382;PA3384;PA3383
253	Methane metabolism PAO1	PA4811
253	Lysine degradation PAO1	PA1252
254	Pentose phosphate pathway PAO1	PA2321
254	Valine, leucine and isoleucine degradation PAO1	PA0132;PA0747;PA2012;PA2015
254	beta-Lactam resistance PAO1	PA5471;PA0958
254	NitT/TauT family transport system	PA3512
254	Ribosome PAO1	PA4258
254	beta-Alanine metabolism PAO1	PA4774
254	Fructose and mannose metabolism PAO1	PA3542;PA3547;PA3545
254	Propanoate metabolism PAO1	PA2555
254	Glyoxylate and dicarboxylate metabolism PAO1	PA5215
254	Streptomycin biosynthesis PAO1	PA5163
254	Cysteine and methionine metabolism PAO1	PA4773;PA1432
254	Flagellar assembly PAO1	PA1081;PA1078;PA1082
254	Histidine metabolism PAO1	PA5100;PA5106
254	Glycine betaine/proline transport system	PA3236
254	Amino sugar and nucleotide sugar metabolism PAO1	PA3554;PA3555;PA3553;PA3540;PA3551;PA3559
254	Putative polar amino acid transport system	PA4192
254	Quorum sensing PAO1	PA3361;PA4776
254	Purine metabolism PAO1	PA4865
254	ABC-2 type transport system	PA2811
254	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3558;PA3556
254	Glycolysis / Gluconeogenesis PAO1	PA1982;PA0552
255	Porphyrin and chlorophyll metabolism PAO1	PA1923;PA3531;PA1279
255	Glycine, serine and threonine metabolism PAO1	PA5415;PA2446;PA2444
255	Type II general secretion pathway	PA0685
255	Cytochrome c oxidase, cbb3-type	PA1555
255	Phosphate transport system	PA5366
255	Monobactam biosynthesis PAO1	PA2412
255	Glycerophospholipid metabolism PAO1	PA3319;PA0844;PA4351
255	Amino sugar and nucleotide sugar metabolism PAO1	PA3552
255	Putative ABC transport system	PA4594
255	Fructose and mannose metabolism PAO1	PA3540;PA3551;PA3541;PA3545;PA3547
255	Putative polar amino acid transport system	PA1260;PA1256
255	Quorum sensing PAO1	PA3252
255	Purine metabolism PAO1	PA3686;PA4867;PA0934
255	Glutathione metabolism PAO1	PA1287
255	Phosphonate transport system	PA3383
255	Phenylalanine metabolism PAO1	PA5304
255	Oxidative phosphorylation PAO1	PA1557;PA1556
256	Multidrug resistance, efflux pump MexPQ-OpmE	PA3522
256	Arginine and proline metabolism PAO1	PA0896
256	Type II general secretion pathway	PA1382
256	Cysteine and methionine metabolism PAO1	PA2105;PA1683
256	Vancomycin resistance PAO1	PA0749
256	Histidine metabolism PAO1	PA5106
256	Folate biosynthesis PAO1	PA3916
256	Amino sugar and nucleotide sugar metabolism PAO1	PA5453
256	Glutathione metabolism PAO1	PA1890
256	Oxidative phosphorylation PAO1	PA1319
256	Microcin C transport system	PA2061
256	Methane metabolism PAO1	PA0836
257	Pyocyanine biosynthesis, chorismate => pyocyanine	PA4217
257	Pyruvate metabolism PAO1	PA0482
257	Putative sorbitol/mannitol transport system	PA3187
257	Glycine, serine and threonine metabolism PAO1	PA2413
257	Denitrification, nitrate => nitrogen	PA0523
257	Dipeptide transport system	PA4500
257	Monobactam biosynthesis PAO1	PA2412
257	Imipenem resistance, repression of porin OprD	PA0958
257	Fatty acid biosynthesis, initiation	PA3333
257	Quorum sensing PAO1	PA3476;PA0604;PA4211
257	Glutathione metabolism PAO1	PA2813
257	ABC-2 type transport system	PA2812;PA2811
257	Sulfur metabolism PAO1	PA3444
258	One carbon pool by folate PAO1	PA5420
258	Pyruvate metabolism PAO1	PA5436
258	Arginine biosynthesis PAO1	PA5172
258	Degradation of aromatic compounds PAO1	PA4121
258	Glycine, serine and threonine metabolism PAO1	PA5379;PA5372;PA5416;PA5415;PA5419;PA5417;PA5418
258	beta-Lactam resistance PAO1	PA4110
258	Bacterial chemotaxis PAO1	PA1646
258	Type VI secretion system	PA1657;PA1659;PA0263;PA1658;PA1660
258	Glycerophospholipid metabolism PAO1	PA3584
258	Bacterial secretion system PAO1	PA3820
258	Zinc transport system	PA2408
258	Vancomycin resistance PAO1	PA5302
258	Glycine betaine/proline transport system	PA5378;PA5376;PA5377;PA3236
258	Quorum sensing PAO1	PA0999;PA1002;PA0997;PA0998;PA0844;PA1000;PA1001;PA1003
258	Nitrogen metabolism PAO1	PA4202
258	Glutathione metabolism PAO1	PA2813
258	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4226;PA4230;PA4228
258	ABC-2 type transport system	PA2811
258	Phenylalanine metabolism PAO1	PA5304
258	Methane metabolism PAO1	PA3628;PA3629;PA5421
258	Glycerolipid metabolism PAO1	PA3582
258	Putative sorbitol/mannitol transport system	PA3187
259	Pentose phosphate pathway PAO1	PA3181;PA3194;PA2323;PA3182;PA2321;PA3183
259	Arginine and proline metabolism PAO1	PA5312;PA0896;PA1421;PA0897;PA2776
259	Putative sorbitol/mannitol transport system	PA3187
259	Porphyrin and chlorophyll metabolism PAO1	PA0510
259	beta-Lactam resistance PAO1	PA0958
259	NitT/TauT family transport system	PA2295
259	beta-Alanine metabolism PAO1	PA5313
259	Propanoate metabolism PAO1	PA2550
259	Type VI secretion system	PA1511
259	Benzoate degradation PAO1	PA0228
259	Flagellar assembly PAO1	PA1092;PA1452
259	Butanoate metabolism PAO1	PA0265;PA0266;PA0227;PA0226
259	Histidine metabolism PAO1	PA5100;PA5092;PA5098
259	Glycine betaine/proline transport system	PA5096
259	Putative polar amino acid transport system	PA5153;PA4194;PA4193;PA4192;PA5074
259	Quorum sensing PAO1	PA0997;PA0996;PA4777;PA4207
259	Nitrogen metabolism PAO1	PA3356;PA0524;PA0523;PA3392;PA5522;PA0519
259	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4226;PA4228
259	Sulfur metabolism PAO1	PA0518;PA2105
259	Glycolysis / Gluconeogenesis PAO1	PA3193
260	Pyruvate metabolism PAO1	PA0887;PA0494;PA1984;PA4771
260	Iron(III) transport system	PA4687;PA4688
260	Arginine biosynthesis PAO1	PA5171;PA5172
260	Thiamine metabolism PAO1	PA3296;PA4973
260	Arginine and proline metabolism PAO1	PA4774
260	Type II general secretion pathway	PA3097;PA0678
260	Dipeptide transport system	PA4504;PA4502;PA4500
260	Bacterial chemotaxis PAO1	PA4310
260	Cysteine and methionine metabolism PAO1	PA4773
260	gamma-Hexachlorocyclohexane transport system	PA4455
260	Glutamate/aspartate transport system	PA1341;PA1340
260	Amino sugar and nucleotide sugar metabolism PAO1	PA3559;PA5452
260	Putative polar amino acid transport system	PA5154;PA5153
260	Quorum sensing PAO1	PA4910;PA3300;PA4909;PA4776;PA1073;PA4777
260	Nitrogen metabolism PAO1	PA5173;PA3876;PA3875;PA3874;PA5508
260	Oxidative phosphorylation PAO1	PA0106;PA1319
260	Methane metabolism PAO1	PA2444
260	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3554;PA1179;PA3552;PA3553;PA3557;PA3558;PA1249;PA3556;PA1180
260	Sulfur metabolism PAO1	PA0281;PA3446
260	Glycerolipid metabolism PAO1	PA3582;PA4351
260	Cyanoamino acid metabolism PAO1	PA5415;PA1338
261	Fatty acid metabolism PAO1	PA3639;PA3426
261	Pentose phosphate pathway PAO1	PA0607
261	Arginine and proline metabolism PAO1	PA1421;PA0897
261	Type II general secretion pathway	PA4528;PA1382
261	Tyrosine metabolism PAO1	PA2008;PA2009
261	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA0650
261	beta-Lactam resistance PAO1	PA5471
261	NitT/TauT family transport system	PA3513
261	Ribosome PAO1	PA5570
261	Bacterial chemotaxis PAO1	PA2652;PA1423;PA2573
261	Flagellar assembly PAO1	PA3526
261	Histidine metabolism PAO1	PA5100
261	Amino sugar and nucleotide sugar metabolism PAO1	PA1384
261	Purine metabolism PAO1	PA1393;PA3217
261	Lipopolysaccharide biosynthesis PAO1	PA2981
261	Pantothenate and CoA biosynthesis PAO1	PA0363
261	Histidine degradation, histidine => N-formiminoglutamate => glutamate	PA5098
262	Porphyrin and chlorophyll metabolism PAO1	PA5523
262	Putative sorbitol/mannitol transport system	PA3187
262	Type II general secretion pathway	PA0677
262	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	PA3182
262	RNA degradation PAO1	PA4385
262	beta-Lactam resistance PAO1	PA0958
262	Bacterial chemotaxis PAO1	PA4310;PA4307
262	Phosphonate and phosphinate metabolism PAO1	PA3379
262	Histidine metabolism PAO1	PA5100
262	Glycerophospholipid metabolism PAO1	PA4351
262	Flagellar assembly PAO1	PA3526;PA1077;PA1079
262	Glutamate/aspartate transport system	PA1342;PA1340;PA1341
262	Fructose and mannose metabolism PAO1	PA3540;PA3547;PA3541
262	Putative polar amino acid transport system	PA5152
262	Quorum sensing PAO1	PA2569;PA1073;PA1903
262	Purine metabolism PAO1	PA1140
262	Glutathione metabolism PAO1	PA1287;PA1338
262	ABC-2 type transport system	PA4037
263	Fatty acid metabolism PAO1	PA0494;PA2968;PA5174
263	Iron(III) transport system	PA5217
263	Geraniol degradation PAO1	PA2889
263	Valine, leucine and isoleucine degradation PAO1	PA2015;PA2553;PA2013;PA2014;PA2000;PA2249;PA2012;PA2011
263	Tyrosine metabolism PAO1	PA2008;PA0865;PA2007;PA2009
263	Dipeptide transport system	PA4504;PA4502;PA4500
263	Propanoate metabolism PAO1	PA2555
263	Phosphate transport system	PA5367;PA5368;PA5369
263	Vitamin B6 metabolism PAO1	PA1375
263	Cysteine and methionine metabolism PAO1	PA5025
263	Alanine, aspartate and glutamate metabolism PAO1	PA5429
263	D-Methionine transport system	PA3931
263	Amino sugar and nucleotide sugar metabolism PAO1	PA2232
263	Valine, leucine and isoleucine biosynthesis PAO1	PA0851
263	Putative polar amino acid transport system	PA4195
263	Spermidine/putrescine transport system	PA0323
263	Quorum sensing PAO1	PA1071;PA1070
263	Branched-chain amino acid transport system	PA1073
263	Phosphonate transport system	PA3382
263	Sulfur metabolism PAO1	PA4443;PA3445;PA3446;PA0283;PA2600;PA3444;PA3937;PA3938;PA4442
264	Thiamine metabolism PAO1	PA4973
264	Pentose phosphate pathway PAO1	PA1950
264	Arginine and proline metabolism PAO1	PA4774;PA4908
264	Tyrosine metabolism PAO1	PA2008;PA0865;PA2007;PA2009
264	beta-Lactam resistance PAO1	PA2018
264	NitT/TauT family transport system	PA3514
264	Propanoate metabolism PAO1	PA3568
264	Benzoate degradation PAO1	PA2507;PA0228;PA2508;PA2509
264	Styrene degradation PAO1	PA0227
264	Butanoate metabolism PAO1	PA1999;PA2000
264	Glycine betaine/proline transport system	PA3236
264	Putative polar amino acid transport system	PA1260
264	Spermidine/putrescine transport system	PA0323
264	Quorum sensing PAO1	PA4910;PA4909;PA4912;PA4911
264	Branched-chain amino acid transport system	PA4913
264	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4226;PA4225;PA4228;PA4230;PA4224
264	Phenylalanine metabolism PAO1	PA0872;PA5304;PA0870;PA4980
264	Chloroalkane and chloroalkene degradation PAO1	PA1982;PA5421
264	Oxidative phosphorylation PAO1	PA0106;PA1317;PA1319;PA1318;PA0105;PA1320;PA1321;PA0108;PA0107
264	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3556
264	Glycerolipid metabolism PAO1	PA2862
264	Putrescine transport system	PA2711
264	Iron complex transport system	PA4161
265	Pyruvate metabolism PAO1	PA5435
265	Arginine biosynthesis PAO1	PA4588;PA5172;PA5171;PA5508
265	Nicotinate and nicotinamide metabolism PAO1	PA1602
265	Arginine and proline metabolism PAO1	PA4114
