feature	pathway	gene_signature_definition
231	Sulfur metabolism PAO1	PA2566;PA4130
231	Cyanoamino acid metabolism PAO1	PA2193;PA2194;PA2195
231	Putrescine transport system	PA2592
232	Degradation of aromatic compounds PAO1	PA4123
232	Tyrosine metabolism PAO1	PA4122
232	Fructose and mannose metabolism PAO1	PA3540;PA3551;PA3541;PA2232;PA3547;PA3545
232	Aminobenzoate degradation PAO1	PA2514
232	Glyoxylate and dicarboxylate metabolism PAO1	PA5508;PA2444
232	Bacterial secretion system PAO1	PA0085
232	Vancomycin resistance PAO1	PA5302
232	Putative polar amino acid transport system	PA4192
232	Quorum sensing PAO1	PA1003
232	Nitrogen metabolism PAO1	PA1024
232	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4230
232	Phenylalanine metabolism PAO1	PA5304
232	Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate	PA4124;PA4125;PA4121
232	Sulfur metabolism PAO1	PA3444;PA3442;PA3443
232	Type III secretion system	PA1719;PA1691;PA1722;PA1698;PA1701;PA1695;PA1690;PA1697;PA1725;PA1723;PA1724;PA1694;PA1716;PA1717;PA1696;PA1693;PA1692;PA1703
233	Pyruvate metabolism PAO1	PA5445
233	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP	PA3686
233	Valine, leucine and isoleucine degradation PAO1	PA0130
233	Bacterial chemotaxis PAO1	PA2652;PA4290
233	Monobactam biosynthesis PAO1	PA2412
233	Glyoxylate and dicarboxylate metabolism PAO1	PA4812
233	Cysteine and methionine metabolism PAO1	PA0399;PA3476;PA1927
233	Histidine metabolism PAO1	PA5098
233	Quorum sensing PAO1	PA3364
233	Nitrogen metabolism PAO1	PA4202;PA3877;PA3872;PA0102
233	Microcin C transport system	PA1810
233	Methane metabolism PAO1	PA4810
233	Glycolysis / Gluconeogenesis PAO1	PA1982
234	Porphyrin and chlorophyll metabolism PAO1	PA0510
234	Putative sorbitol/mannitol transport system	PA3187
234	Glycine, serine and threonine metabolism PAO1	PA5415;PA5417;PA5418
234	Denitrification, nitrate => nitrogen	PA0524;PA0523;PA3392;PA0519;PA3874;PA3872
234	Aminobenzoate degradation PAO1	PA2514;PA2513
234	Glycerophospholipid metabolism PAO1	PA3584
234	Cysteine and methionine metabolism PAO1	PA1927
234	Phenazine biosynthesis PAO1	PA0999;PA0997;PA0998;PA1000;PA1001;PA4211;PA0996;PA4217
234	Vancomycin resistance PAO1	PA5302
234	Glutathione metabolism PAO1	PA2826
234	Phenylalanine metabolism PAO1	PA5304
234	Sulfur relay system PAO1	PA3814
234	Oxidative phosphorylation PAO1	PA2691
234	Sulfur metabolism PAO1	PA0518
235	Multidrug resistance, efflux pump MexPQ-OpmE	PA3522
235	Pentose phosphate pathway PAO1	PA3194;PA3181;PA2321;PA3183;PA3182
235	Arginine and proline metabolism PAO1	PA4839
235	Putative sorbitol/mannitol transport system	PA3187
235	Bacterial chemotaxis PAO1	PA4307
235	Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP	PA0098
235	Glyoxylate and dicarboxylate metabolism PAO1	PA2634
235	Selenocompound metabolism PAO1	PA1927
235	Flagellar assembly PAO1	PA1092
235	Amino sugar and nucleotide sugar metabolism PAO1	PA1384
235	Putative polar amino acid transport system	PA4192
235	Quorum sensing PAO1	PA2570;PA3320
235	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
235	Galactose metabolism PAO1	PA3193
235	Glycolysis / Gluconeogenesis PAO1	PA3195
236	Fatty acid metabolism PAO1	PA2815
236	Porphyrin and chlorophyll metabolism PAO1	PA4880
236	Bacterial chemotaxis PAO1	PA4307
236	Cysteine and methionine metabolism PAO1	PA3476;PA4773
236	Flagellar assembly PAO1	PA1080
236	Folate biosynthesis PAO1	PA3870
236	Nitrogen metabolism PAO1	PA3874;PA3877
236	Glutathione metabolism PAO1	PA2813
236	ABC-2 type transport system	PA2812
236	Oxidative phosphorylation PAO1	PA2691
236	Sulfur metabolism PAO1	PA0193;PA3449
236	Type III secretion system	PA1719;PA1691;PA1722;PA1701;PA1698;PA1695;PA1690;PA1697;PA1725;PA1723;PA1724;PA1694;PA1716;PA1692;PA1717;PA1696;PA1693;PA1703
237	Macrolide resistance, MacAB-TolC transporter	PA1179
237	Valine, leucine and isoleucine degradation PAO1	PA3418;PA2000
237	Tyrosine metabolism PAO1	PA2008;PA2007;PA2009
237	Glycolysis / Gluconeogenesis PAO1	PA3415;PA0887;PA3195;PA3417;PA3416
237	Bacterial chemotaxis PAO1	PA0180;PA1930;PA3349;PA4633;PA4309;PA0179;PA1423;PA1463;PA4290;PA2573
237	Propanoate metabolism PAO1	PA3568
237	Glyoxylate and dicarboxylate metabolism PAO1	PA5213;PA4812
237	Glycerophospholipid metabolism PAO1	PA4024
237	Alanine, aspartate and glutamate metabolism PAO1	PA0051;PA4588
237	Flagellar assembly PAO1	PA3526
237	Glutamate/aspartate transport system	PA1342
237	Oxidative phosphorylation PAO1	PA0106;PA0108;PA0105;PA0107
237	Methane metabolism PAO1	PA2444
238	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	PA4470
238	Iron(III) transport system	PA5217
238	Geraniol degradation PAO1	PA2891;PA2887
238	Macrolide resistance, MacAB-TolC transporter	PA1179
238	Glycine, serine and threonine metabolism PAO1	PA2413
238	Valine, leucine and isoleucine degradation PAO1	PA0132
238	beta-Lactam resistance PAO1	PA2019;PA4110
238	Bacterial chemotaxis PAO1	PA1946
238	Monobactam biosynthesis PAO1	PA2412
238	Type VI secretion system	PA0087
238	Zinc transport system	PA2408
238	Hemophore/metalloprotease transport system	PA3405
238	Phospholipid transport system	PA4454
238	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA1180
238	Oxidative phosphorylation PAO1	PA1319
238	Sulfur metabolism PAO1	PA4513
238	Iron complex transport system	PA4708;PA4707;PA4706;PA4158
239	Pyruvate metabolism PAO1	PA4470;PA0494
239	Iron(III) transport system	PA4688
239	Arginine and proline metabolism PAO1	PA0782
239	Macrolide resistance, MacAB-TolC transporter	PA1180
239	Ribosome PAO1	PA3600
239	Propanoate metabolism PAO1	PA2550
239	Aminobenzoate degradation PAO1	PA2514;PA2512;PA3366;PA2513
239	Butanoate metabolism PAO1	PA4696
239	Phenazine biosynthesis PAO1	PA4217
239	Amino sugar and nucleotide sugar metabolism PAO1	PA3155
239	Quorum sensing PAO1	PA0999;PA0997;PA1901;PA1902;PA0605;PA1904;PA4211;PA0996
239	Purine metabolism PAO1	PA3043
239	Glutathione metabolism PAO1	PA2813
239	Phenylalanine metabolism PAO1	PA0872;PA0865
239	Oxidative phosphorylation PAO1	PA1317;PA1319;PA4133
239	Sulfur metabolism PAO1	PA4443;PA3445;PA3442;PA3446;PA3937;PA3449;PA4130;PA3443;PA3935;PA0283;PA2104;PA3444;PA3936;PA3938;PA2105;PA4442
239	Cyanoamino acid metabolism PAO1	PA5415;PA2195
240	Glycine, serine and threonine metabolism PAO1	PA5372
240	Cytochrome c oxidase, cbb3-type	PA4133;PA1856
240	Bacterial chemotaxis PAO1	PA0177;PA0176;PA0179
240	Type VI secretion system	PA1667
240	Streptomycin biosynthesis PAO1	PA5163
240	Cysteine and methionine metabolism PAO1	PA4773;PA1927
240	Phenazine biosynthesis PAO1	PA4209;PA4217
240	Fatty acid biosynthesis, elongation	PA3333
240	Glycine betaine/proline transport system	PA3236
240	Valine, leucine and isoleucine biosynthesis PAO1	PA3418
240	dTDP-L-rhamnose biosynthesis	PA5164
240	Quorum sensing PAO1	PA3476;PA1871;PA1130;PA1901;PA3724;PA1905;PA1902;PA3477;PA2570;PA3361;PA1904;PA1903;PA4211;PA3478;PA3479
240	2-Oxocarboxylic acid metabolism PAO1	PA1217;PA1562
240	Sulfur metabolism PAO1	PA2566;PA4130;PA3446
240	Cyanoamino acid metabolism PAO1	PA2193;PA2194;PA2195
240	Putrescine transport system	PA2592
241	Pyruvate metabolism PAO1	PA4771
241	Putative sorbitol/mannitol transport system	PA3187
241	Valine, leucine and isoleucine degradation PAO1	PA2247;PA0747;PA2015;PA2553;PA2013;PA2001;PA2014;PA2248;PA2000;PA2249;PA2250;PA1999;PA2012;PA3570;PA3569;PA2011
241	Tyrosine metabolism PAO1	PA0870;PA2008;PA0865;PA2007;PA2009
241	Propanoate metabolism PAO1	PA2555
241	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
241	Glyoxylate and dicarboxylate metabolism PAO1	PA2444;PA5508
241	Glycerophospholipid metabolism PAO1	PA2584;PA3584
241	Cysteine and methionine metabolism PAO1	PA3476;PA1927
241	Bacterial secretion system PAO1	PA3486
241	Alanine, aspartate and glutamate metabolism PAO1	PA3459
241	Starch and sucrose metabolism PAO1	PA2151
241	Butanoate metabolism PAO1	PA5445;PA2003
241	Phenazine biosynthesis PAO1	PA4217
241	Histidine metabolism PAO1	PA5100;PA5106
241	Putative polar amino acid transport system	PA4195;PA4192
241	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4230;PA4228
241	Phenylalanine metabolism PAO1	PA0872
241	Sulfur metabolism PAO1	PA0283;PA4443;PA3446
241	Base excision repair PAO1	PA4172
242	Pyruvate metabolism PAO1	PA0887
242	Pentose phosphate pathway PAO1	PA1950
242	Porphyrin and chlorophyll metabolism PAO1	PA1275;PA5243
242	RNA degradation PAO1	PA4385;PA4740
242	NitT/TauT family transport system	PA3514
242	Tryptophan metabolism PAO1	PA2579
242	Biosynthesis of unsaturated fatty acids PAO1	PA2967
242	Phenazine biosynthesis PAO1	PA4217
242	Quorum sensing PAO1	PA2570
242	Purine metabolism PAO1	PA3832
242	Citrate cycle (TCA cycle) PAO1	PA1580;PA1586;PA5445
242	2-Oxocarboxylic acid metabolism PAO1	PA0662
242	Citrate cycle (TCA cycle, Krebs cycle)	PA1584;PA1582
242	Glycolysis / Gluconeogenesis PAO1	PA4748
243	Arginine biosynthesis PAO1	PA5522;PA5171;PA5172
243	Pentose phosphate pathway PAO1	PA3183;PA3182
243	Putative sorbitol/mannitol transport system	PA3187
243	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	PA3181
243	Tyrosine metabolism PAO1	PA0865;PA0242;PA2009
243	Chlorocyclohexane and chlorobenzene degradation PAO1	PA2682
243	Benzoate degradation PAO1	PA0228;PA2508
243	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
243	Bacterial secretion system PAO1	PA1690;PA0263
243	Alanine, aspartate and glutamate metabolism PAO1	PA0782
243	Styrene degradation PAO1	PA0226;PA0227
243	Fatty acid biosynthesis, initiation	PA3333
243	Amino sugar and nucleotide sugar metabolism PAO1	PA3193;PA2232
243	Putative polar amino acid transport system	PA1256
243	Nitrogen metabolism PAO1	PA0524;PA0523
243	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
243	Histidine degradation, histidine => N-formiminoglutamate => glutamate	PA5100;PA5098
244	Arginine biosynthesis PAO1	PA4867
244	Pentose phosphate pathway PAO1	PA3194;PA3181;PA3182
244	Putative sorbitol/mannitol transport system	PA3187
244	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	PA3183
244	Cytochrome c oxidase, cbb3-type	PA1557
244	beta-Lactam resistance PAO1	PA0958
244	Tetrahydrofolate biosynthesis, GTP => THF	PA3910
244	Bacterial chemotaxis PAO1	PA1561;PA4500;PA1946
244	Propanoate metabolism PAO1	PA0836
244	Phosphate transport system	PA5367;PA5368
244	Phosphonate and phosphinate metabolism PAO1	PA3379
244	Bacterial secretion system PAO1	PA0681;PA3097;PA2685
244	Quorum sensing PAO1	PA1001;PA1070;PA3478
244	Nitrogen metabolism PAO1	PA3877;PA0524
244	Glutathione metabolism PAO1	PA2813
244	Phosphonate transport system	PA3383
244	ABC-2 type transport system	PA2812;PA2811
244	Pyrimidine metabolism PAO1	PA0403
244	Lipopolysaccharide biosynthesis PAO1	PA3337
244	Glycolysis / Gluconeogenesis PAO1	PA3193;PA5427
245	Pentose and glucuronate interconversions PAO1	PA2343
245	One carbon pool by folate PAO1	PA3751
245	Pyruvate metabolism PAO1	PA0927
245	Nicotinate and nicotinamide metabolism PAO1	PA3088
245	Degradation of aromatic compounds PAO1	PA2518
245	Arginine and proline metabolism PAO1	PA0219
245	Glycine, serine and threonine metabolism PAO1	PA0851
245	beta-Lactam resistance PAO1	PA5471
245	Cobalamin biosynthesis, cobinamide => cobalamin	PA1278
245	Bacterial chemotaxis PAO1	PA2652
245	Phosphonate and phosphinate metabolism PAO1	PA3377
245	Fatty acid degradation PAO1	PA5349
245	Glyoxylate and dicarboxylate metabolism PAO1	PA3131
245	Vitamin B6 metabolism PAO1	PA5516
245	Selenocompound metabolism PAO1	PA1642
245	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA5223
245	Amino sugar and nucleotide sugar metabolism PAO1	PA5552
245	Putative ABC transport system	PA4593
245	Putative polar amino acid transport system	PA4194
245	Quorum sensing PAO1	PA4804;PA0222;PA1303
245	Lipopolysaccharide biosynthesis PAO1	PA5012
245	Pantothenate and CoA biosynthesis PAO1	PA1598
246	Pyruvate metabolism PAO1	PA0887;PA5445;PA4771
246	Iron(III) transport system	PA5217
246	Arginine and proline metabolism PAO1	PA4773;PA4774
246	Bacterial chemotaxis PAO1	PA4290
246	Phosphonate and phosphinate metabolism PAO1	PA1310
246	Thiamine metabolism PAO1	PA4973
246	Vancomycin resistance PAO1	PA5302
246	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
246	Quorum sensing PAO1	PA4777;PA4776
246	Phospholipid transport system	PA4455;PA4456;PA4454
246	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3555;PA3558;PA3557
246	Oxidative phosphorylation PAO1	PA1317;PA1319;PA1318;PA1320;PA3930
246	Methane metabolism PAO1	PA4811
246	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3554;PA1179;PA3552;PA3553;PA3556;PA1180
246	Sulfur metabolism PAO1	PA4443;PA3936;PA3443;PA3444;PA3937;PA3448
247	Cytochrome c oxidase, cbb3-type	PA4133
247	Type III secretion system	PA1719;PA1691;PA1722;PA1698;PA1697;PA1725;PA1723;PA1724;PA1694;PA1696;PA1693;PA1703
247	Arginine and proline metabolism PAO1	PA0897
247	Valine, leucine and isoleucine degradation PAO1	PA0132;PA0130;PA1999;PA2000
247	Tyrosine metabolism PAO1	PA2007;PA2009
247	beta-Lactam resistance PAO1	PA4110
247	Aminobenzoate degradation PAO1	PA2513
247	Glyoxylate and dicarboxylate metabolism PAO1	PA5355
247	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA1224
247	Glycerophospholipid metabolism PAO1	PA4351
247	Starch and sucrose metabolism PAO1	PA2153
247	Glycine betaine/proline transport system	PA3236
247	Amino sugar and nucleotide sugar metabolism PAO1	PA1384
247	Putative polar amino acid transport system	PA1260
247	Quorum sensing PAO1	PA0999;PA0997;PA0998;PA1000;PA1001;PA4207;PA1003;PA0996
247	Citrate cycle (TCA cycle) PAO1	PA3452
247	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA0766
247	Sulfur metabolism PAO1	PA2105;PA3938;PA2104;PA3446
247	Histidine degradation, histidine => N-formiminoglutamate => glutamate	PA5093;PA5091
248	Arginine biosynthesis PAO1	PA0530;PA5119;PA5172
248	Thiamine metabolism PAO1	PA4973
248	Nicotinate and nicotinamide metabolism PAO1	PA3618
248	Pentose phosphate pathway PAO1	PA1950
248	RNA degradation PAO1	PA2976
248	Ribosome PAO1	PA4741
248	Type VI secretion system	PA2365
248	Aminobenzoate degradation PAO1	PA2512
248	Glyoxylate and dicarboxylate metabolism PAO1	PA0065;PA1736
248	Bacterial secretion system PAO1	PA2673;PA5069
248	Alanine, aspartate and glutamate metabolism PAO1	PA5429
248	Phosphonate transport system	PA3316
248	Oxidative phosphorylation PAO1	PA5554;PA1856
248	Sulfur metabolism PAO1	PA4130;PA5175
249	Porphyrin and chlorophyll metabolism PAO1	PA2947
249	Glycine, serine and threonine metabolism PAO1	PA5379;PA5417;PA2446;PA5419;PA2445;PA2442;PA2444;PA2443;PA5416;PA5418
249	Arginine and proline metabolism PAO1	PA0896
249	beta-Lactam resistance PAO1	PA2018
249	Dipeptide transport system	PA4505;PA4503;PA4502;PA4500
249	Ribosome PAO1	PA3601;PA3600
249	Histidine metabolism PAO1	PA5100;PA5098
249	Glyoxylate and dicarboxylate metabolism PAO1	PA5420;PA4811;PA4812
249	Alanine, aspartate and glutamate metabolism PAO1	PA1337
249	Glutamate/aspartate transport system	PA1341
249	Glycine betaine/proline transport system	PA5378;PA3236;PA5376;PA5377;PA5096
249	Putative ABC transport system	PA4064
249	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1249;PA3553
249	Quorum sensing PAO1	PA0999;PA4910;PA1002;PA0997;PA0998;PA0844;PA1000;PA1001;PA0996
249	Oxidative phosphorylation PAO1	PA1581;PA1317;PA1319;PA1318;PA1583
249	Methane metabolism PAO1	PA0887;PA5421
249	Lysine degradation PAO1	PA1252
250	Arginine biosynthesis PAO1	PA1337
250	Putative sorbitol/mannitol transport system	PA2340
250	beta-Lactam resistance PAO1	PA4374;PA2020;PA2018;PA5471;PA0958;PA2019;PA4110
250	Bacterial chemotaxis PAO1	PA2652
250	Chlorocyclohexane and chlorobenzene degradation PAO1	PA3498
250	Mismatch repair PAO1	PA4316
250	Glycerophospholipid metabolism PAO1	PA2536
250	Cysteine and methionine metabolism PAO1	PA4773;PA2105
250	Flagellar assembly PAO1	PA1094;PA1095;PA1092;PA1086;PA1087
250	Histidine metabolism PAO1	PA3151
250	Glutamate/aspartate transport system	PA1341;PA1339;PA1340
250	Amino sugar and nucleotide sugar metabolism PAO1	PA3554;PA3159;PA3155;PA3158;PA5453
250	Quorum sensing PAO1	PA3476;PA4776;PA1003;PA4777
250	Nitrogen metabolism PAO1	PA0102
250	Glutathione metabolism PAO1	PA1338
250	Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate	PA1966
250	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3557
250	Sulfur metabolism PAO1	PA1393
251	Arginine and proline metabolism PAO1	PA4773
251	Type II general secretion pathway	PA4528
251	Denitrification, nitrate => nitrogen	PA0523
251	Type VI secretion system	PA2685
251	Aminobenzoate degradation PAO1	PA2514
251	Cysteine and methionine metabolism PAO1	PA4774
251	Histidine metabolism PAO1	PA3151;PA3152
251	Amino sugar and nucleotide sugar metabolism PAO1	PA3554;PA3555;PA3159;PA3148;PA3155;PA3158;PA3559
251	Putative polar amino acid transport system	PA4192
251	Quorum sensing PAO1	PA4777;PA0606;PA0605;PA4776
251	Nitrogen metabolism PAO1	PA0524
251	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3553
251	Pantothenate and CoA biosynthesis PAO1	PA1417
251	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1179;PA3552;PA3557;PA3558;PA3556;PA1180
251	Iron complex transport system	PA2912
252	Lysine biosynthesis PAO1	PA4759
252	Porphyrin and chlorophyll metabolism PAO1	PA4880
252	Glycine, serine and threonine metabolism PAO1	PA0399
252	RNA degradation PAO1	PA4385;PA4761
252	Arginine and proline metabolism PAO1	PA4163;PA0782
252	Bacterial chemotaxis PAO1	PA0174
252	Glycerophospholipid metabolism PAO1	PA2536
252	Cysteine and methionine metabolism PAO1	PA0400
252	Starch and sucrose metabolism PAO1	PA2151
252	Fatty acid biosynthesis, elongation	PA1806
252	Fructose and mannose metabolism PAO1	PA3540;PA3541
252	Putative polar amino acid transport system	PA2204
252	Quorum sensing PAO1	PA2569
252	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA1179
252	Oxidative phosphorylation PAO1	PA4133;PA1319
252	Sulfur metabolism PAO1	PA4130
252	Fatty acid biosynthesis PAO1	PA3333
252	Base excision repair PAO1	PA0750
253	Pyruvate metabolism PAO1	PA0494;PA3452
253	Thiamine metabolism PAO1	PA4973
253	Pentose phosphate pathway PAO1	PA3181;PA3194;PA2323;PA3182;PA2264;PA2321;PA3183
253	Arginine and proline metabolism PAO1	PA4519;PA1421;PA1254
253	Cytochrome c oxidase, cbb3-type	PA1555;PA4133;PA1557
253	beta-Lactam resistance PAO1	PA2019;PA2018
253	Glycolysis / Gluconeogenesis PAO1	PA3193;PA3195
253	Glycerophospholipid metabolism PAO1	PA3584
253	Phenazine biosynthesis PAO1	PA4217
253	Fatty acid biosynthesis, initiation	PA3333
253	Putative polar amino acid transport system	PA1260;PA1256
253	Quorum sensing PAO1	PA0999;PA3476;PA1002;PA0997;PA1871;PA4211;PA1901;PA3724;PA0998;PA1000;PA1902;PA3477;PA1001;PA3361;PA1904;PA1903;PA3478;PA1905;PA0996;PA3479
253	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
253	Sulfur metabolism PAO1	PA4130
253	Glycerolipid metabolism PAO1	PA3579;PA3582
253	Cyanoamino acid metabolism PAO1	PA2193;PA2194;PA2195
253	Putrescine transport system	PA2592
253	Putative sorbitol/mannitol transport system	PA3187
254	beta-Oxidation	PA2550
254	Pentose phosphate pathway PAO1	PA3181
254	Type II general secretion pathway	PA4528
254	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA3113
254	Cysteine and methionine metabolism PAO1	PA3476
254	Histidine metabolism PAO1	PA5098
254	Glycine betaine/proline transport system	PA5096
254	Phosphonate transport system	PA3313
254	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4224
254	ABC-2 type transport system	PA2811
254	Phenylalanine metabolism PAO1	PA4980
254	Chloroalkane and chloroalkene degradation PAO1	PA1982
254	Methane metabolism PAO1	PA1757
255	Arginine biosynthesis PAO1	PA5172;PA5173;PA5508
255	NitT/TauT family transport system	PA2295
255	Chlorocyclohexane and chlorobenzene degradation PAO1	PA2682
255	Benzoate degradation PAO1	PA2507;PA0228;PA2508;PA2509
255	Histidine metabolism PAO1	PA5098;PA5106
255	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
255	Glyoxylate and dicarboxylate metabolism PAO1	PA5355
255	Bacterial secretion system PAO1	PA1696;PA1701
255	Styrene degradation PAO1	PA0227
255	Phenazine biosynthesis PAO1	PA4217;PA1000;PA4209;PA4211
255	Amino sugar and nucleotide sugar metabolism PAO1	PA2232;PA3559
255	Putative polar amino acid transport system	PA4194;PA4193;PA4192
255	Citrate cycle (TCA cycle) PAO1	PA3416
255	Oxidative phosphorylation PAO1	PA3929;PA3930
255	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3557
255	Sulfur metabolism PAO1	PA2566;PA2105
255	Type III secretion system	PA1695;PA1719
256	Fatty acid metabolism PAO1	PA0494
256	Multidrug resistance, efflux pump MexPQ-OpmE	PA3521
256	Glycine, serine and threonine metabolism PAO1	PA4960
256	Type II general secretion pathway	PA3097
256	Cytochrome c oxidase, cbb3-type	PA1856
256	Monobactam biosynthesis PAO1	PA0223;PA2412
256	Phosphonate and phosphinate metabolism PAO1	PA3377
256	Fatty acid degradation PAO1	PA0879;PA1525
256	Bacterial secretion system PAO1	PA0680
256	Zinc transport system	PA2409;PA2408;PA2407
256	Folate biosynthesis PAO1	PA3914;PA0350
256	Amino sugar and nucleotide sugar metabolism PAO1	PA3554
256	Putative polar amino acid transport system	PA1256
256	Spermidine/putrescine transport system	PA0323
256	Quorum sensing PAO1	PA0222
256	Pyrimidine metabolism PAO1	PA0444
256	Sulfur metabolism PAO1	PA5175
256	Glycerolipid metabolism PAO1	PA3582
256	Terpenoid backbone biosynthesis PAO1	PA3650
256	C5-Branched dibasic acid metabolism PAO1	PA0878;PA0883
256	Base excision repair PAO1	PA0357
257	Pyruvate metabolism PAO1	PA3416;PA3415;PA3417;PA1135
257	Arginine biosynthesis PAO1	PA4865
257	Nicotinate and nicotinamide metabolism PAO1	PA1602
257	Porphyrin and chlorophyll metabolism PAO1	PA2948
257	Glycine, serine and threonine metabolism PAO1	PA2445
257	Denitrification, nitrate => nitrogen	PA1174
257	Cytochrome c oxidase, cbb3-type	PA4133
257	Valine, leucine and isoleucine degradation PAO1	PA2247;PA2249;PA2250;PA3418;PA2248
257	Tyrosine metabolism PAO1	PA2008;PA0865;PA2007;PA2009
257	Bacterial chemotaxis PAO1	PA2573;PA1930
257	Aminoglycoside resistance, protease FtsH	PA2604
257	Streptomycin biosynthesis PAO1	PA5163
257	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205;PA4208
257	Flagellar assembly PAO1	PA1092
257	Phenazine biosynthesis PAO1	PA4209;PA4217
257	Putative ABC transport system	PA4065
257	Quorum sensing PAO1	PA1871;PA1901;PA3724;PA4206;PA1905;PA1902;PA1000;PA2570;PA3361;PA1904;PA1903;PA4211;PA3478;PA5568;PA3479;PA4207
257	ABC-2 type transport system	PA2811
257	Phenylalanine metabolism PAO1	PA0872;PA5304
257	Sulfur metabolism PAO1	PA2566;PA4130
257	Terpenoid backbone biosynthesis PAO1	PA4043
258	Nicotinate and nicotinamide metabolism PAO1	PA3088
258	Arginine and proline metabolism PAO1	PA4839
258	Type II general secretion pathway	PA3097;PA3100
258	Tyrosine metabolism PAO1	PA2009;PA2470
258	beta-Lactam resistance PAO1	PA1798;PA2020
258	Riboflavin metabolism PAO1	PA1274
258	Mismatch repair PAO1	PA5443;PA3777
258	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA5221
258	Peptidoglycan biosynthesis PAO1	PA4415
258	gamma-Hexachlorocyclohexane transport system	PA3211
258	Quorum sensing PAO1	PA4804;PA4776;PA4207
258	Purine metabolism PAO1	PA4442;PA0590
258	ABC-2 type transport system	PA5230
258	Oxidative phosphorylation PAO1	PA2641
258	Glycolysis / Gluconeogenesis PAO1	PA5422
259	Thiamine metabolism PAO1	PA4973
259	Valine, leucine and isoleucine degradation PAO1	PA3569;PA3570
259	NitT/TauT family transport system	PA2599
259	Bacterial chemotaxis PAO1	PA1946
259	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP	PA3108
259	Benzoate degradation PAO1	PA0228
259	Aminobenzoate degradation PAO1	PA2514;PA3366;PA2513
259	Tryptophan metabolism PAO1	PA2147
259	Cysteine and methionine metabolism PAO1	PA1843;PA2105;PA0904
259	Starch and sucrose metabolism PAO1	PA2163;PA2164
259	Histidine metabolism PAO1	PA5093;PA5100;PA5091
259	Microcin C transport system	PA1810
259	Histidine degradation, histidine => N-formiminoglutamate => glutamate	PA5098
260	Phosphotransferase system (PTS) PAO1	PA4464
260	Pentose phosphate pathway PAO1	PA2796
260	Arginine and proline metabolism PAO1	PA0895
260	Polyketide sugar unit biosynthesis PAO1	PA5161
260	Type II general secretion pathway	PA2676
260	RNA degradation PAO1	PA0336
260	Nucleotide excision repair PAO1	PA3138
260	Selenocompound metabolism PAO1	PA2616
260	Glycerophospholipid metabolism PAO1	PA3584
260	Putative polar amino acid transport system	PA5153
260	Sulfur relay system PAO1	PA2606
260	Lipopolysaccharide biosynthesis PAO1	PA4425
260	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine	PA4188
260	Glycerolipid metabolism PAO1	PA3582
261	Arginine and proline metabolism PAO1	PA4189;PA4163;PA2317;PA0293
261	Cytochrome c oxidase, cbb3-type	PA4133
261	Tyrosine metabolism PAO1	PA4127;PA4128;PA4122;PA4125;PA4123;PA4124;PA4121
261	Chlorocyclohexane and chlorobenzene degradation PAO1	PA3498
261	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA0254
261	Vanadium resistance, efflux pump MexGHI-OpmD	PA1430
261	Bacterial secretion system PAO1	PA1719
261	Styrene degradation PAO1	PA4073
