feature	pathway	gene_signature_definition
241	Valine, leucine and isoleucine degradation PAO1	PA2247;PA2015;PA2553;PA2013;PA2014;PA2248;PA2000;PA2249;PA2250;PA1999;PA3418
241	Tyrosine metabolism PAO1	PA2008;PA0865;PA2009
241	Dipeptide transport system	PA4500
241	Glycolysis / Gluconeogenesis PAO1	PA1982
241	Type VI secretion system	PA1657
241	Glyoxylate and dicarboxylate metabolism PAO1	PA5355
241	Peptidoglycan biosynthesis PAO1	PA1959
241	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205
241	Styrene degradation PAO1	PA2007;PA3366
241	Phenazine biosynthesis PAO1	PA4209;PA4217
241	Quorum sensing PAO1	PA1871;PA1901;PA3724;PA4206;PA4909;PA1902;PA1905;PA3364;PA2570;PA3361;PA1904;PA1903;PA4211;PA3478;PA3479
241	Nitrogen metabolism PAO1	PA3392
241	ABC-2 type transport system	PA2811
241	Phenylalanine metabolism PAO1	PA0872
241	Oxidative phosphorylation PAO1	PA4133;PA1319;PA1320;PA1856
241	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3310
241	Sulfur metabolism PAO1	PA4130
241	Cyanoamino acid metabolism PAO1	PA2193;PA2194;PA2195
241	Putative sorbitol/mannitol transport system	PA3187
242	Phosphotransferase system (PTS) PAO1	PA4464
242	Lysine biosynthesis PAO1	PA1010
242	beta-Lactam resistance PAO1	PA4375
242	Ribosome PAO1	PA4260;PA4242;PA4741;PA4246;PA2742;PA4258;PA4259;PA5316;PA4563;PA4249;PA3656;PA4240;PA4271;PA4268;PA5315;PA4263;PA4239;PA4262;PA4247;PA4248
242	Bacterial chemotaxis PAO1	PA3348
242	Aminoglycoside resistance, protease FtsH	PA4942
242	Thiamine metabolism PAO1	PA3814
242	Ribosome, bacteria	PA4433;PA4264;PA3162;PA4257;PA4671;PA4252;PA5570;PA3742;PA4251;PA4272;PA4253;PA4255;PA4250;PA4261;PA4254;PA4273;PA4267;PA4241;PA2741
242	Quorum sensing PAO1	PA0996;PA0998;PA4944
242	Pyrimidine metabolism PAO1	PA4238;PA3637
242	Citrate cycle (TCA cycle) PAO1	PA1588
242	Oxidative phosphorylation PAO1	PA5559;PA1583;PA5560;PA1582;PA5554;PA5556;PA5555;PA5558
242	2-Oxocarboxylic acid metabolism PAO1	PA5013
242	Citrate cycle (TCA cycle, Krebs cycle)	PA2623
242	Glycerolipid metabolism PAO1	PA4351
243	beta-Lactam resistance PAO1	PA3719
243	Ribosome PAO1	PA3600
243	Type VI secretion system	PA1667;PA1657;PA1666;PA1668
243	Histidine metabolism PAO1	PA3151
243	Alanine, aspartate and glutamate metabolism PAO1	PA5522
243	Phenazine biosynthesis PAO1	PA4217
243	Vancomycin resistance PAO1	PA0749
243	Fatty acid biosynthesis, initiation	PA3333
243	Ribosome, bacteria	PA3601
243	Putative ABC transport system	PA4065;PA4064
243	Quorum sensing PAO1	PA4211;PA1901;PA1902;PA1904;PA1903;PA1905;PA3478;PA3479
243	Oxidative phosphorylation PAO1	PA1317;PA1319;PA1318
243	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA5538
243	Sulfur metabolism PAO1	PA4443;PA3445;PA3936;PA3442;PA3446;PA1838;PA3443;PA3935;PA0283;PA2104;PA2594;PA3444;PA3937;PA3938;PA2105;PA4442
243	Cyanoamino acid metabolism PAO1	PA2193;PA2194;PA2195
244	Fatty acid metabolism PAO1	PA3645
244	Arginine and proline metabolism PAO1	PA4114
244	NitT/TauT family transport system	PA3512;PA3514
244	Ribosome PAO1	PA4246;PA4272;PA4271;PA4268;PA4261;PA4274;PA4263;PA4264
244	F-type ATPase, prokaryotes and chloroplasts	PA5558
244	Chlorocyclohexane and chlorobenzene degradation PAO1	PA3498
244	Histidine metabolism PAO1	PA5100;PA2531;PA5106;PA5098
244	Sec (secretion) system	PA4276
244	Thiamine metabolism PAO1	PA4973
244	Vanadium resistance, efflux pump MexGHI-OpmD	PA4208
244	Butanoate metabolism PAO1	PA2003;PA3506
244	Glycine betaine/proline transport system	PA5096
244	Amino sugar and nucleotide sugar metabolism PAO1	PA3155
244	Ribosome, bacteria	PA4568;PA3601;PA4249;PA4254;PA4248
244	Spermidine/putrescine transport system	PA0206;PA0205;PA0204;PA0203
244	Aminoacyl-tRNA biosynthesis PAO1	PA0668
244	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA1165
244	Phenylalanine metabolism PAO1	PA0202
244	D-Glutamine and D-glutamate metabolism PAO1	PA4662
245	beta-Oxidation	PA3013
245	Gluconeogenesis, oxaloacetate => fructose-6P	PA4748
245	Dipeptide transport system	PA4500
245	Ribosome PAO1	PA4433;PA4246;PA4257;PA4259;PA2970;PA4240;PA4244;PA4263;PA4237;PA4262
245	Glycerophospholipid metabolism PAO1	PA3584
245	Peptidoglycan biosynthesis PAO1	PA4417
245	Cysteine and methionine metabolism PAO1	PA1683;PA3816
245	Ribosome, bacteria	PA4260;PA0579;PA4256;PA3742;PA5570;PA4261;PA3745;PA4239;PA4247;PA4245
245	Quorum sensing PAO1	PA4243;PA3822;PA3361;PA4276
245	Purine metabolism PAO1	PA4670;PA4969;PA3832;PA4971
245	Aminoacyl-tRNA biosynthesis, prokaryotes	PA1794
245	Oxidative phosphorylation PAO1	PA5559;PA5554;PA1584;PA1582;PA1581
245	Lipopolysaccharide biosynthesis PAO1	PA3646;PA4406
245	Methane metabolism PAO1	PA4812
245	Protein export PAO1	PA4559
246	Arginine biosynthesis PAO1	PA0296
246	Arginine and proline metabolism PAO1	PA4565
246	beta-Lactam resistance PAO1	PA0424
246	Ribosome PAO1	PA4254
246	Bacterial chemotaxis PAO1	PA1457
246	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP	PA1013
246	Benzoate degradation PAO1	PA3590
246	DNA replication PAO1	PA4931
246	Glycerophospholipid metabolism PAO1	PA3584
246	Tryptophan biosynthesis, chorismate => tryptophan	PA0650
246	Cysteine and methionine metabolism PAO1	PA0432
246	Bacterial secretion system PAO1	PA1867
246	Glycine betaine/proline transport system	PA0030
246	Putative polar amino acid transport system	PA5153
246	Quorum sensing PAO1	PA0768
246	Oxidative phosphorylation PAO1	PA1317;PA4429
246	Lipopolysaccharide biosynthesis PAO1	PA1792;PA4425
246	Microcin C transport system	PA2059
246	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3227
246	Putrescine transport system	PA0301
247	Lysine biosynthesis PAO1	PA4416
247	Iron(III) transport system	PA5217
247	Porphyrin and chlorophyll metabolism PAO1	PA1278
247	Type II general secretion pathway	PA0679;PA0678
247	Arginine and proline metabolism PAO1	PA3713;PA3366
247	beta-Lactam resistance PAO1	PA0958
247	Phosphonate and phosphinate metabolism PAO1	PA3377
247	Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP	PA4389
247	Aminobenzoate degradation PAO1	PA3910
247	Streptomycin biosynthesis PAO1	PA5164
247	Selenocompound metabolism PAO1	PA2616;PA1927
247	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA0865;PA5221
247	Glycerophospholipid metabolism PAO1	PA4351
247	Starch and sucrose metabolism PAO1	PA2151
247	Quorum sensing PAO1	PA3319;PA3364
247	Nitrogen metabolism PAO1	PA3874;PA3876;PA3875;PA3877
247	Phosphonate transport system	PA3383
247	Oxidative phosphorylation PAO1	PA1856;PA4430;PA0108;PA0105;PA0112;PA0113;PA0107
247	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1249;PA4375
247	Glycerolipid metabolism PAO1	PA3582
247	Tryptophan metabolism PAO1	PA2147
248	Pyruvate metabolism PAO1	PA0494;PA5435
248	Iron(III) transport system	PA4688
248	Pentose phosphate pathway PAO1	PA3182
248	Geraniol degradation PAO1	PA2892;PA2890;PA2887
248	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	PA3183
248	Valine, leucine and isoleucine degradation PAO1	PA2014
248	Fructose and mannose metabolism PAO1	PA5452
248	Monobactam biosynthesis PAO1	PA2412
248	Histidine metabolism PAO1	PA5100;PA5098
248	Glyoxylate and dicarboxylate metabolism PAO1	PA3181;PA4811;PA4812;PA0065
248	Vitamin B6 metabolism PAO1	PA5516
248	Multidrug resistance, efflux pump TriABC-TolC	PA0157
248	Phenazine biosynthesis PAO1	PA4217
248	Zinc transport system	PA2408
248	Ribosome, bacteria	PA3601
248	Putative polar amino acid transport system	PA1260;PA5154;PA5153;PA5155;PA5074
248	Quorum sensing PAO1	PA4910;PA1070;PA4912;PA4911
248	Nitrogen metabolism PAO1	PA0524
248	Branched-chain amino acid transport system	PA4909
248	Oxidative phosphorylation PAO1	PA0106;PA1317;PA1319;PA1318;PA1320;PA1321
248	Sulfur metabolism PAO1	PA3937;PA3446;PA3443;PA3444;PA3936;PA3938
248	Glycerolipid metabolism PAO1	PA2862
249	Pentose phosphate pathway PAO1	PA0330
249	Degradation of aromatic compounds PAO1	PA0153
249	Porphyrin and chlorophyll metabolism PAO1	PA5523;PA1279
249	Leucine degradation, leucine => acetoacetate + acetyl-CoA	PA2011
249	Type II general secretion pathway	PA4528
249	Tyrosine metabolism PAO1	PA2008
249	Bacterial chemotaxis PAO1	PA2573
249	Propanoate metabolism PAO1	PA3639
249	Glyoxylate and dicarboxylate metabolism PAO1	PA2444;PA5508
249	Glycerophospholipid metabolism PAO1	PA3584
249	Cysteine and methionine metabolism PAO1	PA1683
249	Alanine, aspartate and glutamate metabolism PAO1	PA5429
249	Imipenem resistance, repression of porin OprD	PA1799
249	Putative polar amino acid transport system	PA1260
249	Quorum sensing PAO1	PA0996
249	Oxidative phosphorylation PAO1	PA5554;PA0108
249	Lipopolysaccharide biosynthesis PAO1	PA2979
249	Pantothenate and CoA biosynthesis PAO1	PA0441
250	Pyruvate metabolism PAO1	PA1217;PA4771
250	Degradation of aromatic compounds PAO1	PA0230
250	Tyrosine metabolism PAO1	PA4127;PA4121;PA2009;PA4122;PA4125;PA4123;PA4124;PA0865
250	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA0872;PA0244
250	Type VI secretion system	PA1661
250	Benzoate degradation PAO1	PA0228
250	Histidine metabolism PAO1	PA5106
250	Aminobenzoate degradation PAO1	PA2514;PA2513
250	Glycerophospholipid metabolism PAO1	PA3584
250	Cysteine and methionine metabolism PAO1	PA4773;PA4774;PA1927
250	Bacterial secretion system PAO1	PA1719;PA1723
250	Butanoate metabolism PAO1	PA0227;PA1999;PA2000
250	Phenazine biosynthesis PAO1	PA4217
250	Fatty acid biosynthesis, elongation	PA3333
250	Folate biosynthesis PAO1	PA3914
250	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
250	Putative ABC transport system	PA4065
250	Quorum sensing PAO1	PA1901;PA1905;PA1902;PA3361;PA1904;PA1903;PA3478;PA4211;PA0996;PA4777
250	Purine metabolism PAO1	PA1933
250	Nitrogen metabolism PAO1	PA0523;PA3874;PA3877;PA3876;PA3875;PA3872
250	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
250	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3554;PA3558;PA3556
250	Pyrimidine metabolism PAO1	PA5541
250	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3555;PA1179;PA3552;PA3553;PA3557;PA1180
250	Glycerolipid metabolism PAO1	PA3582
250	Cyanoamino acid metabolism PAO1	PA2194;PA2193
250	Base excision repair PAO1	PA4172
251	One carbon pool by folate PAO1	PA2442
251	Arginine and proline metabolism PAO1	PA4773;PA4774;PA4114
251	Cytochrome c oxidase, cbb3-type	PA1552
251	Ribosome PAO1	PA3600
251	Type VI secretion system	PA2368;PA1658
251	Phosphonate and phosphinate metabolism PAO1	PA1310
251	Histidine metabolism PAO1	PA5106
251	Thiamine metabolism PAO1	PA4548
251	Mismatch repair PAO1	PA3777
251	gamma-Hexachlorocyclohexane transport system	PA4454
251	Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP	PA4786
251	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
251	Putative ABC transport system	PA0073
251	Quorum sensing PAO1	PA1874;PA1070;PA4777
251	Purine metabolism PAO1	PA4867
251	Aminoacyl-tRNA biosynthesis PAO1	PA4482
251	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3554;PA3555;PA3557;PA3558;PA3556;PA1180
251	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1179;PA3552;PA3553
252	Arginine and proline metabolism PAO1	PA0895;PA4977
252	Leucine degradation, leucine => acetoacetate + acetyl-CoA	PA2014
252	Porphyrin and chlorophyll metabolism PAO1	PA2904;PA1279;PA1272
252	Homologous recombination PAO1	PA5345
252	Chlorocyclohexane and chlorobenzene degradation PAO1	PA3498
252	Glycerophospholipid metabolism PAO1	PA3584
252	Bacterial secretion system PAO1	PA1725
252	Folate biosynthesis PAO1	PA1505
252	Putative ABC transport system	PA0072
252	Spermidine/putrescine transport system	PA0204
252	Quorum sensing PAO1	PA0222
252	Purine metabolism PAO1	PA5322;PA5272;PA0944
252	Hemophore/metalloprotease transport system	PA3404
252	Terpenoid backbone biosynthesis PAO1	PA4669
252	Glycolysis / Gluconeogenesis PAO1	PA0552
253	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	PA4470
253	Nicotinate and nicotinamide metabolism PAO1	PA1602
253	Pentose phosphate pathway PAO1	PA3194;PA3181;PA3183;PA3182
253	Porphyrin and chlorophyll metabolism PAO1	PA2944
253	Macrolide resistance, MacAB-TolC transporter	PA1179
253	Glycolysis / Gluconeogenesis PAO1	PA3195
253	Propanoate metabolism PAO1	PA3570
253	Monobactam biosynthesis PAO1	PA2412
253	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
253	Glyoxylate and dicarboxylate metabolism PAO1	PA2147
253	Glycerophospholipid metabolism PAO1	PA3584
253	Cysteine and methionine metabolism PAO1	PA2104;PA2105;PA1927
253	Starch and sucrose metabolism PAO1	PA2160;PA2151;PA2144;PA2163;PA2165;PA2152;PA2164;PA3193;PA2162;PA2153
253	Zinc transport system	PA2409;PA2408;PA2407
253	Amino sugar and nucleotide sugar metabolism PAO1	PA3159
253	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
253	NADH:quinone oxidoreductase, prokaryotes	PA2649;PA2644
253	Oxidative phosphorylation PAO1	PA2648;PA2647;PA2645;PA2637
254	Pyruvate metabolism PAO1	PA1984;PA1770
254	Glycine, serine and threonine metabolism PAO1	PA4693
254	RNA degradation PAO1	PA3861
254	beta-Lactam resistance PAO1	PA0958
254	Ribosome PAO1	PA4271
254	Propanoate metabolism PAO1	PA1588;PA0796;PA1589
254	Glyoxylate and dicarboxylate metabolism PAO1	PA0482;PA4810;PA5119
254	Mismatch repair PAO1	PA4042
254	Glycerophospholipid metabolism PAO1	PA4351
254	Cysteine and methionine metabolism PAO1	PA0399;PA2709;PA1927
254	Bacterial secretion system PAO1	PA3105
254	Putative ABC transport system	PA2857
254	Quorum sensing PAO1	PA3822;PA2570;PA3479;PA4403
254	Aminoacyl-tRNA biosynthesis, prokaryotes	PA2740
254	Aminoacyl-tRNA biosynthesis PAO1	PA1794
254	Pyrimidine metabolism PAO1	PA3527
254	Oxidative phosphorylation PAO1	PA3929;PA2649
254	Lipopolysaccharide biosynthesis PAO1	PA4425
254	Pantothenate and CoA biosynthesis PAO1	PA4729
254	Putrescine transport system	PA0300
255	Pyruvate metabolism PAO1	PA1217
255	Thiamine metabolism PAO1	PA4973
255	Type III secretion system	PA1691;PA1724;PA1692;PA1717;PA1696;PA1693;PA1703
255	Pentose phosphate pathway PAO1	PA2321
255	Arginine and proline metabolism PAO1	PA3713;PA4773;PA4163;PA4774
255	Nucleotide excision repair PAO1	PA5443
255	Tetrahydrofolate biosynthesis, GTP => THF	PA4750
255	Glyoxylate and dicarboxylate metabolism PAO1	PA5415;PA2445;PA5522;PA2446;PA2444
255	beta-Alanine metabolism PAO1	PA0130
255	Bacterial secretion system PAO1	PA1668;PA1694;PA2685;PA1701;PA1723
255	Amino sugar and nucleotide sugar metabolism PAO1	PA0597;PA3559
255	Ribosome, bacteria	PA3601
255	Quorum sensing PAO1	PA0999;PA3476;PA0997;PA3724;PA0998;PA1000;PA1001;PA0996;PA4776;PA1003;PA1432;PA4777
255	Glutathione metabolism PAO1	PA3183
255	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4230;PA4228;PA4224
255	Oxidative phosphorylation PAO1	PA1317;PA1319;PA1318;PA1320;PA1321
255	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3554;PA3555;PA1179;PA3552;PA3553;PA3557;PA3558;PA3556;PA1180
255	Putrescine transport system	PA2592
255	Putative sorbitol/mannitol transport system	PA3187
256	Pyruvate metabolism PAO1	PA0494;PA5445
256	Biotin metabolism PAO1	PA0504
256	Nicotinate and nicotinamide metabolism PAO1	PA1602
256	Pentose phosphate pathway PAO1	PA3194;PA2261;PA3183
256	Glycine, serine and threonine metabolism PAO1	PA1757
256	beta-Lactam resistance PAO1	PA5471
256	Bacterial chemotaxis PAO1	PA2652;PA4310
256	Propanoate metabolism PAO1	PA5313
256	Glycerophospholipid metabolism PAO1	PA3584
256	Peptidoglycan biosynthesis PAO1	PA4414;PA4415
256	beta-Alanine metabolism PAO1	PA4774
256	Alanine, aspartate and glutamate metabolism PAO1	PA0266;PA2828;PA5508
256	D-Methionine transport system	PA3931
256	Flagellar assembly PAO1	PA1092
256	Glycine betaine/proline transport system	PA5096
256	Putative polar amino acid transport system	PA4195;PA4194;PA2204;PA4193;PA4192
256	Quorum sensing PAO1	PA4776;PA0603;PA4777
256	NADH:quinone oxidoreductase, prokaryotes	PA2649
256	Phenylalanine metabolism PAO1	PA4980
256	Sulfur metabolism PAO1	PA3445;PA3936;PA3442;PA3446;PA3443;PA3935;PA0283;PA0281;PA2594;PA3444;PA3937;PA3938
256	Histidine degradation, histidine => N-formiminoglutamate => glutamate	PA5093
257	Lysine biosynthesis PAO1	PA3666
257	Nicotinate and nicotinamide metabolism PAO1	PA3088
257	Porphyrin and chlorophyll metabolism PAO1	PA1275;PA2905
257	beta-Lactam resistance PAO1	PA1798;PA4109
257	beta-Alanine metabolism PAO1	PA4730
257	Bacterial chemotaxis PAO1	PA1464
257	Propanoate metabolism PAO1	PA1748
257	Benzoate degradation PAO1	PA4486
257	Fatty acid degradation PAO1	PA5349
257	Glyoxylate and dicarboxylate metabolism PAO1	PA5508
257	Glycerophospholipid metabolism PAO1	PA5394
257	Tryptophan biosynthesis, chorismate => tryptophan	PA0609
257	Folate biosynthesis PAO1	PA2806
257	Purine metabolism PAO1	PA3763
257	Glutathione metabolism PAO1	PA1890
257	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA1165
257	Sulfur relay system PAO1	PA2607
257	Pyrimidine metabolism PAO1	PA2616;PA3832;PA3480
257	Methane metabolism PAO1	PA4602;PA5110
257	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA5489
257	Glycolysis / Gluconeogenesis PAO1	PA5192;PA4733
257	Tryptophan metabolism PAO1	PA0202
258	Porphyrin and chlorophyll metabolism PAO1	PA1279
258	Type II general secretion pathway	PA0685
258	Valine, leucine and isoleucine degradation PAO1	PA0130
258	Tyrosine metabolism PAO1	PA0865;PA2009
258	Ribosome PAO1	PA4264;PA3600
258	Phosphate transport system	PA5366
258	Glyoxylate and dicarboxylate metabolism PAO1	PA5355
258	Peptidoglycan biosynthesis PAO1	PA1959
258	Folate biosynthesis PAO1	PA3870
258	SagS-HptB-HsbR (swarming activity and biofilm formation) two-component regulatory system	PA1976
258	Putative ABC transport system	PA4064
258	Quorum sensing PAO1	PA1072;PA2570
258	Purine metabolism PAO1	PA4442;PA4867
258	Nitrogen metabolism PAO1	PA3874;PA3875;PA3872;PA5508
258	Phosphonate transport system	PA3383
258	Galactose metabolism PAO1	PA4068
258	Glycolysis / Gluconeogenesis PAO1	PA1982
259	Arginine and proline metabolism PAO1	PA1421
259	Putative sorbitol/mannitol transport system	PA2339;PA2338
259	Type II general secretion pathway	PA0680;PA0677;PA0678
259	Nucleotide excision repair PAO1	PA4234
259	Tetrahydrofolate biosynthesis, GTP => THF	PA3296
259	Phosphonate and phosphinate metabolism PAO1	PA3375;PA3377;PA3374;PA3372;PA3380;PA3379
259	Mismatch repair PAO1	PA4316
259	Glycerophospholipid metabolism PAO1	PA0347;PA3584;PA4351
259	Multidrug resistance, efflux pump TriABC-TolC	PA0156
259	Cysteine and methionine metabolism PAO1	PA1927
259	Bacterial secretion system PAO1	PA0682
259	Amino sugar and nucleotide sugar metabolism PAO1	PA0597;PA5549
259	Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine	PA0851
259	Phosphonate transport system	PA3382;PA3384
260	Pyocyanine biosynthesis, chorismate => pyocyanine	PA1904;PA4217
260	Multidrug resistance, efflux pump MexPQ-OpmE	PA3523
260	Thiamine metabolism PAO1	PA4973
260	Sulfate-sulfur assimilation	PA0283;PA1838;PA4443;PA0281;PA4442
260	Glycine, serine and threonine metabolism PAO1	PA5416;PA5417
260	Valine, leucine and isoleucine degradation PAO1	PA2247;PA2000;PA2248;PA2249;PA0130;PA1999;PA3569
260	Ribosome PAO1	PA3600
260	Propanoate metabolism PAO1	PA3568
260	Chlorocyclohexane and chlorobenzene degradation PAO1	PA2682
260	Benzoate degradation PAO1	PA2507;PA0232;PA0231;PA0228;PA2509;PA2508
260	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
260	Glyoxylate and dicarboxylate metabolism PAO1	PA5420
260	Alanine, aspartate and glutamate metabolism PAO1	PA5429
260	Butanoate metabolism PAO1	PA0227;PA2003;PA0226
260	Phenazine biosynthesis PAO1	PA1905
260	Zinc transport system	PA2409;PA2407
260	Glycine betaine/proline transport system	PA3236
260	Ribosome, bacteria	PA3601
260	Glutathione metabolism PAO1	PA1287
260	Phenylalanine metabolism PAO1	PA4980
260	Methane metabolism PAO1	PA3628;PA5421;PA4810
260	Putrescine transport system	PA2711
261	Degradation of aromatic compounds PAO1	PA4121;PA4123
261	Porphyrin and chlorophyll metabolism PAO1	PA4880
261	Glycine, serine and threonine metabolism PAO1	PA3710;PA5417
261	Dipeptide transport system	PA4504;PA4506;PA4502
261	Bacterial chemotaxis PAO1	PA4307
261	Alanine, aspartate and glutamate metabolism PAO1	PA5429;PA0782
261	Glycine betaine/proline transport system	PA5376;PA3236
261	Fatty acid biosynthesis, initiation	PA3333
261	Fructose and mannose metabolism PAO1	PA3540;PA3551;PA3541;PA3542;PA3547;PA3545
261	Quorum sensing PAO1	PA3476;PA4211;PA1000;PA1904;PA0603;PA1905;PA0996
261	Purine metabolism PAO1	PA4443;PA3217
261	Methane metabolism PAO1	PA5421
261	Sulfur metabolism PAO1	PA2566
262	Degradation of aromatic compounds PAO1	PA2507
262	Leucine degradation, leucine => acetoacetate + acetyl-CoA	PA2014;PA2012
262	Glycine, serine and threonine metabolism PAO1	PA2413
262	Cytochrome c oxidase, cbb3-type	PA1557
262	Valine, leucine and isoleucine degradation PAO1	PA2015;PA2011;PA2013
262	Monobactam biosynthesis PAO1	PA2412
262	Chlorocyclohexane and chlorobenzene degradation PAO1	PA2682;PA2509
262	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
262	Catechol ortho-cleavage, catechol => 3-oxoadipate	PA2508
262	Zinc transport system	PA2409;PA2408;PA2407
262	Vancomycin resistance PAO1	PA5302
262	Nitrogen metabolism PAO1	PA1024
262	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4226;PA4230;PA4228
262	Chloroalkane and chloroalkene degradation PAO1	PA1982
262	Fatty acid biosynthesis PAO1	PA0494
263	Type III secretion system	PA1719;PA1691;PA1722;PA1698;PA1701;PA1695;PA1690;PA1697;PA1725;PA1723;PA1724;PA1694;PA1716;PA1717;PA1696;PA1693;PA1692;PA1703
263	Arginine and proline metabolism PAO1	PA5312
263	RNA degradation PAO1	PA4761
263	Tyrosine metabolism PAO1	PA4121;PA2008;PA0865;PA2009;PA4122
263	Propanoate metabolism PAO1	PA5313
263	Glyoxylate and dicarboxylate metabolism PAO1	PA5508;PA2442;PA2444;PA2553
263	Glycerophospholipid metabolism PAO1	PA3584;PA4351
263	Bacterial secretion system PAO1	PA1511
263	Flagellar assembly PAO1	PA1092
263	Styrene degradation PAO1	PA0227
263	Phenazine biosynthesis PAO1	PA0999;PA1002;PA0997;PA0998;PA1001;PA4211;PA0996;PA4217
263	Quorum sensing PAO1	PA0844;PA1000
263	Glycerolipid metabolism PAO1	PA3582
264	Pentose phosphate pathway PAO1	PA3181;PA3182
264	Putative sorbitol/mannitol transport system	PA3187
264	Glycine, serine and threonine metabolism PAO1	PA5379;PA5419;PA5416;PA5417;PA5418
264	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	PA3183
264	beta-Lactam resistance PAO1	PA2019;PA2018
264	Bacterial chemotaxis PAO1	PA4307
264	Propanoate metabolism PAO1	PA0130
264	Glyoxylate and dicarboxylate metabolism PAO1	PA5420
264	Cysteine and methionine metabolism PAO1	PA4773;PA1432;PA1927
264	Bacterial secretion system PAO1	PA1511
264	Glycine betaine/proline transport system	PA5377;PA3236;PA5376
264	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
264	Quorum sensing PAO1	PA4776
264	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
264	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3554
264	Oxidative phosphorylation PAO1	PA1317;PA1319;PA1318;PA1320
264	Methane metabolism PAO1	PA5421
264	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3556;PA3558;PA1179;PA3553
265	Pyruvate metabolism PAO1	PA3416;PA3417
265	Thiamine metabolism PAO1	PA4973
265	Cytochrome c oxidase, cbb3-type	PA4133
265	Valine, leucine and isoleucine degradation PAO1	PA0132;PA2247;PA0747;PA2553;PA2013;PA2014;PA2011;PA2248;PA2000;PA2249;PA2250;PA1999;PA3569;PA3570
265	Tyrosine metabolism PAO1	PA0870;PA2008;PA0865;PA2007;PA2009
265	Synthesis and degradation of ketone bodies PAO1	PA2003
265	Propanoate metabolism PAO1	PA2555
265	Histidine metabolism PAO1	PA5100;PA5106
265	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
265	Glyoxylate and dicarboxylate metabolism PAO1	PA5415;PA2445;PA2442;PA2444;PA2446
265	Mismatch repair PAO1	PA4042
265	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205;PA4208
265	Phenazine biosynthesis PAO1	PA4209;PA4217
265	Putative ABC transport system	PA4064
265	Quorum sensing PAO1	PA1871;PA3724;PA4206;PA4912;PA1902;PA2570;PA3361;PA4211;PA3478;PA3479;PA4207
265	ABC-2 type transport system	PA2811
265	Phenylalanine metabolism PAO1	PA0872
265	Sulfur metabolism PAO1	PA0283;PA2566;PA4443;PA4130
266	Gluconeogenesis, oxaloacetate => fructose-6P	PA5192;PA3195
266	Arginine and proline metabolism PAO1	PA4773;PA4163;PA4774;PA2317
266	beta-Lactam resistance PAO1	PA2019;PA2018;PA0958;PA4110
266	Type VI secretion system	PA0087;PA0089
266	Glyoxylate and dicarboxylate metabolism PAO1	PA0608;PA5353;PA2444
266	Glycerophospholipid metabolism PAO1	PA2541
266	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205
266	Cysteine and methionine metabolism PAO1	PA3476
266	gamma-Hexachlorocyclohexane transport system	PA3212
266	Flagellar assembly PAO1	PA1092
266	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
266	Ribosome, bacteria	PA3601
