feature	pathway	gene_signature_definition
237	Arginine and proline metabolism PAO1	PA4773
237	Bacterial chemotaxis PAO1	PA0177;PA0176
237	Glycerophospholipid metabolism PAO1	PA3857
237	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP	PA1920
237	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
237	Quorum sensing PAO1	PA4776;PA4777;PA4211
237	Purine metabolism PAO1	PA5497
237	Glutathione metabolism PAO1	PA2813;PA4774
237	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4226
237	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3552;PA3557
237	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3554;PA3555;PA3556;PA3553;PA3558
237	Fatty acid biosynthesis PAO1	PA3333
238	Nicotinate and nicotinamide metabolism PAO1	PA1602
238	Glycine, serine and threonine metabolism PAO1	PA5372;PA5379;PA5415;PA5419;PA5417;PA5416;PA5418
238	Valine, leucine and isoleucine degradation PAO1	PA0747;PA2015;PA2553;PA2013;PA2014;PA2000;PA2012;PA2011
238	Tyrosine metabolism PAO1	PA2008;PA0865;PA2007;PA2009
238	beta-Lactam resistance PAO1	PA2020;PA2018
238	Ribosome PAO1	PA3600
238	Monobactam biosynthesis PAO1	PA2412
238	Glyoxylate and dicarboxylate metabolism PAO1	PA5420
238	Glycerophospholipid metabolism PAO1	PA3584;PA0844
238	Glutamate/aspartate transport system	PA1341
238	Glycine betaine/proline transport system	PA5378;PA5376;PA3236
238	Amino sugar and nucleotide sugar metabolism PAO1	PA5454
238	Nitrogen metabolism PAO1	PA3876;PA3875;PA3877
238	Phenylalanine metabolism PAO1	PA5084
238	Methane metabolism PAO1	PA3628;PA3629;PA5421;PA2555
238	Sulfur metabolism PAO1	PA3442;PA3937;PA3443;PA3935;PA3444;PA3936;PA3938
238	Glycerolipid metabolism PAO1	PA3579
238	Cyanoamino acid metabolism PAO1	PA0164
239	Porphyrin and chlorophyll metabolism PAO1	PA1923
239	Tyrosine metabolism PAO1	PA0870;PA2008;PA0865;PA2007;PA2009
239	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA0872
239	Synthesis and degradation of ketone bodies PAO1	PA2000
239	Ribosome PAO1	PA3601;PA3600;PA5315
239	Tetrahydrofolate biosynthesis, GTP => THF	PA5539
239	Type VI secretion system	PA1660;PA0089
239	Glyoxylate and dicarboxylate metabolism PAO1	PA5353;PA2442;PA5355
239	SagS-HptB-HsbR (swarming activity and biofilm formation) two-component regulatory system	PA1976
239	Putative ABC transport system	PA4065;PA4064
239	Quorum sensing PAO1	PA4910;PA0997;PA1000;PA1001
239	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4226;PA4230;PA4228
239	NADH:quinone oxidoreductase, prokaryotes	PA2647
239	Chloroalkane and chloroalkene degradation PAO1	PA1982
239	Pyrimidine metabolism PAO1	PA5541
239	Lipopolysaccharide biosynthesis PAO1	PA3337
239	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA5538
240	Nicotinate and nicotinamide metabolism PAO1	PA1602
240	Type III secretion system	PA1719;PA1691;PA1722;PA1698;PA1701;PA1717;PA1690;PA1697;PA1695;PA1725;PA1723;PA1724;PA1694;PA1716;PA1696;PA1693;PA1692;PA1703
240	Pentose phosphate pathway PAO1	PA2323;PA3181;PA3183;PA3182
240	Glycine, serine and threonine metabolism PAO1	PA2413
240	Valine, leucine and isoleucine degradation PAO1	PA0132
240	Ribosome PAO1	PA3600
240	Fructose and mannose metabolism PAO1	PA3562;PA3560;PA3561
240	Monobactam biosynthesis PAO1	PA2412
240	Thiamine metabolism PAO1	PA4973
240	Glycerophospholipid metabolism PAO1	PA3584
240	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205
240	Putative polar amino acid transport system	PA1260
240	Quorum sensing PAO1	PA0999;PA0997;PA0998;PA1000;PA1001;PA4207;PA0996
240	Purine metabolism PAO1	PA3751
240	Glycerolipid metabolism PAO1	PA3582
240	Glycolysis / Gluconeogenesis PAO1	PA3193
241	Arginine biosynthesis PAO1	PA5173;PA5171;PA5172
241	Tyrosine metabolism PAO1	PA4127;PA2009;PA4122;PA4125;PA4123;PA4124;PA4121
241	Ribosome PAO1	PA3600
241	Tetrahydrofolate biosynthesis, GTP => THF	PA5539
241	Monobactam biosynthesis PAO1	PA2412
241	Phosphonate and phosphinate metabolism PAO1	PA3380;PA3377;PA3379
241	Histidine metabolism PAO1	PA3151;PA3152
241	Glyoxylate and dicarboxylate metabolism PAO1	PA4236
241	Glycerophospholipid metabolism PAO1	PA0844
241	Bacterial secretion system PAO1	PA1719;PA1701;PA1723;PA0678;PA0686;PA1696
241	Amino sugar and nucleotide sugar metabolism PAO1	PA3555;PA3159;PA3540;PA3156;PA3148;PA3158
241	Ribosome, bacteria	PA3601
241	Putative ABC transport system	PA4065
241	Pyrimidine metabolism PAO1	PA5541
241	Type III secretion system	PA1722;PA1698;PA1690;PA1716;PA1717;PA1693;PA1692;PA1703
242	Nicotinate and nicotinamide metabolism PAO1	PA1602
242	Arginine and proline metabolism PAO1	PA4189;PA4163;PA4774;PA1421;PA0782;PA4773
242	Tyrosine metabolism PAO1	PA4127;PA4121;PA4128;PA4122;PA4125;PA4123;PA4124;PA0865
242	Glycerophospholipid metabolism PAO1	PA3584
242	Flagellar assembly PAO1	PA1092
242	Vancomycin resistance PAO1	PA5302
242	Alanine, aspartate and glutamate metabolism PAO1	PA4588;PA5508
242	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
242	Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine	PA4180
242	Putative ABC transport system	PA4064
242	Quorum sensing PAO1	PA0999;PA0997;PA0998;PA1000;PA4776;PA4777
242	Purine metabolism PAO1	PA1140
242	ABC-2 type transport system	PA4038
242	Phenylalanine metabolism PAO1	PA0872;PA5304
242	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3554;PA3556
242	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine	PA4188
242	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3555;PA3552;PA3553;PA3557;PA3558;PA1180
242	Glycerolipid metabolism PAO1	PA3582
242	Tryptophan metabolism PAO1	PA2579
243	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	PA4640
243	Arginine biosynthesis PAO1	PA5173;PA5171;PA5172
243	Polyketide sugar unit biosynthesis PAO1	PA4069
243	Cytochrome c oxidase, cbb3-type	PA1555;PA4133;PA1556
243	Tyrosine metabolism PAO1	PA0421;PA0865;PA5427
243	Ribosome PAO1	PA4260;PA3601;PA4264;PA4263;PA3600
243	Phosphate transport system	PA5366
243	Sec (secretion) system	PA3821
243	Glyoxylate and dicarboxylate metabolism PAO1	PA5354;PA5355
243	Thiamine metabolism PAO1	PA4051;PA4973
243	DNA replication PAO1	PA3642
243	Glycerophospholipid metabolism PAO1	PA2584;PA3651
243	Peptidoglycan biosynthesis PAO1	PA1959
243	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205;PA4208
243	Flagellar assembly PAO1	PA1081
243	Phenazine biosynthesis PAO1	PA4209;PA4217
243	Ribosome, bacteria	PA4433;PA4934;PA4563;PA4272;PA4261;PA4244;PA4248
243	Quorum sensing PAO1	PA4211;PA4206;PA1902;PA3250;PA3361;PA1904;PA1903;PA1905;PA3478;PA3479;PA4207
243	Nitrogen metabolism PAO1	PA1174
243	Lipopolysaccharide biosynthesis PAO1	PA3643
243	Terpenoid backbone biosynthesis PAO1	PA4043
244	Pyruvate metabolism PAO1	PA1984
244	Thiamine metabolism PAO1	PA4973
244	Valine, leucine and isoleucine degradation PAO1	PA0130
244	Tyrosine metabolism PAO1	PA0870;PA2008;PA0865;PA2007;PA2009
244	beta-Lactam resistance PAO1	PA2019;PA2018
244	Dipeptide transport system	PA4504;PA4505
244	Fructose and mannose metabolism PAO1	PA3561
244	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
244	Glyoxylate and dicarboxylate metabolism PAO1	PA2446;PA5415;PA2445;PA2442;PA2444;PA5508
244	Glycerophospholipid metabolism PAO1	PA3584;PA4024
244	Cysteine and methionine metabolism PAO1	PA4773
244	Alanine, aspartate and glutamate metabolism PAO1	PA0782
244	Butanoate metabolism PAO1	PA5445;PA1999;PA3506;PA2000
244	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
244	Quorum sensing PAO1	PA4776;PA1070;PA3364;PA4777
244	Nitrogen metabolism PAO1	PA0524
244	Aminoacyl-tRNA biosynthesis, prokaryotes	PA4138
244	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4230;PA4228
244	Phenylalanine metabolism PAO1	PA0872
244	Oxidative phosphorylation PAO1	PA1317;PA1319;PA1318;PA1320
244	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3554;PA3558;PA1179;PA3552;PA3553
244	Glycerolipid metabolism PAO1	PA3582
244	Cyanoamino acid metabolism PAO1	PA2253
244	Putative sorbitol/mannitol transport system	PA3187
245	Lysine biosynthesis PAO1	PA3666
245	Porphyrin and chlorophyll metabolism PAO1	PA1280
245	Aminoglycoside resistance, protease FtsH	PA5199
245	Histidine metabolism PAO1	PA5142;PA5106
245	Glyoxylate and dicarboxylate metabolism PAO1	PA0550
245	Mismatch repair PAO1	PA4316;PA4042
245	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA5357
245	Flagellar assembly PAO1	PA1081
245	Biosynthesis of unsaturated fatty acids PAO1	PA2856
245	Zinc transport system	PA2409
245	Quorum sensing PAO1	PA2569;PA1070
245	Purine metabolism PAO1	PA1543
245	Phosphonate transport system	PA3315;PA3314
245	Chloroalkane and chloroalkene degradation PAO1	PA3629
245	Sulfur relay system PAO1	PA2607
245	Oxidative phosphorylation PAO1	PA4031
245	Terpenoid backbone biosynthesis PAO1	PA3627
245	Protein export PAO1	PA4559
246	Porphyrin and chlorophyll metabolism PAO1	PA0510
246	Glycine, serine and threonine metabolism PAO1	PA2443
246	Denitrification, nitrate => nitrogen	PA0524;PA3392;PA0519;PA0523
246	Valine, leucine and isoleucine degradation PAO1	PA2013;PA3569;PA3570;PA2011
246	Fructose and mannose metabolism PAO1	PA3540;PA3547;PA3551;PA3545
246	Monobactam biosynthesis PAO1	PA2412
246	Benzoate degradation PAO1	PA0228
246	Histidine metabolism PAO1	PA5100;PA5106
246	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
246	Glyoxylate and dicarboxylate metabolism PAO1	PA2553;PA2446;PA5415;PA5354;PA2445;PA2442;PA2444
246	D-Methionine transport system	PA3931
246	Putative polar amino acid transport system	PA4195;PA4192
246	Quorum sensing PAO1	PA0999;PA3476;PA1002;PA0997;PA0998;PA1000;PA3364;PA0295;PA1001;PA0602;PA4211;PA0996
246	Sulfur metabolism PAO1	PA4443;PA3445;PA3446;PA0280;PA0283;PA0518;PA0281;PA3444;PA3937;PA3938;PA4442
246	Cyanoamino acid metabolism PAO1	PA2193;PA2194;PA2195
247	Iron(III) transport system	PA5217
247	Arginine and proline metabolism PAO1	PA1421
247	Sulfate-sulfur assimilation	PA4130
247	Glycine, serine and threonine metabolism PAO1	PA5417
247	Type II general secretion pathway	PA0685
247	beta-Lactam resistance PAO1	PA2019;PA2018
247	Propanoate metabolism PAO1	PA3568;PA0879;PA0494
247	Geraniol degradation PAO1	PA2893
247	Glycerophospholipid metabolism PAO1	PA3584
247	Cysteine and methionine metabolism PAO1	PA5379;PA3476
247	Alanine, aspartate and glutamate metabolism PAO1	PA5508
247	Glycine betaine/proline transport system	PA3236
247	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
247	Purine metabolism PAO1	PA0143
247	ABC-2 type transport system	PA3671;PA5230
247	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3558;PA1179;PA3557
247	Oxidative phosphorylation PAO1	PA1555;PA1317;PA1319;PA1318;PA1320
247	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1180;PA3554;PA3556;PA3552;PA3553
247	Glycerolipid metabolism PAO1	PA3582
247	Cyanoamino acid metabolism PAO1	PA2193
247	Putrescine transport system	PA2592
247	C5-Branched dibasic acid metabolism PAO1	PA0878
248	Pyruvate metabolism PAO1	PA4470;PA1217
248	Glycine, serine and threonine metabolism PAO1	PA5415;PA2413;PA2445;PA2444;PA2446
248	Denitrification, nitrate => nitrogen	PA0524;PA0523
248	RNA degradation PAO1	PA0336
248	Valine, leucine and isoleucine degradation PAO1	PA0132
248	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA0245
248	Fructose and mannose metabolism PAO1	PA5454
248	Monobactam biosynthesis PAO1	PA2412
248	Benzoate degradation PAO1	PA0230;PA0228;PA2508;PA0231;PA2509
248	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
248	Mismatch repair PAO1	PA4042
248	Glycerophospholipid metabolism PAO1	PA2536
248	Peptidoglycan biosynthesis PAO1	PA0378
248	beta-Alanine metabolism PAO1	PA4899;PA0130
248	Cysteine and methionine metabolism PAO1	PA1683;PA1927
248	Styrene degradation PAO1	PA0226;PA0227
248	Putative polar amino acid transport system	PA1260;PA1256
248	Quorum sensing PAO1	PA1003;PA0603
248	Pyrimidine metabolism PAO1	PA0444
248	Cyanoamino acid metabolism PAO1	PA2193
249	Arginine biosynthesis PAO1	PA5522
249	Ascorbate and aldarate metabolism PAO1	PA2022
249	Type II general secretion pathway	PA0678
249	RNA degradation PAO1	PA4385
249	Ribosome PAO1	PA4260;PA4264;PA4568;PA4246;PA4257;PA4259;PA4251;PA4249;PA4273;PA4267;PA2742;PA4248
249	Homologous recombination PAO1	PA4232
249	Flagellar assembly PAO1	PA3351;PA1092
249	Ribosome, bacteria	PA4258;PA4272;PA4261;PA4274;PA4254;PA4262
249	Putative polar amino acid transport system	PA1260
249	Protein export PAO1	PA1303
249	Pantothenate and CoA biosynthesis PAO1	PA5320
249	Cyanoamino acid metabolism PAO1	PA1726
249	C5-Branched dibasic acid metabolism PAO1	PA1588
250	Pentose phosphate pathway PAO1	PA2323;PA3181;PA3182
250	Degradation of aromatic compounds PAO1	PA2507
250	Porphyrin and chlorophyll metabolism PAO1	PA5523;PA0510;PA1280
250	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine	PA0223
250	Tyrosine metabolism PAO1	PA0870;PA0265;PA0865;PA2009;PA2008
250	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA0872
250	NitT/TauT family transport system	PA3514
250	Bacterial chemotaxis PAO1	PA4520
250	Propanoate metabolism PAO1	PA3568
250	Chlorocyclohexane and chlorobenzene degradation PAO1	PA2682;PA2509
250	Benzoate degradation PAO1	PA2508
250	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
250	DNA replication PAO1	PA3232
250	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205;PA4208
250	Alanine, aspartate and glutamate metabolism PAO1	PA0266;PA5429;PA2828
250	Butanoate metabolism PAO1	PA2000
250	Phenazine biosynthesis PAO1	PA4217
250	Flagellar assembly PAO1	PA1087
250	Glutamate/aspartate transport system	PA1341
250	Folate biosynthesis PAO1	PA3914
250	SagS-HptB-HsbR (swarming activity and biofilm formation) two-component regulatory system	PA1976
250	Quorum sensing PAO1	PA4910;PA1901;PA4206;PA4909;PA4912;PA4911;PA4913;PA4207
250	Nitrogen metabolism PAO1	PA0524;PA3392;PA5522;PA3874;PA3877;PA3876;PA3875;PA3872
250	Oxidative phosphorylation PAO1	PA0106;PA0108;PA0107
250	Glycerolipid metabolism PAO1	PA2862
250	Putrescine transport system	PA2711
250	Glycolysis / Gluconeogenesis PAO1	PA1982
250	Putative sorbitol/mannitol transport system	PA3187
251	Nicotinate and nicotinamide metabolism PAO1	PA0195
251	Pentose phosphate pathway PAO1	PA3194
251	Geraniol degradation PAO1	PA2891
251	beta-Lactam resistance PAO1	PA4375
251	Bacterial chemotaxis PAO1	PA1646
251	Chlorocyclohexane and chlorobenzene degradation PAO1	PA3498
251	Glycolysis, core module involving three-carbon compounds	PA3195
251	Bacterial secretion system PAO1	PA0679
251	Histidine metabolism PAO1	PA3151;PA3152;PA5098
251	Amino sugar and nucleotide sugar metabolism PAO1	PA3148;PA3156
251	Putative polar amino acid transport system	PA4195;PA2204;PA4193
251	Quorum sensing PAO1	PA4913
251	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4230
251	Oxidative phosphorylation PAO1	PA1557;PA4133;PA1556;PA1320
251	Lipopolysaccharide biosynthesis PAO1	PA2981
251	Sulfur metabolism PAO1	PA3442;PA2566;PA4130;PA3935;PA3444;PA3937;PA3938
251	Cyanoamino acid metabolism PAO1	PA2193
252	Pyruvate metabolism PAO1	PA1217
252	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP	PA3686
252	Biotin metabolism PAO1	PA0500
252	Putative sorbitol/mannitol transport system	PA3187
252	Leucine degradation, leucine => acetoacetate + acetyl-CoA	PA2011
252	Type II general secretion pathway	PA0678
252	beta-Lactam resistance PAO1	PA3719
252	Ribosome PAO1	PA3600
252	Phosphonate and phosphinate metabolism PAO1	PA3378;PA3380;PA3379
252	Benzoate degradation PAO1	PA0480
252	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
252	Thiamine metabolism PAO1	PA4973
252	Glycerophospholipid metabolism PAO1	PA3584
252	Catechol ortho-cleavage, catechol => 3-oxoadipate	PA2507
252	Bacterial secretion system PAO1	PA0686
252	Alanine, aspartate and glutamate metabolism PAO1	PA5429
252	Phenazine biosynthesis PAO1	PA4209
252	Vancomycin resistance PAO1	PA4201;PA5302
252	Fatty acid biosynthesis, elongation	PA3333
252	Quorum sensing PAO1	PA3476;PA3364;PA3479
252	Purine metabolism PAO1	PA2629
252	Phosphonate transport system	PA3382;PA3384;PA3383
252	ABC-2 type transport system	PA2811
252	Phenylalanine metabolism PAO1	PA5304;PA2531
253	Iron(III) transport system	PA5217
253	Pentose phosphate pathway PAO1	PA3181;PA2321;PA3182
253	Putative sorbitol/mannitol transport system	PA3187
253	beta-Lactam resistance PAO1	PA2019;PA2018;PA5471
253	Dipeptide transport system	PA4504
253	Fructose and mannose metabolism PAO1	PA3547;PA3541;PA3545
253	Cysteine and methionine metabolism PAO1	PA4773;PA2105;PA4774
253	Flagellar assembly PAO1	PA1094;PA1095;PA1092
253	Zinc transport system	PA2409;PA2408
253	Histidine metabolism PAO1	PA3151;PA3152
253	Amino sugar and nucleotide sugar metabolism PAO1	PA3554;PA3159;PA3555;PA3552;PA3553;PA3156;PA3148;PA3155;PA3158;PA3559
253	Quorum sensing PAO1	PA4777;PA4776
253	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
253	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3558;PA3556;PA4375;PA3557
254	Pentose phosphate pathway PAO1	PA3183;PA3182
254	Putative sorbitol/mannitol transport system	PA3187
254	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	PA3194;PA3181
254	Ribosome PAO1	PA5316
254	Phosphate transport system	PA5366;PA5367;PA5368
254	Type VI secretion system	PA3294
254	Benzoate degradation PAO1	PA2507;PA0228;PA2508;PA2083;PA2509
254	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
254	Selenocompound metabolism PAO1	PA0849;PA1927
254	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA0865
254	Glycerophospholipid metabolism PAO1	PA3319;PA3584
254	Butanoate metabolism PAO1	PA0227
254	Phenazine biosynthesis PAO1	PA4217
254	Vancomycin resistance PAO1	PA5302
254	Putative polar amino acid transport system	PA4195;PA4192;PA1256
254	Quorum sensing PAO1	PA2943
254	Fluorobenzoate degradation PAO1	PA2682
254	Aminoacyl-tRNA biosynthesis, prokaryotes	PA3802
254	Glutathione metabolism PAO1	PA1338
254	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
254	ABC-2 type transport system	PA2811
254	Phenylalanine metabolism PAO1	PA5304
254	Pyrimidine metabolism PAO1	PA1920
254	Lipopolysaccharide biosynthesis PAO1	PA3337
254	Sulfur metabolism PAO1	PA3937;PA3449;PA3938;PA3442
254	Glycolysis / Gluconeogenesis PAO1	PA3193;PA3195;PA4899
255	Pyruvate metabolism PAO1	PA5297;PA5435
255	Arginine and proline metabolism PAO1	PA4908
255	Putative sorbitol/mannitol transport system	PA3187
255	Valine, leucine and isoleucine degradation PAO1	PA0132;PA0130;PA1999;PA2000
255	Tyrosine metabolism PAO1	PA4121;PA2009
255	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA0872
255	Glycolysis / Gluconeogenesis PAO1	PA1982;PA2323;PA3195;PA3193
255	Tetrahydrofolate biosynthesis, GTP => THF	PA3296
255	Phosphonate and phosphinate metabolism PAO1	PA3377
255	Glyoxylate and dicarboxylate metabolism PAO1	PA2634;PA2446
255	Vitamin B6 metabolism PAO1	PA0773
255	Glycerophospholipid metabolism PAO1	PA0347;PA4351
255	Cysteine and methionine metabolism PAO1	PA5025
255	Bacterial secretion system PAO1	PA2675;PA0685;PA0678;PA0686;PA2373;PA0677
255	Zinc transport system	PA2408;PA2407
255	Folate biosynthesis PAO1	PA3910
255	SagS-HptB-HsbR (swarming activity and biofilm formation) two-component regulatory system	PA1976
255	Amino sugar and nucleotide sugar metabolism PAO1	PA2022;PA4068
255	Quorum sensing PAO1	PA3476;PA3253;PA3319;PA4912;PA4911
255	Nitrogen metabolism PAO1	PA4676
255	Phosphonate transport system	PA3384;PA3383
255	Pyrimidine metabolism PAO1	PA5541
255	Oxidative phosphorylation PAO1	PA1320
256	Leucine degradation, leucine => acetoacetate + acetyl-CoA	PA2013;PA2014;PA2015
256	Glycine, serine and threonine metabolism PAO1	PA2445;PA2443;PA2442;PA2444;PA2446
256	Tyrosine metabolism PAO1	PA4127;PA4128;PA2009;PA4122;PA4125;PA4123;PA4124;PA4121
256	Aminobenzoate degradation PAO1	PA2513
256	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205
256	Butanoate metabolism PAO1	PA4180
256	Phenazine biosynthesis PAO1	PA0999;PA0997;PA0998;PA1001;PA0996;PA4217
256	Type III secretion system	PA1719;PA1691;PA1722;PA1698;PA1701;PA1695;PA1690;PA1697;PA1725;PA1723;PA1724;PA1694;PA1716;PA1717;PA1696;PA1693;PA1692;PA1703
257	Fatty acid metabolism PAO1	PA2940
257	Nicotinate and nicotinamide metabolism PAO1	PA0195
257	Pentose phosphate pathway PAO1	PA0548
257	Type II general secretion pathway	PA1382
257	Cytochrome c oxidase, cbb3-type	PA1552
257	Dipeptide transport system	PA4500
257	Type VI secretion system	PA2365
257	Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP	PA1609
257	Glyoxylate and dicarboxylate metabolism PAO1	PA5415;PA3131;PA0550
257	Biotin metabolism PAO1	PA0502
257	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA1224
257	Putative ABC transport system	PA2857
257	Purine metabolism PAO1	PA1932;PA4443;PA1393;PA3970
257	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4230
257	Galactose metabolism PAO1	PA1384
257	Microcin C transport system	PA1810
257	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3310
258	Pyocyanine biosynthesis, chorismate => pyocyanine	PA1905
258	Pyruvate metabolism PAO1	PA2555
258	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	PA4470
258	Iron(III) transport system	PA4687
258	Pentose phosphate pathway PAO1	PA2321
258	Porphyrin and chlorophyll metabolism PAO1	PA3531
258	Glycine, serine and threonine metabolism PAO1	PA5372;PA2413;PA5373
258	Valine, leucine and isoleucine degradation PAO1	PA0132;PA2015;PA2013;PA2014;PA2012;PA2011
258	Fructose and mannose metabolism PAO1	PA3540;PA3541;PA3551;PA3542;PA3547;PA3545
258	Monobactam biosynthesis PAO1	PA2412
258	Glyoxylate and dicarboxylate metabolism PAO1	PA1501;PA2634
258	Butanoate metabolism PAO1	PA5445
258	Phenazine biosynthesis PAO1	PA1904;PA4217
258	Quorum sensing PAO1	PA2570
258	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4226;PA4230;PA4228
258	Phenylalanine metabolism PAO1	PA5304
258	Oxidative phosphorylation PAO1	PA1555;PA4133;PA1556;PA1584
258	Sulfur metabolism PAO1	PA4513
258	Taurine and hypotaurine metabolism PAO1	PA0164
259	Fatty acid metabolism PAO1	PA0098;PA5174
259	Thiamine metabolism PAO1	PA4973
259	Porphyrin and chlorophyll metabolism PAO1	PA4235;PA0024;PA2944
259	Arginine and proline metabolism PAO1	PA0293;PA0782;PA0299;PA4839;PA0897;PA0704;PA2776
259	Homologous recombination PAO1	PA0772
259	Propanoate metabolism PAO1	PA5313;PA0494;PA2247;PA2248
259	Glyoxylate and dicarboxylate metabolism PAO1	PA5355;PA5353;PA2446;PA5354;PA2250;PA2445;PA3356;PA5508
259	Vanadium resistance, efflux pump MexGHI-OpmD	PA4208
259	Alanine, aspartate and glutamate metabolism PAO1	PA0265
259	Phenazine biosynthesis PAO1	PA1904
259	Vancomycin resistance PAO1	PA5302
259	Putative polar amino acid transport system	PA2203
259	Quorum sensing PAO1	PA1905
259	Nitrogen metabolism PAO1	PA5173;PA3392;PA0523;PA0519;PA0524
259	Oxidative phosphorylation PAO1	PA0106;PA2691
259	Sulfur metabolism PAO1	PA0193;PA0518
260	Pyruvate metabolism PAO1	PA4771
260	Glycine, serine and threonine metabolism PAO1	PA5379;PA5419;PA5416;PA5417;PA5418
260	Denitrification, nitrate => nitrogen	PA3392;PA0519;PA0523
260	Cytochrome c oxidase, cbb3-type	PA4133
260	Valine, leucine and isoleucine degradation PAO1	PA2940;PA3569
260	Synthesis and degradation of ketone bodies PAO1	PA2003
260	Propanoate metabolism PAO1	PA3568
260	Type VI secretion system	PA1668
260	Phosphonate and phosphinate metabolism PAO1	PA3377
260	Glyoxylate and dicarboxylate metabolism PAO1	PA5420;PA5355
260	Cysteine and methionine metabolism PAO1	PA1927
260	Glycine betaine/proline transport system	PA3236
260	Amino sugar and nucleotide sugar metabolism PAO1	PA0597
260	Putative polar amino acid transport system	PA1256
260	Spermidine/putrescine transport system	PA0323
260	Quorum sensing PAO1	PA0999;PA4206;PA0997;PA0844;PA0602
260	Nitrogen metabolism PAO1	PA0524
260	Chloroalkane and chloroalkene degradation PAO1	PA5421
260	Pyrimidine metabolism PAO1	PA0439;PA5541
260	Sulfur metabolism PAO1	PA0518
260	Glycerolipid metabolism PAO1	PA2862
261	Porphyrin and chlorophyll metabolism PAO1	PA2947;PA2948
261	Putative sorbitol/mannitol transport system	PA2340
261	Glycine, serine and threonine metabolism PAO1	PA5416
261	Type VI secretion system	PA1668;PA1661;PA1660
261	Phosphonate and phosphinate metabolism PAO1	PA3379
261	Glyoxylate and dicarboxylate metabolism PAO1	PA5420
261	DNA replication PAO1	PA3232
261	Cysteine and methionine metabolism PAO1	PA1927
261	Bacterial secretion system PAO1	PA0685
261	Styrene degradation PAO1	PA3366
261	Phenazine biosynthesis PAO1	PA4209;PA4217
261	Vancomycin resistance PAO1	PA5302
261	Glycine betaine/proline transport system	PA5377;PA3236
261	SagS-HptB-HsbR (swarming activity and biofilm formation) two-component regulatory system	PA1976
261	Quorum sensing PAO1	PA1003;PA0844;PA3364
261	Glycolysis / Gluconeogenesis PAO1	PA1982
262	Type III secretion system	PA1719;PA1691;PA1698;PA1701;PA1722;PA1695;PA1697;PA1725;PA1723;PA1724;PA1694;PA1716;PA1717;PA1696;PA1693;PA1692;PA1703
262	Arginine and proline metabolism PAO1	PA4773;PA4189
