feature	pathway	gene_signature_definition
241	Histidine metabolism PAO1	PA5106;PA5100;PA5098
241	Butanoate metabolism PAO1	PA1999;PA2000
241	SagS-HptB-HsbR (swarming activity and biofilm formation) two-component regulatory system	PA1976
241	Valine, leucine and isoleucine biosynthesis PAO1	PA3121
241	Quorum sensing PAO1	PA0999;PA4910;PA1002;PA0997;PA0998;PA1000;PA4911;PA1001;PA4913;PA0996
241	Glutathione metabolism PAO1	PA4774
241	Glycolysis / Gluconeogenesis PAO1	PA1982;PA3195
242	Fatty acid metabolism PAO1	PA3333
242	Nicotinate and nicotinamide metabolism PAO1	PA0196
242	Degradation of aromatic compounds PAO1	PA2508;PA2509
242	Arginine and proline metabolism PAO1	PA0782
242	Ribosome PAO1	PA3600
242	Bacterial chemotaxis PAO1	PA1946
242	Type VI secretion system	PA0083;PA0091;PA2685;PA0089;PA0082;PA0095;PA0077;PA0079;PA0088;PA0084;PA0085;PA0080;PA0078;PA0090;PA0087
242	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
242	Glycerophospholipid metabolism PAO1	PA2541;PA2536
242	Catechol ortho-cleavage, catechol => 3-oxoadipate	PA2507
242	Bacterial secretion system PAO1	PA0074;PA0081;PA0075
242	Phenazine biosynthesis PAO1	PA0999;PA1001;PA0996;PA0997;PA0998
242	Glycine betaine/proline transport system	PA3236
242	Ribosome, bacteria	PA3601
242	Putative ABC transport system	PA0073;PA0072
242	Quorum sensing PAO1	PA1000
242	Fluorobenzoate degradation PAO1	PA2682
242	Purine metabolism PAO1	PA1518
242	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA4375
242	Fatty acid biosynthesis PAO1	PA0098
243	Fatty acid metabolism PAO1	PA3333
243	Leucine degradation, leucine => acetoacetate + acetyl-CoA	PA2014
243	Sulfate-sulfur assimilation	PA4130
243	Glycine, serine and threonine metabolism PAO1	PA2445
243	Denitrification, nitrate => nitrogen	PA0524
243	Valine, leucine and isoleucine degradation PAO1	PA2013;PA2012
243	Tyrosine metabolism PAO1	PA2009
243	Ribosome PAO1	PA3601;PA3600
243	Tetrahydrofolate biosynthesis, GTP => THF	PA5539
243	Type VI secretion system	PA0083;PA1657;PA0091;PA0082;PA0095;PA0077;PA0088;PA0084;PA0085;PA0079;PA0078;PA0080;PA0090;PA0089;PA0087
243	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA0865
243	Glycerophospholipid metabolism PAO1	PA2536
243	Bacterial secretion system PAO1	PA0074;PA0081
243	Flagellar assembly PAO1	PA1101
243	Phenazine biosynthesis PAO1	PA4217
243	Putative ABC transport system	PA0072
243	Quorum sensing PAO1	PA0999;PA3476;PA1002;PA0997;PA1901;PA0998;PA1902;PA1000;PA1905;PA1001;PA3361;PA1904;PA1903;PA4211;PA0996
243	Glutathione metabolism PAO1	PA2813
243	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
243	Pyrimidine metabolism PAO1	PA5541
243	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA5538
243	Cyanoamino acid metabolism PAO1	PA2193;PA2194;PA2444;PA2195
244	Arginine biosynthesis PAO1	PA5172
244	Glycine, serine and threonine metabolism PAO1	PA5379;PA5419;PA5416;PA5417;PA5418
244	Valine, leucine and isoleucine degradation PAO1	PA0130;PA1999
244	Tyrosine metabolism PAO1	PA0870;PA2008;PA0865;PA2007;PA2009
244	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA0872
244	Riboflavin metabolism PAO1	PA3446
244	Glycolysis / Gluconeogenesis PAO1	PA3195
244	Bacterial chemotaxis PAO1	PA1646;PA4310
244	Propanoate metabolism PAO1	PA0887
244	Glyoxylate and dicarboxylate metabolism PAO1	PA5420
244	Bacterial secretion system PAO1	PA1719;PA1723
244	Vancomycin resistance PAO1	PA5302
244	Glycine betaine/proline transport system	PA3236
244	Putative ABC transport system	PA2858
244	Quorum sensing PAO1	PA0999;PA4910;PA1002;PA0997;PA4909;PA0998;PA4912;PA1000;PA4911;PA1001;PA1432;PA4211;PA0996
244	Purine metabolism PAO1	PA3232
244	Nitrogen metabolism PAO1	PA5173;PA3392;PA0524;PA3872;PA0523
244	Sulfur relay system PAO1	PA3870;PA3814
244	Oxidative phosphorylation PAO1	PA1317;PA1319;PA1318;PA1320;PA1856
244	Methane metabolism PAO1	PA5421
244	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3558
244	Cyanoamino acid metabolism PAO1	PA2193
244	Base excision repair PAO1	PA1686
245	Pyruvate metabolism PAO1	PA4771
245	Arginine biosynthesis PAO1	PA5508
245	Glycine, serine and threonine metabolism PAO1	PA5372;PA5131;PA5373;PA0316
245	Valine, leucine and isoleucine degradation PAO1	PA0132;PA2000;PA3570;PA2012;PA3569;PA2011
245	beta-Lactam resistance PAO1	PA3721
245	Ribosome PAO1	PA3601;PA3600
245	CusS-CusR (copper tolerance) two-component regulatory system	PA1437
245	Type VI secretion system	PA1656
245	Benzoate degradation PAO1	PA2507;PA0228;PA2508;PA2509
245	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
245	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205;PA4208
245	Butanoate metabolism PAO1	PA0227;PA0226
245	Phenazine biosynthesis PAO1	PA4209;PA4217
245	Fatty acid biosynthesis, elongation	PA3333
245	Putative ABC transport system	PA4065;PA4064
245	Quorum sensing PAO1	PA1871;PA1130;PA1901;PA3724;PA4206;PA1905;PA1902;PA1000;PA2570;PA3361;PA1904;PA1903;PA4211;PA1073;PA3478;PA3479;PA4207
245	Phenylalanine metabolism PAO1	PA0865
245	Pyrimidine metabolism PAO1	PA5541
245	Oxidative phosphorylation PAO1	PA4133
245	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA5538
245	Sulfur metabolism PAO1	PA2566;PA4130
245	Glycerolipid metabolism PAO1	PA3579;PA3582
245	Cyanoamino acid metabolism PAO1	PA2193;PA2194;PA2195
245	Putrescine transport system	PA2592
246	Arginine and proline metabolism PAO1	PA0782
246	Putative sorbitol/mannitol transport system	PA3187
246	Valine, leucine and isoleucine degradation PAO1	PA0132;PA0130;PA1999;PA2000
246	Bacterial chemotaxis PAO1	PA1946
246	CusS-CusR (copper tolerance) two-component regulatory system	PA2809
246	Chlorocyclohexane and chlorobenzene degradation PAO1	PA2682
246	Benzoate degradation PAO1	PA2507;PA3013;PA0228;PA2509;PA0230;PA2508
246	Aminobenzoate degradation PAO1	PA2514;PA2512;PA3366;PA2513
246	Vanadium resistance, efflux pump MexGHI-OpmD	PA4208
246	Butanoate metabolism PAO1	PA0226;PA0227
246	Amino sugar and nucleotide sugar metabolism PAO1	PA3553;PA3559
246	Fructose and mannose metabolism PAO1	PA3547;PA3541
246	Putative polar amino acid transport system	PA4194;PA4193
246	Quorum sensing PAO1	PA4910;PA0997;PA4211;PA4207
246	Glutathione metabolism PAO1	PA4401
246	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4228
246	Phenylalanine metabolism PAO1	PA5304
246	Oxidative phosphorylation PAO1	PA1317;PA1319;PA1318;PA1320
246	Sulfur metabolism PAO1	PA4130
246	Type VI secretion system	PA1657;PA1656;PA1666;PA1659
247	One carbon pool by folate PAO1	PA5228
247	Iron(III) transport system	PA4687
247	Multidrug resistance, efflux pump MexPQ-OpmE	PA3522
247	Biotin metabolism PAO1	PA0420
247	Porphyrin and chlorophyll metabolism PAO1	PA1275
247	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA4846;PA3475
247	beta-Lactam resistance PAO1	PA5514
247	Ribosome PAO1	PA3600
247	Bacterial chemotaxis PAO1	PA2652;PA1930
247	Thiamine metabolism PAO1	PA4044
247	Mismatch repair PAO1	PA3777
247	Folate biosynthesis PAO1	PA3916
247	Glycine betaine/proline transport system	PA5388
247	Quorum sensing PAO1	PA2569;PA0603
247	Purine metabolism PAO1	PA1543;PA3217
247	Nitrogen metabolism PAO1	PA5035
247	Hemophore/metalloprotease transport system	PA3404
247	Glycolysis / Gluconeogenesis PAO1	PA5192;PA5422
247	Base excision repair PAO1	PA0357
248	Pyruvate metabolism PAO1	PA1135
248	Porphyrin and chlorophyll metabolism PAO1	PA2944
248	Macrolide resistance, MacAB-TolC transporter	PA1179;PA1180
248	Arginine and proline metabolism PAO1	PA0704
248	Ribosome PAO1	PA3600
248	Bacterial chemotaxis PAO1	PA2573;PA1930;PA4290
248	Propanoate metabolism PAO1	PA3568
248	Type VI secretion system	PA2360;PA2369;PA2366;PA2367;PA2371;PA2365;PA2373;PA2370
248	Histidine metabolism PAO1	PA5140
248	DNA replication PAO1	PA3232
248	Peptidoglycan biosynthesis PAO1	PA1959
248	Ribosome, bacteria	PA3601
248	Quorum sensing PAO1	PA2570
248	Nitrogen metabolism PAO1	PA2052
248	Oxidative phosphorylation PAO1	PA0106;PA0108;PA0113;PA0107
248	Methane metabolism PAO1	PA0887;PA2444
249	Pentose and glucuronate interconversions PAO1	PA2022
249	Pyruvate metabolism PAO1	PA0887;PA5297
249	Arginine biosynthesis PAO1	PA4865
249	Putative sorbitol/mannitol transport system	PA2340
249	Glycine, serine and threonine metabolism PAO1	PA2445;PA2446
249	beta-Lactam resistance PAO1	PA4418
249	Phosphate transport system	PA5366;PA5367;PA5369;PA5368
249	Chlorocyclohexane and chlorobenzene degradation PAO1	PA3498
249	Phosphonate and phosphinate metabolism PAO1	PA3378;PA3375;PA3377;PA3374;PA3372;PA3380;PA3379
249	Aminobenzoate degradation PAO1	PA3296
249	Glyoxylate and dicarboxylate metabolism PAO1	PA2444
249	Glycerophospholipid metabolism PAO1	PA3584;PA3319;PA0844;PA4351;PA0347;PA2352
249	Bacterial secretion system PAO1	PA0677;PA0681;PA0679;PA0685;PA0678;PA0686;PA0682;PA0684;PA3105;PA3820;PA0683;PA0680;PA5568
249	Folate biosynthesis PAO1	PA3910
249	Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine	PA3506
249	Quorum sensing PAO1	PA3479
249	Nitrogen metabolism PAO1	PA0102
249	Phosphonate transport system	PA3382;PA3384;PA3383
250	Pyruvate metabolism PAO1	PA0482;PA4329;PA1770
250	Iron(III) transport system	PA4687
250	Thiamine metabolism PAO1	PA3975
250	Arginine and proline metabolism PAO1	PA0895;PA5080
250	Macrolide resistance, MacAB-TolC transporter	PA1180
250	RNA degradation PAO1	PA3861
250	Ribosome PAO1	PA3656
250	Streptomycin biosynthesis PAO1	PA4069
250	Selenocompound metabolism PAO1	PA2616
250	Peptidoglycan biosynthesis PAO1	PA4416;PA4201;PA4411
250	Cysteine and methionine metabolism PAO1	PA2709
250	gamma-Hexachlorocyclohexane transport system	PA3214
250	D-Methionine transport system	PA5505
250	Quorum sensing PAO1	PA1637
250	Aminoacyl-tRNA biosynthesis PAO1	PA4483;PA2612;PA3482;PA3834
250	Pyrimidine metabolism PAO1	PA4758
250	Oxidative phosphorylation PAO1	PA4430
250	Terpenoid backbone biosynthesis PAO1	PA3627
250	Glycolysis / Gluconeogenesis PAO1	PA4732;PA5110
251	Pyruvate metabolism PAO1	PA5445
251	Fatty acid metabolism PAO1	PA2550
251	Arginine and proline metabolism PAO1	PA0895;PA0896;PA0897
251	Glycine, serine and threonine metabolism PAO1	PA5416;PA5419;PA5417;PA4960
251	Porphyrin and chlorophyll metabolism PAO1	PA2906;PA0510;PA2904;PA2905
251	beta-Lactam resistance PAO1	PA3721
251	Phosphonate and phosphinate metabolism PAO1	PA1310
251	Histidine metabolism PAO1	PA5098;PA5100;PA5106
251	Glyoxylate and dicarboxylate metabolism PAO1	PA5420;PA1736
251	Glycerophospholipid metabolism PAO1	PA3584
251	Glycine betaine/proline transport system	PA3236;PA5096
251	Putative polar amino acid transport system	PA1260
251	Nitrogen metabolism PAO1	PA4588;PA0296;PA3392;PA3874;PA3875;PA3872;PA5508
251	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1249
251	Glycerolipid metabolism PAO1	PA2862;PA3582
251	Putrescine transport system	PA2711
252	Pentose and glucuronate interconversions PAO1	PA2217
252	Pyruvate metabolism PAO1	PA3639
252	Geraniol degradation PAO1	PA2891
252	Ribosome PAO1	PA4433;PA5570;PA4246;PA4934
252	Glyoxylate and dicarboxylate metabolism PAO1	PA4811;PA5522;PA4812
252	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205
252	Alanine, aspartate and glutamate metabolism PAO1	PA5429
252	Styrene degradation PAO1	PA2473
252	Butanoate metabolism PAO1	PA1581;PA1997;PA2011
252	Phenazine biosynthesis PAO1	PA0609
252	Ribosome, bacteria	PA4568
252	Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine	PA0851
252	Purine metabolism PAO1	PA1931
252	Aminoacyl-tRNA biosynthesis PAO1	PA4808
252	Glutathione metabolism PAO1	PA2826
252	Pyrimidine metabolism PAO1	PA5321
252	Oxidative phosphorylation PAO1	PA1317;PA1582;PA5560
252	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1798;PA0920
253	Pyruvate metabolism PAO1	PA0494;PA5445;PA4771;PA3452
253	Thiamine metabolism PAO1	PA4973
253	Pentose phosphate pathway PAO1	PA2290
253	Arginine and proline metabolism PAO1	PA1421
253	Putative sorbitol/mannitol transport system	PA3187
253	RNA degradation PAO1	PA4761
253	Valine, leucine and isoleucine degradation PAO1	PA2000;PA3569;PA1999;PA3570
253	Tyrosine metabolism PAO1	PA3629;PA0865;PA2009
253	beta-Lactam resistance PAO1	PA2019;PA2018
253	Dipeptide transport system	PA4500
253	Nicotinate and nicotinamide metabolism PAO1	PA1602
253	Glycerophospholipid metabolism PAO1	PA3584
253	Alanine, aspartate and glutamate metabolism PAO1	PA5429;PA2253;PA5508
253	Glycine betaine/proline transport system	PA3236
253	Quorum sensing PAO1	PA1072;PA1074;PA1073;PA1070
253	Chloroalkane and chloroalkene degradation PAO1	PA1982
253	Oxidative phosphorylation PAO1	PA3930
253	Methane metabolism PAO1	PA3628
253	Sulfur metabolism PAO1	PA3445;PA3442;PA3446;PA4130;PA3935;PA2594;PA3444;PA3936;PA3938
253	Glycerolipid metabolism PAO1	PA3579;PA3582
254	Fatty acid metabolism PAO1	PA2950;PA3112
254	Cytochrome c oxidase, cbb3-type	PA1555
254	Arginine biosynthesis PAO1	PA4865
254	Pentose phosphate pathway PAO1	PA3181
254	Porphyrin and chlorophyll metabolism PAO1	PA0510
254	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	PA3183;PA3182
254	RNA degradation PAO1	PA2840;PA3861
254	Ribosome PAO1	PA3656;PA3742;PA4935;PA0579;PA3745
254	Tetrahydrofolate biosynthesis, GTP => THF	PA3111
254	Streptomycin biosynthesis PAO1	PA3818
254	DNA replication PAO1	PA3642
254	Glycerophospholipid metabolism PAO1	PA3651;PA2969
254	Peptidoglycan biosynthesis PAO1	PA1959
254	Ribosome, bacteria	PA4271;PA4568;PA4932
254	Aminoacyl-tRNA biosynthesis, prokaryotes	PA0668
254	Protein export PAO1	PA0768;PA3820;PA3821
254	Oxidative phosphorylation PAO1	PA1556
254	Lipopolysaccharide biosynthesis PAO1	PA3644;PA3643
254	Terpenoid backbone biosynthesis PAO1	PA3650
254	Fatty acid biosynthesis PAO1	PA2968
254	Putative sorbitol/mannitol transport system	PA3187
255	Glycine, serine and threonine metabolism PAO1	PA5415;PA2442;PA2444
255	Denitrification, nitrate => nitrogen	PA3874;PA3872
255	Cytochrome c oxidase, cbb3-type	PA1856
255	Valine, leucine and isoleucine degradation PAO1	PA0132;PA2000
255	beta-Alanine metabolism PAO1	PA0879;PA0441
255	Dissimilatory nitrate reduction, nitrate => ammonia	PA3875
255	Type VI secretion system	PA0083
255	Glyoxylate and dicarboxylate metabolism PAO1	PA2445
255	Mismatch repair PAO1	PA4232
255	Glycerophospholipid metabolism PAO1	PA3584
255	Cysteine and methionine metabolism PAO1	PA1683
255	Histidine metabolism PAO1	PA5106
255	Putative polar amino acid transport system	PA2204
255	Aminoacyl-tRNA biosynthesis PAO1	PA4482;PA0009;PA0903;PA2739
255	Glutathione metabolism PAO1	PA2813
255	Pyrimidine metabolism PAO1	PA0444;PA3832
255	Microcin C transport system	PA1808
255	Pantothenate and CoA biosynthesis PAO1	PA4729
255	Lysine degradation PAO1	PA1585;PA1586
255	Cyanoamino acid metabolism PAO1	PA2194
255	C5-Branched dibasic acid metabolism PAO1	PA0878
256	Pyruvate metabolism PAO1	PA3416
256	Multidrug resistance, efflux pump MexPQ-OpmE	PA3523
256	Porphyrin and chlorophyll metabolism PAO1	PA1278;PA2944
256	Sulfate-sulfur assimilation	PA0281
256	Arginine and proline metabolism PAO1	PA0896;PA3366
256	Synthesis and degradation of ketone bodies PAO1	PA2003
256	Bacterial chemotaxis PAO1	PA1930;PA4290
256	Phosphonate and phosphinate metabolism PAO1	PA4866
256	Histidine metabolism PAO1	PA5100
256	Glycerophospholipid metabolism PAO1	PA3584
256	Butanoate metabolism PAO1	PA2000
256	Folate biosynthesis PAO1	PA3028
256	Putative polar amino acid transport system	PA5137
256	Quorum sensing PAO1	PA3476;PA3364
256	Purine metabolism PAO1	PA4865;PA4442;PA4867
256	Hemophore/metalloprotease transport system	PA1246
256	ABC-2 type transport system	PA3671
256	Oxidative phosphorylation PAO1	PA0106;PA0108;PA0105
256	Methane metabolism PAO1	PA0887;PA2444
257	Pentose and glucuronate interconversions PAO1	PA2343
257	Pyruvate metabolism PAO1	PA1813
257	Porphyrin and chlorophyll metabolism PAO1	PA2611
257	Arginine and proline metabolism PAO1	PA4189;PA0219
257	Histidine metabolism PAO1	PA4448
257	Vitamin B6 metabolism PAO1	PA5516
257	Selenocompound metabolism PAO1	PA1642
257	Glycerophospholipid metabolism PAO1	PA3584
257	Multidrug resistance, efflux pump TriABC-TolC	PA0157
257	Amino sugar and nucleotide sugar metabolism PAO1	PA1384
257	Quorum sensing PAO1	PA4804;PA0222
257	ABC-2 type transport system	PA3401
257	Inositol phosphate metabolism PAO1	PA3818
257	Pantothenate and CoA biosynthesis PAO1	PA0363
257	Base excision repair PAO1	PA1686
258	Pentose phosphate pathway PAO1	PA2321
258	Cytochrome c oxidase, cbb3-type	PA1856
258	Ribosome PAO1	PA4260
258	Thiamine metabolism PAO1	PA4973
258	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA1225
258	Zinc transport system	PA2409
258	Vancomycin resistance PAO1	PA5302
258	SagS-HptB-HsbR (swarming activity and biofilm formation) two-component regulatory system	PA1611
258	Putative polar amino acid transport system	PA1260
258	Quorum sensing PAO1	PA3320;PA0222
258	Purine metabolism PAO1	PA4969
258	Nitrogen metabolism PAO1	PA3877
258	Galactose metabolism PAO1	PA1384
258	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA4374
258	Taurine and hypotaurine metabolism PAO1	PA0361
259	Pyruvate metabolism PAO1	PA5445;PA1027;PA4771
259	Nicotinate and nicotinamide metabolism PAO1	PA1602
259	Arginine and proline metabolism PAO1	PA3713;PA4773
259	Glycine, serine and threonine metabolism PAO1	PA5379;PA2413;PA5417;PA5418
259	RNA degradation PAO1	PA4761
259	Tyrosine metabolism PAO1	PA2009
259	beta-Lactam resistance PAO1	PA0958
259	Dipeptide transport system	PA4503
259	beta-Alanine metabolism PAO1	PA0747
259	Monobactam biosynthesis PAO1	PA2412
259	Fatty acid degradation PAO1	PA2815
259	Glyoxylate and dicarboxylate metabolism PAO1	PA5420
259	Glycerophospholipid metabolism PAO1	PA2584;PA2352
259	Peptidoglycan biosynthesis PAO1	PA4415
259	Multidrug resistance, efflux pump TriABC-TolC	PA0157
259	Flagellar assembly PAO1	PA1094;PA1095;PA1092;PA1086
259	Starch and sucrose metabolism PAO1	PA2163
259	Zinc transport system	PA2409;PA2408;PA2407
259	Glycine betaine/proline transport system	PA3236
259	Quorum sensing PAO1	PA4777
259	Nitrogen metabolism PAO1	PA3877
259	Methane metabolism PAO1	PA5415;PA0887;PA5421;PA4810;PA4811
259	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1249
260	Pyruvate metabolism PAO1	PA1736;PA3452
260	Arginine biosynthesis PAO1	PA5172
260	Porphyrin and chlorophyll metabolism PAO1	PA0510
260	Cytochrome c oxidase, cbb3-type	PA1555;PA4133;PA1556
260	Bacterial chemotaxis PAO1	PA4290
260	Type VI secretion system	PA1660;PA1661;PA1662;PA1668;PA1659
260	Benzoate degradation PAO1	PA2507
260	Histidine metabolism PAO1	PA5100
260	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
260	Glycerophospholipid metabolism PAO1	PA3584
260	Phenazine biosynthesis PAO1	PA1001;PA0997;PA0998
260	Vancomycin resistance PAO1	PA0749
260	Glycine betaine/proline transport system	PA5096
260	Amino sugar and nucleotide sugar metabolism PAO1	PA2232
260	Quorum sensing PAO1	PA0999;PA1002;PA0996;PA1000
260	Nitrogen metabolism PAO1	PA0524;PA0523;PA3392;PA3874;PA3875;PA0519;PA3872;PA5508
260	Oxidative phosphorylation PAO1	PA1557
260	Sulfur metabolism PAO1	PA0518
260	Chlorocyclohexane and chlorobenzene degradation PAO1	PA2682
260	Glycerolipid metabolism PAO1	PA3582
260	Cyanoamino acid metabolism PAO1	PA2194;PA2195;PA2193
261	Pentose and glucuronate interconversions PAO1	PA2022
261	Arginine and proline metabolism PAO1	PA1421
261	Type II general secretion pathway	PA0681;PA0679;PA0685;PA0678
261	Propanoate metabolism PAO1	PA0494
261	Phosphate transport system	PA5366;PA5367;PA5368;PA5369
261	Chlorocyclohexane and chlorobenzene degradation PAO1	PA3498
261	Phosphonate and phosphinate metabolism PAO1	PA3378;PA3375;PA3377;PA3374;PA3380;PA3379
261	Aminobenzoate degradation PAO1	PA2514;PA2512;PA3296;PA3910;PA2513
261	Glyoxylate and dicarboxylate metabolism PAO1	PA5215
261	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA5357
261	Glycerophospholipid metabolism PAO1	PA3319;PA0347;PA0844;PA4351;PA2352
261	Bacterial secretion system PAO1	PA0680;PA0677
261	Spermidine/putrescine transport system	PA3607
261	Quorum sensing PAO1	PA0996
261	Phosphonate transport system	PA3382;PA3384;PA3383
261	Oxidative phosphorylation PAO1	PA1317
261	Lipopolysaccharide biosynthesis PAO1	PA2981
262	Pyruvate metabolism PAO1	PA1217
262	Cytochrome c oxidase, cbb3-type	PA1556
262	Dipeptide transport system	PA4500
262	Nucleotide excision repair PAO1	PA3138
262	Phosphate transport system	PA5367
262	beta-Alanine metabolism PAO1	PA0130
262	Flagellar assembly PAO1	PA1081;PA1092
262	Amino sugar and nucleotide sugar metabolism PAO1	PA2232
262	Putative ABC transport system	PA4065
262	Glutathione metabolism PAO1	PA2813;PA3183
262	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
262	ABC-2 type transport system	PA2811
262	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA1180
262	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1179;PA3553
262	Sulfur metabolism PAO1	PA2566;PA2105
262	Glycerolipid metabolism PAO1	PA2862
263	Pyruvate metabolism PAO1	PA3452
263	Thiamine metabolism PAO1	PA4973
263	Type III secretion system	PA1701
263	Arginine and proline metabolism PAO1	PA4773;PA4774;PA1421
263	Glycine, serine and threonine metabolism PAO1	PA5372;PA5373
263	Tyrosine metabolism PAO1	PA2008;PA2007
263	beta-Lactam resistance PAO1	PA2019;PA2018
263	Glyoxylate and dicarboxylate metabolism PAO1	PA3181;PA4811;PA4810;PA4812;PA5508
263	Glycerophospholipid metabolism PAO1	PA3584
263	Alanine, aspartate and glutamate metabolism PAO1	PA2253
263	Styrene degradation PAO1	PA2009
263	Butanoate metabolism PAO1	PA5445;PA2000
263	Flagellar assembly PAO1	PA1086;PA1092
263	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
263	Quorum sensing PAO1	PA4776;PA1072;PA4777;PA1073
263	Purine metabolism PAO1	PA4645
263	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3554;PA3558;PA3555;PA3552;PA1180
263	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3556;PA1179;PA3553;PA3557
263	Glycerolipid metabolism PAO1	PA3579;PA3582
263	Putative sorbitol/mannitol transport system	PA3187
264	Pyocyanine biosynthesis, chorismate => pyocyanine	PA4217
264	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA0025
264	Bacterial chemotaxis PAO1	PA4307
264	Chlorocyclohexane and chlorobenzene degradation PAO1	PA2682
264	Benzoate degradation PAO1	PA2507;PA0228;PA2508;PA2509
264	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
264	Glycerophospholipid metabolism PAO1	PA3584
264	Styrene degradation PAO1	PA0226
264	Butanoate metabolism PAO1	PA0227
264	Amino sugar and nucleotide sugar metabolism PAO1	PA3540
264	Putative polar amino acid transport system	PA2204;PA4193
264	Purine metabolism PAO1	PA1140;PA4443;PA3232;PA4442
264	Hemophore/metalloprotease transport system	PA1247
264	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4226;PA4225;PA4228;PA4230;PA4224
264	Phenylalanine metabolism PAO1	PA4980
264	Sulfur metabolism PAO1	PA3936;PA1838
265	Pyruvate metabolism PAO1	PA0482;PA5445
265	Fatty acid metabolism PAO1	PA2967
265	Nicotinate and nicotinamide metabolism PAO1	PA2991
265	Pentose phosphate pathway PAO1	PA3194;PA2323;PA2321;PA3182
265	Cysteine biosynthesis, serine => cysteine	PA2105
265	Arginine and proline metabolism PAO1	PA5080
265	RNA degradation PAO1	PA4385
265	Valine, leucine and isoleucine degradation PAO1	PA2013;PA3569;PA2014;PA2015
265	Bacterial chemotaxis PAO1	PA4290
265	Propanoate metabolism PAO1	PA3639;PA0795;PA0794;PA0747;PA4847;PA2247;PA2553;PA0796;PA0793;PA2248;PA0887;PA0130;PA3570
265	Hemophore/metalloprotease transport system	PA3405;PA3406
265	Chlorocyclohexane and chlorobenzene degradation PAO1	PA2682
265	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
265	Cysteine and methionine metabolism PAO1	PA2104
265	D-Methionine transport system	PA5505
265	Butanoate metabolism PAO1	PA5056
265	Purine metabolism PAO1	PA1140;PA1155
265	Citrate cycle (TCA cycle, Krebs cycle)	PA1580
265	Phosphonate transport system	PA3313
265	Pyrimidine metabolism PAO1	PA1156;PA0403
265	Citrate cycle (TCA cycle) PAO1	PA2623
265	Oxidative phosphorylation PAO1	PA2639;PA2642;PA4431;PA2638;PA2649;PA1317;PA2640;PA2646;PA4430;PA2648;PA1320;PA2641;PA2644;PA5554;PA5556;PA2647;PA1556;PA1318;PA2645;PA2637
265	Iron complex transport system	PA4159;PA4158;PA4161
266	Pyruvate metabolism PAO1	PA3452
266	Porphyrin and chlorophyll metabolism PAO1	PA1923
266	Sulfate-sulfur assimilation	PA0283;PA4443;PA0280
266	Glycine, serine and threonine metabolism PAO1	PA2413;PA2442;PA2446
266	Denitrification, nitrate => nitrogen	PA3392
266	Tyrosine metabolism PAO1	PA0870;PA2008;PA2007;PA2009
266	Ribosome PAO1	PA3600
266	Tetrahydrofolate biosynthesis, GTP => THF	PA5539
266	Monobactam biosynthesis PAO1	PA2412
266	Type VI secretion system	PA1660
266	Selenocompound metabolism PAO1	PA1927
266	Zinc transport system	PA5501;PA2408;PA5500
266	Ribosome, bacteria	PA3601
266	Putative ABC transport system	PA4065;PA4064
266	Fructose and mannose metabolism PAO1	PA3540;PA2232;PA3547;PA3541;PA3545
266	Quorum sensing PAO1	PA5499
266	Nitrogen metabolism PAO1	PA0523;PA0524
266	Pyrimidine metabolism PAO1	PA5541
