feature	pathway	gene_signature_definition
224	Cytochrome c oxidase, cbb3-type	PA1552
224	Phosphonate and phosphinate metabolism PAO1	PA1310
224	Thiamine metabolism PAO1	PA4548
224	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA0968;PA0865
224	gamma-Hexachlorocyclohexane transport system	PA4454
224	Zinc transport system	PA5501
224	Amino sugar and nucleotide sugar metabolism PAO1	PA3540
224	Quorum sensing PAO1	PA3319;PA2843
224	Purine metabolism PAO1	PA5298;PA4867;PA0934
224	Pyrimidine metabolism PAO1	PA2962
224	Lipopolysaccharide biosynthesis PAO1	PA5010
224	Terpenoid backbone biosynthesis PAO1	PA3627
225	Pyruvate metabolism PAO1	PA5445;PA5435
225	Porphyrin and chlorophyll metabolism PAO1	PA2948;PA2944
225	Valine, leucine and isoleucine degradation PAO1	PA0132
225	beta-Lactam resistance PAO1	PA0424;PA3719
225	Phosphonate and phosphinate metabolism PAO1	PA3379
225	Aminobenzoate degradation PAO1	PA2513
225	Glyoxylate and dicarboxylate metabolism PAO1	PA1566;PA2442
225	Selenocompound metabolism PAO1	PA0849;PA1927
225	beta-Alanine metabolism PAO1	PA0130
225	Bacterial secretion system PAO1	PA0263;PA0678
225	Phenazine biosynthesis PAO1	PA4217
225	Purine metabolism PAO1	PA4969
225	Glutathione metabolism PAO1	PA2813
225	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4228;PA4230;PA4224
226	Cysteine biosynthesis, serine => cysteine	PA2105
226	Glycine, serine and threonine metabolism PAO1	PA5416
226	RNA degradation PAO1	PA0336
226	Tyrosine metabolism PAO1	PA2009
226	Ribosome PAO1	PA2742
226	Bacterial chemotaxis PAO1	PA4500
226	Benzoate degradation PAO1	PA2507;PA0228
226	Aminobenzoate degradation PAO1	PA2514;PA2512;PA3366;PA2513
226	Glyoxylate and dicarboxylate metabolism PAO1	PA5420;PA2147
226	Glycerophospholipid metabolism PAO1	PA2155
226	Starch and sucrose metabolism PAO1	PA2160;PA2151;PA2144;PA2163;PA2165;PA2152;PA2164;PA2162;PA2153
226	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP	PA1155
226	Ribosome, bacteria	PA4267
226	Quorum sensing PAO1	PA2570;PA3364
226	Phenylalanine metabolism PAO1	PA0872;PA0865
226	Chloroalkane and chloroalkene degradation PAO1	PA5421
227	NitT/TauT family transport system	PA3512
227	Ribosome PAO1	PA2970;PA5570;PA4741
227	Bacterial chemotaxis PAO1	PA0176
227	Flagellar assembly PAO1	PA1446
227	Starch and sucrose metabolism PAO1	PA1726
227	Imipenem resistance, repression of porin OprD	PA1798
227	Folate biosynthesis PAO1	PA3028
227	Putative polar amino acid transport system	PA1257
227	Aminoacyl-tRNA biosynthesis PAO1	PA0018
227	Glutathione metabolism PAO1	PA4401
227	Pyrimidine metabolism PAO1	PA4646
227	Citrate cycle (TCA cycle) PAO1	PA1581;PA5436
227	Oxidative phosphorylation PAO1	PA1320
227	Lipopolysaccharide biosynthesis PAO1	PA3636
227	Methane metabolism PAO1	PA4812
227	Iron complex transport system	PA4159
228	Cytochrome c oxidase, cbb3-type	PA1556
228	Arginine biosynthesis PAO1	PA5173;PA5171;PA5172
228	RNA degradation PAO1	PA4761
228	Valine, leucine and isoleucine degradation PAO1	PA3569;PA3570
228	Tyrosine metabolism PAO1	PA2009
228	beta-Lactam resistance PAO1	PA3721;PA2018
228	Monobactam biosynthesis PAO1	PA2412
228	Benzoate degradation PAO1	PA2083
228	Glyoxylate and dicarboxylate metabolism PAO1	PA5415;PA2445;PA2446;PA2444;PA2553
228	Cysteine and methionine metabolism PAO1	PA4773;PA2104;PA4774
228	Histidine metabolism PAO1	PA5106;PA5100;PA5098
228	Glycine betaine/proline transport system	PA5094;PA5096
228	Amino sugar and nucleotide sugar metabolism PAO1	PA3540
228	Putative polar amino acid transport system	PA2204
228	Quorum sensing PAO1	PA0999;PA0997;PA0998;PA1000;PA5128;PA1001;PA1070;PA0996
228	Glutathione metabolism PAO1	PA2813
228	ABC-2 type transport system	PA2811
228	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1249
229	Pyruvate metabolism PAO1	PA3417;PA1984
229	Fatty acid metabolism PAO1	PA2815
229	Arginine biosynthesis PAO1	PA5173;PA5171;PA5172
229	Valine, leucine and isoleucine degradation PAO1	PA3418
229	Bacterial chemotaxis PAO1	PA2573;PA1930;PA0177;PA0179;PA0178
229	Type VI secretion system	PA2365
229	Peptidoglycan biosynthesis PAO1	PA1959
229	Cysteine and methionine metabolism PAO1	PA0654
229	Quorum sensing PAO1	PA0997;PA3477;PA3479
229	Nitrogen metabolism PAO1	PA1174
229	Hemophore/metalloprotease transport system	PA1247
229	Oxidative phosphorylation PAO1	PA0105
229	Pantothenate and CoA biosynthesis PAO1	PA0363
229	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1249;PA3310
229	Cyanoamino acid metabolism PAO1	PA2195
230	Pyruvate metabolism PAO1	PA1984
230	Porphyrin and chlorophyll metabolism PAO1	PA4880
230	Glycine, serine and threonine metabolism PAO1	PA5415
230	Denitrification, nitrate => nitrogen	PA0524
230	Dipeptide transport system	PA4500
230	NitT/TauT family transport system	PA3514
230	Histidine metabolism PAO1	PA3151;PA3152
230	Flagellar assembly PAO1	PA1094;PA1086;PA1095;PA1092;PA1087
230	Styrene degradation PAO1	PA4163;PA2009
230	Phenazine biosynthesis PAO1	PA0997
230	Amino sugar and nucleotide sugar metabolism PAO1	PA3159;PA3156;PA3155;PA3158;PA3148
230	Putative polar amino acid transport system	PA4194;PA4193;PA4192
231	Pyruvate metabolism PAO1	PA1217
231	Degradation of aromatic compounds PAO1	PA2508
231	Tyrosine metabolism PAO1	PA2008;PA2009
231	Propanoate metabolism PAO1	PA0494;PA0130
231	Benzoate degradation PAO1	PA2507
231	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
231	Vanadium resistance, efflux pump MexGHI-OpmD	PA4208
231	Bacterial secretion system PAO1	PA2685;PA0085
231	Alanine, aspartate and glutamate metabolism PAO1	PA1566
231	Styrene degradation PAO1	PA2007
231	Phenazine biosynthesis PAO1	PA4209;PA4217
231	Histidine metabolism PAO1	PA5098
231	Flagellar assembly PAO1	PA1092
231	Quorum sensing PAO1	PA0999;PA3476;PA1002;PA0997;PA1901;PA3746;PA3724;PA0998;PA1902;PA1905;PA1000;PA1001;PA0996;PA1904;PA1903;PA4211;PA1432
231	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4226
231	Phenylalanine metabolism PAO1	PA5304
231	Oxidative phosphorylation PAO1	PA1317;PA1319;PA1318;PA1320;PA1321
231	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3558;PA3555
231	Cyanoamino acid metabolism PAO1	PA2193;PA2194;PA2195
231	Fatty acid biosynthesis PAO1	PA3333
231	Putative sorbitol/mannitol transport system	PA3187
232	Lysine biosynthesis PAO1	PA4759
232	Fatty acid metabolism PAO1	PA2815
232	Pentose phosphate pathway PAO1	PA3194;PA3181;PA3183
232	Glycine, serine and threonine metabolism PAO1	PA3736
232	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	PA3182
232	Valine, leucine and isoleucine degradation PAO1	PA2248
232	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA0651
232	Aminobenzoate degradation PAO1	PA2514;PA2512;PA3366;PA2513
232	Glyoxylate and dicarboxylate metabolism PAO1	PA2250;PA5508
232	Biosynthesis of unsaturated fatty acids PAO1	PA3942
232	Butanoate metabolism PAO1	PA5445;PA2003;PA2000
232	Quorum sensing PAO1	PA1871;PA3364
232	Purine metabolism PAO1	PA4443;PA4969;PA3970
232	Nitrogen metabolism PAO1	PA3392;PA0524
232	Oxidative phosphorylation PAO1	PA3929
232	Sulfur metabolism PAO1	PA1838
232	Glycolysis / Gluconeogenesis PAO1	PA3195
233	Pyruvate metabolism PAO1	PA4470;PA5445;PA1984
233	Nicotinate and nicotinamide metabolism PAO1	PA1602
233	Arginine and proline metabolism PAO1	PA4773
233	Putative sorbitol/mannitol transport system	PA3187
233	Glycine, serine and threonine metabolism PAO1	PA2443;PA2446
233	Tyrosine metabolism PAO1	PA2008;PA0865;PA2007;PA2009
233	beta-Lactam resistance PAO1	PA4375;PA3719
233	Bacterial chemotaxis PAO1	PA2652;PA1946;PA4520
233	Monobactam biosynthesis PAO1	PA2412
233	Aminoglycoside resistance, protease FtsH	PA4942
233	Glyoxylate and dicarboxylate metabolism PAO1	PA5415;PA2445;PA2001;PA2442;PA2444
233	Thiamine metabolism PAO1	PA4973
233	Glycerophospholipid metabolism PAO1	PA3584
233	Flagellar assembly PAO1	PA1101;PA1452;PA1095;PA1092;PA3526
233	Styrene degradation PAO1	PA0202
233	Butanoate metabolism PAO1	PA1999;PA2000
233	Zinc transport system	PA2409;PA2408;PA2407
233	Folate biosynthesis PAO1	PA3030
233	Amino sugar and nucleotide sugar metabolism PAO1	PA3540
233	Fructose and mannose metabolism PAO1	PA3551
233	Quorum sensing PAO1	PA3724;PA3479
233	Oxidative phosphorylation PAO1	PA3929
233	Glycerolipid metabolism PAO1	PA3579;PA3582
234	Porphyrin and chlorophyll metabolism PAO1	PA1275;PA2944
234	Putative sorbitol/mannitol transport system	PA3187
234	Iron(III) transport system	PA4688
234	beta-Lactam resistance PAO1	PA2019
234	Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP	PA0098
234	Cysteine and methionine metabolism PAO1	PA3476;PA4773;PA1432;PA2104;PA2105
234	Histidine metabolism PAO1	PA3151
234	Amino sugar and nucleotide sugar metabolism PAO1	PA3159;PA3155
234	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4228
234	Sulfur relay system PAO1	PA2103
234	Cyanoamino acid metabolism PAO1	PA2193
235	Pyruvate metabolism PAO1	PA3415;PA3417;PA3416;PA1135
235	Glycine, serine and threonine metabolism PAO1	PA4626;PA2442
235	Bacterial chemotaxis PAO1	PA2573;PA3348;PA3349
235	Aminoglycoside resistance, protease FtsH	PA5199
235	Fatty acid degradation PAO1	PA5349
235	Selenocompound metabolism PAO1	PA1927
235	Peptidoglycan biosynthesis PAO1	PA4418;PA1959
235	Quorum sensing PAO1	PA0999;PA2570;PA3478;PA3479
235	Glutathione metabolism PAO1	PA0838
235	Phosphonate transport system	PA3316
235	Pyrimidine metabolism PAO1	PA4740
235	Sulfur metabolism PAO1	PA2566
235	Type VI secretion system	PA0083
236	Iron(III) transport system	PA4687;PA4688
236	Arginine biosynthesis PAO1	PA4865
236	Porphyrin and chlorophyll metabolism PAO1	PA1278
236	Ribosome PAO1	PA4260;PA3742;PA4250;PA4251
236	Bacterial chemotaxis PAO1	PA3348
236	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA1224
236	Alanine, aspartate and glutamate metabolism PAO1	PA4758;PA3356
236	Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD	PA4053
236	Flagellar assembly PAO1	PA1445
236	Ribosome, bacteria	PA4432
236	Spermidine/putrescine transport system	PA0324
236	Quorum sensing PAO1	PA0427
236	Glutathione metabolism PAO1	PA4401
236	Citrate cycle (TCA cycle) PAO1	PA1586;PA1584;PA5435;PA1589;PA1587
236	Sulfur metabolism PAO1	PA0589
236	Arginine/ornithine transport system	PA0890
237	Pyruvate metabolism PAO1	PA5435
237	Iron(III) transport system	PA4687
237	Putative sorbitol/mannitol transport system	PA3187
237	Ribosome PAO1	PA3601;PA3600
237	beta-Alanine metabolism PAO1	PA5313
237	Bacterial secretion system PAO1	PA3486
237	Flagellar assembly PAO1	PA1094;PA1095;PA1092;PA1086;PA1087
237	Alanine, aspartate and glutamate metabolism PAO1	PA2084
237	Putative polar amino acid transport system	PA5139
237	Nitrogen metabolism PAO1	PA3392;PA0524;PA1024
237	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4226;PA4230;PA4228;PA4224
237	Pyrimidine metabolism PAO1	PA0935
237	Citrate cycle (TCA cycle) PAO1	PA4470
237	Sulfur metabolism PAO1	PA2105;PA3449;PA3443;PA0184;PA3937;PA3448;PA3938;PA2104
238	Pyruvate metabolism PAO1	PA5297
238	Arginine biosynthesis PAO1	PA0662
238	Type II general secretion pathway	PA0686;PA0684
238	RNA degradation PAO1	PA5242
238	Nucleotide excision repair PAO1	PA4234
238	Phosphate transport system	PA5369;PA5368
238	CusS-CusR (copper tolerance) two-component regulatory system	PA2810
238	Chlorocyclohexane and chlorobenzene degradation PAO1	PA3498
238	Phosphonate and phosphinate metabolism PAO1	PA3375;PA3380
238	Fatty acid degradation PAO1	PA5349
238	Assimilatory sulfate reduction, sulfate => H2S	PA1393
238	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA3171
238	Glycerophospholipid metabolism PAO1	PA0347;PA4351
238	Peptidoglycan biosynthesis PAO1	PA4700
238	Amino sugar and nucleotide sugar metabolism PAO1	PA1384;PA5549
238	Aminoacyl-tRNA biosynthesis, prokaryotes	PA3700
238	Phosphonate transport system	PA3384;PA3383
238	Citrate cycle (TCA cycle) PAO1	PA1586
238	Type VI secretion system	PA0089
238	Glycolysis / Gluconeogenesis PAO1	PA5192;PA0552
238	Iron complex transport system	PA4161
238	Base excision repair PAO1	PA0010
239	Sulfate-sulfur assimilation	PA4513
239	Denitrification, nitrate => nitrogen	PA0524
239	Propanoate metabolism PAO1	PA0494
239	Monobactam biosynthesis PAO1	PA2412
239	Vanadium resistance, efflux pump MexGHI-OpmD	PA4208
239	Quorum sensing PAO1	PA0999;PA0996;PA0997;PA0998;PA4207
239	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4226;PA4230
239	Phenylalanine metabolism PAO1	PA5304
239	Type III secretion system	PA1719;PA1691;PA1698;PA1701;PA1722;PA1695;PA1690;PA1697;PA1725;PA1723;PA1724;PA1694;PA1716;PA1692;PA1717;PA1696;PA1693;PA1703
240	Pyruvate metabolism PAO1	PA4470
240	Macrolide resistance, MacAB-TolC transporter	PA2389;PA2390
240	Glycine, serine and threonine metabolism PAO1	PA2413
240	Bacterial chemotaxis PAO1	PA0179
240	Monobactam biosynthesis PAO1	PA2412
240	Aminobenzoate degradation PAO1	PA2514;PA2512;PA3366;PA2513
240	Zinc transport system	PA2409;PA2408;PA2407
240	Nitrogen metabolism PAO1	PA3392;PA0523;PA0524;PA4202
240	Phenylalanine metabolism PAO1	PA2531
240	Iron complex transport system	PA4708
241	Multidrug resistance, efflux pump MexPQ-OpmE	PA3523
241	Porphyrin and chlorophyll metabolism PAO1	PA0510
241	Glycine, serine and threonine metabolism PAO1	PA1326
241	Valine, leucine and isoleucine degradation PAO1	PA2247;PA0747;PA2015;PA2553;PA2013;PA2001;PA2014;PA2248;PA2000;PA2249;PA2250;PA1999;PA2012;PA3570;PA3569;PA2011
241	Synthesis and degradation of ketone bodies PAO1	PA2003
241	Propanoate metabolism PAO1	PA2555
241	Glyoxylate and dicarboxylate metabolism PAO1	PA5522;PA2445;PA2444
241	Selenocompound metabolism PAO1	PA1927
241	Peptidoglycan biosynthesis PAO1	PA4414;PA4416;PA4417;PA4418;PA4411
241	Vancomycin resistance PAO1	PA5302
241	Putative polar amino acid transport system	PA1256
241	Quorum sensing PAO1	PA4910;PA4909;PA4912;PA4911;PA4913;PA4207
241	Purine metabolism PAO1	PA1518;PA3516;PA3517
241	Nitrogen metabolism PAO1	PA5173;PA3392;PA0524;PA0523
241	Glutathione metabolism PAO1	PA2826;PA3183
241	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4230
241	Phenylalanine metabolism PAO1	PA0872;PA5304
241	Oxidative phosphorylation PAO1	PA0106;PA0108;PA0105
241	Sulfur metabolism PAO1	PA0518
241	Glycerolipid metabolism PAO1	PA2862
241	Glycolysis / Gluconeogenesis PAO1	PA1982
242	Pentose phosphate pathway PAO1	PA3131
242	Degradation of aromatic compounds PAO1	PA0247
242	Porphyrin and chlorophyll metabolism PAO1	PA2903
242	Type II general secretion pathway	PA1382
242	RNA degradation PAO1	PA4761
242	Arginine and proline metabolism PAO1	PA4839
242	beta-Lactam resistance PAO1	PA0424
242	Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP	PA1827
242	Ornithine biosynthesis, glutamate => ornithine	PA5206
242	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA1224
242	Glycerophospholipid metabolism PAO1	PA5310
242	Multidrug resistance, efflux pump AcrAB-TolC/SmeDEF	PA0564
242	Flagellar assembly PAO1	PA1094;PA1095;PA1092
242	Phenazine biosynthesis PAO1	PA1000
242	Ribosome, bacteria	PA4274
242	Purine metabolism PAO1	PA1393;PA1933
242	Galactose metabolism PAO1	PA1384
242	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1249
242	Iron complex transport system	PA4158
243	Pyruvate metabolism PAO1	PA4771
243	Nicotinate and nicotinamide metabolism PAO1	PA4524
243	Arginine and proline metabolism PAO1	PA1421
243	Glycine, serine and threonine metabolism PAO1	PA0036
243	Valine, leucine and isoleucine degradation PAO1	PA0130
243	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA0035
243	Histidine metabolism PAO1	PA5100
243	Selenocompound metabolism PAO1	PA4808;PA4442;PA1927
243	Cysteine and methionine metabolism PAO1	PA4773
243	Bacterial secretion system PAO1	PA0263;PA1693
243	Alanine, aspartate and glutamate metabolism PAO1	PA2253
243	Phenazine biosynthesis PAO1	PA4217
243	Vancomycin resistance PAO1	PA5302
243	Folate biosynthesis PAO1	PA3914
243	Glycine betaine/proline transport system	PA5103
243	SagS-HptB-HsbR (swarming activity and biofilm formation) two-component regulatory system	PA1611
243	Valine, leucine and isoleucine biosynthesis PAO1	PA3121;PA3418;PA3120
243	Spermidine/putrescine transport system	PA3609
243	Quorum sensing PAO1	PA4910;PA3300;PA1905;PA4211
243	Nitrogen metabolism PAO1	PA5036;PA3876;PA5035;PA3877;PA4588
243	Hemophore/metalloprotease transport system	PA1247
243	Phenylalanine metabolism PAO1	PA5304
243	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3556
243	Pyrimidine metabolism PAO1	PA5541
243	Oxidative phosphorylation PAO1	PA4133
243	Methane metabolism PAO1	PA4811;PA4810;PA4812;PA2555
243	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3555;PA3557
243	Sulfur metabolism PAO1	PA4130
243	Fatty acid biosynthesis PAO1	PA3333
244	Pyruvate metabolism PAO1	PA1984
244	Glycine, serine and threonine metabolism PAO1	PA2413;PA2446;PA5415;PA2445;PA2442;PA2444;PA2443
244	Valine, leucine and isoleucine degradation PAO1	PA2249;PA2000;PA2247;PA1999;PA2248
244	Tyrosine metabolism PAO1	PA0870;PA2008;PA0865;PA2007;PA2009
244	Bacterial chemotaxis PAO1	PA4290
244	Propanoate metabolism PAO1	PA0887
244	Monobactam biosynthesis PAO1	PA2412
244	Type VI secretion system	PA1667;PA1657;PA1666
244	Glyoxylate and dicarboxylate metabolism PAO1	PA5508
244	Glycerophospholipid metabolism PAO1	PA4024
244	Cysteine and methionine metabolism PAO1	PA4774
244	Styrene degradation PAO1	PA3366
244	Zinc transport system	PA2409;PA2408
244	Amino sugar and nucleotide sugar metabolism PAO1	PA2232;PA5452
244	Putative polar amino acid transport system	PA5154;PA5155
244	Quorum sensing PAO1	PA3476;PA1072;PA1070;PA2587;PA4776;PA4777;PA1073;PA3478;PA3479
244	Phenylalanine metabolism PAO1	PA0872
244	Putrescine transport system	PA2592
244	Putative sorbitol/mannitol transport system	PA3187
245	Thiamine metabolism PAO1	PA2062
245	Valine, leucine and isoleucine degradation PAO1	PA2249;PA2000;PA2247;PA1999;PA2248
245	Tyrosine metabolism PAO1	PA0865;PA2009
245	NitT/TauT family transport system	PA2309;PA2599;PA2308;PA2328;PA2329
245	Bacterial chemotaxis PAO1	PA2652
245	Monobactam biosynthesis PAO1	PA2412
245	Chlorocyclohexane and chlorobenzene degradation PAO1	PA2086
245	Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP	PA0098
245	Glyoxylate and dicarboxylate metabolism PAO1	PA2634;PA2446;PA5415;PA2250;PA2445;PA4812;PA2444;PA4811;PA4810
245	Cysteine and methionine metabolism PAO1	PA3476;PA5025;PA1927
245	Alanine, aspartate and glutamate metabolism PAO1	PA2084;PA0782
245	D-Methionine transport system	PA3931
245	Glutamate/aspartate transport system	PA1340
245	Glycine betaine/proline transport system	PA5103
245	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1249
245	Putative polar amino acid transport system	PA2204;PA2203;PA4193;PA4192;PA2202;PA4195;PA4194
245	Quorum sensing PAO1	PA0603
245	Fluorobenzoate degradation PAO1	PA2083
245	Hemophore/metalloprotease transport system	PA1246
245	Sulfur metabolism PAO1	PA4443;PA3442;PA1756;PA3446;PA3935;PA2594;PA2310;PA3447;PA3938;PA4442;PA2596;PA3443;PA0281;PA2600;PA3937;PA1493;PA1838;PA0280;PA0283;PA3444;PA2598;PA3936;PA0193;PA3448;PA0186;PA0282;PA3445;PA3449;PA0184
245	Taurine and hypotaurine metabolism PAO1	PA1338
246	Pentose phosphate pathway PAO1	PA2263;PA3181;PA2321;PA3183;PA3182
246	Degradation of aromatic compounds PAO1	PA2509
246	Arginine and proline metabolism PAO1	PA0896;PA0897
246	Cytochrome c oxidase, cbb3-type	PA1557
246	Valine, leucine and isoleucine degradation PAO1	PA2015;PA2013;PA2014;PA2000;PA1999;PA2012
246	Tyrosine metabolism PAO1	PA2008;PA0870;PA5427;PA2009;PA2007;PA0865
246	Bacterial chemotaxis PAO1	PA4290
246	Propanoate metabolism PAO1	PA3568
246	Aminobenzoate degradation PAO1	PA2514;PA0954;PA2512;PA2513
246	Glyoxylate and dicarboxylate metabolism PAO1	PA4810;PA2445;PA2442;PA2444
246	Glycerophospholipid metabolism PAO1	PA3584
246	Cysteine and methionine metabolism PAO1	PA1927
246	Bacterial secretion system PAO1	PA1692
246	Folate biosynthesis PAO1	PA3028
246	Quorum sensing PAO1	PA0604;PA0603
246	Purine metabolism PAO1	PA1518;PA3232
246	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
246	Phenylalanine metabolism PAO1	PA0872;PA5304
246	Putative spermidine/putrescine transport system	PA0605
246	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA0920
246	Glycerolipid metabolism PAO1	PA3579;PA3582
246	Glycolysis / Gluconeogenesis PAO1	PA3195
247	Arginine and proline metabolism PAO1	PA4908;PA4114
247	Sulfate-sulfur assimilation	PA4130
247	Glycine, serine and threonine metabolism PAO1	PA2446;PA2445;PA2442;PA2444;PA2443;PA5417
247	Monobactam biosynthesis PAO1	PA2412
247	Glyoxylate and dicarboxylate metabolism PAO1	PA4613
247	Cysteine and methionine metabolism PAO1	PA4773;PA4774
247	Amino sugar and nucleotide sugar metabolism PAO1	PA3540;PA3559
247	Putative ABC transport system	PA2857
247	Fructose and mannose metabolism PAO1	PA3542;PA3547;PA3541;PA3545
247	Quorum sensing PAO1	PA3476;PA1000;PA2570;PA1001;PA4776;PA1432;PA4777
247	Purine metabolism PAO1	PA4969
247	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3558;PA1180;PA3557
247	Chloroalkane and chloroalkene degradation PAO1	PA1982
247	Pyrimidine metabolism PAO1	PA0849
247	Methane metabolism PAO1	PA3629
247	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3554;PA3555;PA1179;PA3552;PA3553;PA3556
248	Pyruvate metabolism PAO1	PA5435;PA4771
248	Lysine biosynthesis PAO1	PA0530;PA4417
248	Arginine biosynthesis PAO1	PA5172
248	Pentose phosphate pathway PAO1	PA3194;PA2323;PA3183;PA3182;PA2263;PA2321;PA2261
248	Porphyrin and chlorophyll metabolism PAO1	PA5523;PA2948
248	Leucine degradation, leucine => acetoacetate + acetyl-CoA	PA2012
248	Glycine, serine and threonine metabolism PAO1	PA0035;PA5416;PA5417
248	Valine, leucine and isoleucine degradation PAO1	PA2011
248	NitT/TauT family transport system	PA3512;PA3513
248	Bacterial chemotaxis PAO1	PA4954
248	Propanoate metabolism PAO1	PA3568
248	Monobactam biosynthesis PAO1	PA2412
248	Histidine metabolism PAO1	PA5100;PA5098
248	Glyoxylate and dicarboxylate metabolism PAO1	PA0482;PA2147;PA3181;PA5353;PA2446;PA5415;PA2445;PA2444
248	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA5221
248	Glycerophospholipid metabolism PAO1	PA5310
248	Glycine betaine/proline transport system	PA5094
248	Amino sugar and nucleotide sugar metabolism PAO1	PA2232
248	Quorum sensing PAO1	PA3320;PA0275
248	Purine metabolism PAO1	PA5272
248	Oxidative phosphorylation PAO1	PA1319
248	Methane metabolism PAO1	PA5421
248	Sulfur metabolism PAO1	PA2104
248	Glycerolipid metabolism PAO1	PA3582
248	Tryptophan metabolism PAO1	PA0202
248	Glycolysis / Gluconeogenesis PAO1	PA3193;PA3195
248	Putative sorbitol/mannitol transport system	PA3187
249	Pentose phosphate pathway PAO1	PA2290
249	Geraniol degradation PAO1	PA2893
249	Arginine and proline metabolism PAO1	PA2776
249	Valine, leucine and isoleucine degradation PAO1	PA2250;PA2247;PA2000;PA2248
249	Tyrosine metabolism PAO1	PA2009
249	Ribosome PAO1	PA3601;PA3600
249	Glyoxylate and dicarboxylate metabolism PAO1	PA2445;PA3356;PA2444
249	Thiamine metabolism PAO1	PA4973
249	Glycerophospholipid metabolism PAO1	PA3584
249	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205;PA4208
249	Bacterial secretion system PAO1	PA0263
249	Flagellar assembly PAO1	PA1092
249	Zinc transport system	PA5500
249	Vancomycin resistance PAO1	PA5302
249	Folate biosynthesis PAO1	PA3030;PA5539
249	Putative ABC transport system	PA4065
249	Quorum sensing PAO1	PA0999;PA0997;PA0998;PA1000;PA1001;PA4207;PA3478;PA3479
249	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4226;PA4228
249	Phenylalanine metabolism PAO1	PA0872;PA0865;PA5304
249	Pyrimidine metabolism PAO1	PA5541
249	Oxidative phosphorylation PAO1	PA2648;PA4133
249	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA5538
249	Glycerolipid metabolism PAO1	PA3579;PA3582
250	Pyruvate metabolism PAO1	PA4771
250	Iron(III) transport system	PA4688
250	Porphyrin and chlorophyll metabolism PAO1	PA0510
250	beta-Lactam resistance PAO1	PA2020
250	Type VI secretion system	PA1657;PA1658
250	Benzoate degradation PAO1	PA0228
250	Histidine metabolism PAO1	PA3151;PA3152
250	Aminobenzoate degradation PAO1	PA2514;PA2513
250	Glyoxylate and dicarboxylate metabolism PAO1	PA2444
250	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205;PA4208
250	Amino sugar and nucleotide sugar metabolism PAO1	PA3159;PA3148;PA3155;PA3158;PA3156
250	Quorum sensing PAO1	PA4206;PA0996;PA0997;PA0998;PA4207
250	Phosphonate transport system	PA3314
250	Oxidative phosphorylation PAO1	PA1317;PA1318
251	Putative sorbitol/mannitol transport system	PA3187
251	Valine, leucine and isoleucine degradation PAO1	PA3569;PA2014;PA2011;PA2550
251	Tyrosine metabolism PAO1	PA2009
251	Chlorocyclohexane and chlorobenzene degradation PAO1	PA3498
251	Fatty acid degradation PAO1	PA5427;PA1525
251	Glycerophospholipid metabolism PAO1	PA4351
251	Butanoate metabolism PAO1	PA0266
251	Quorum sensing PAO1	PA0999;PA0997;PA0998;PA3364;PA0605;PA1003;PA0996
251	Nitrogen metabolism PAO1	PA0519;PA3877;PA0523
251	Oxidative phosphorylation PAO1	PA1557;PA3930;PA1556;PA1555
